areaCode,areaName,areaType,date,newCasesBySpecimenDate,newCasesBySpecimenDateRollingSum
E12000007,London,region,2023-07-31,88,508
E12000007,London,region,2023-07-30,83,483
E12000007,London,region,2023-07-29,73,449
E12000007,London,region,2023-07-28,58,422
E12000007,London,region,2023-07-27,79,424
E12000007,London,region,2023-07-26,50,400
E12000007,London,region,2023-07-25,77,421
E12000007,London,region,2023-07-24,63,413
E12000007,London,region,2023-07-23,49,414
E12000007,London,region,2023-07-22,46,421
E12000007,London,region,2023-07-21,60,424
E12000007,London,region,2023-07-20,55,412
E12000007,London,region,2023-07-19,71,404
E12000007,London,region,2023-07-18,69,388
E12000007,London,region,2023-07-17,64,385
E12000007,London,region,2023-07-16,56,374
E12000007,London,region,2023-07-15,49,363
E12000007,London,region,2023-07-14,48,348
E12000007,London,region,2023-07-13,47,344
E12000007,London,region,2023-07-12,55,335
E12000007,London,region,2023-07-11,66,321
E12000007,London,region,2023-07-10,53,293
E12000007,London,region,2023-07-09,45,283
E12000007,London,region,2023-07-08,34,276
E12000007,London,region,2023-07-07,44,268
E12000007,London,region,2023-07-06,38,250
E12000007,London,region,2023-07-05,41,250
E12000007,London,region,2023-07-04,38,253
E12000007,London,region,2023-07-03,43,255
E12000007,London,region,2023-07-02,38,248
E12000007,London,region,2023-07-01,26,256
E12000007,London,region,2023-06-30,26,264
E12000007,London,region,2023-06-29,38,283
E12000007,London,region,2023-06-28,44,296
E12000007,London,region,2023-06-27,40,306
E12000007,London,region,2023-06-26,36,319
E12000007,London,region,2023-06-25,46,345
E12000007,London,region,2023-06-24,34,337
E12000007,London,region,2023-06-23,45,358
E12000007,London,region,2023-06-22,51,358
E12000007,London,region,2023-06-21,54,354
E12000007,London,region,2023-06-20,53,363
E12000007,London,region,2023-06-19,62,372
E12000007,London,region,2023-06-18,38,380
E12000007,London,region,2023-06-17,55,410
E12000007,London,region,2023-06-16,45,405
E12000007,London,region,2023-06-15,47,420
E12000007,London,region,2023-06-14,63,449
E12000007,London,region,2023-06-13,62,483
E12000007,London,region,2023-06-12,70,514
E12000007,London,region,2023-06-11,68,556
E12000007,London,region,2023-06-10,50,554
E12000007,London,region,2023-06-09,60,567
E12000007,London,region,2023-06-08,76,577
E12000007,London,region,2023-06-07,97,589
E12000007,London,region,2023-06-06,93,599
E12000007,London,region,2023-06-05,112,595
E12000007,London,region,2023-06-04,66,576
E12000007,London,region,2023-06-03,63,580
E12000007,London,region,2023-06-02,70,572
E12000007,London,region,2023-06-01,88,576
E12000007,London,region,2023-05-31,107,599
E12000007,London,region,2023-05-30,89,611
E12000007,London,region,2023-05-29,93,629
E12000007,London,region,2023-05-28,70,669
E12000007,London,region,2023-05-27,55,722
E12000007,London,region,2023-05-26,74,756
E12000007,London,region,2023-05-25,111,781
E12000007,London,region,2023-05-24,119,794
E12000007,London,region,2023-05-23,107,805
E12000007,London,region,2023-05-22,133,829
E12000007,London,region,2023-05-21,123,847
E12000007,London,region,2023-05-20,89,867
E12000007,London,region,2023-05-19,99,867
E12000007,London,region,2023-05-18,124,882
E12000007,London,region,2023-05-17,130,897
E12000007,London,region,2023-05-16,131,922
E12000007,London,region,2023-05-15,151,943
E12000007,London,region,2023-05-14,143,950
E12000007,London,region,2023-05-13,89,939
E12000007,London,region,2023-05-12,114,949
E12000007,London,region,2023-05-11,139,972
E12000007,London,region,2023-05-10,155,1016
E12000007,London,region,2023-05-09,152,1028
E12000007,London,region,2023-05-08,158,1069
E12000007,London,region,2023-05-07,132,1117
E12000007,London,region,2023-05-06,99,1115
E12000007,London,region,2023-05-05,137,1158
E12000007,London,region,2023-05-04,183,1164
E12000007,London,region,2023-05-03,167,1169
E12000007,London,region,2023-05-02,193,1169
E12000007,London,region,2023-05-01,206,1162
E12000007,London,region,2023-04-30,130,1148
E12000007,London,region,2023-04-29,142,1200
E12000007,London,region,2023-04-28,143,1202
E12000007,London,region,2023-04-27,188,1201
E12000007,London,region,2023-04-26,167,1183
E12000007,London,region,2023-04-25,186,1217
E12000007,London,region,2023-04-24,192,1226
E12000007,London,region,2023-04-23,182,1240
E12000007,London,region,2023-04-22,144,1250
E12000007,London,region,2023-04-21,142,1229
E12000007,London,region,2023-04-20,170,1253
E12000007,London,region,2023-04-19,201,1274
E12000007,London,region,2023-04-18,195,1236
E12000007,London,region,2023-04-17,206,1274
E12000007,London,region,2023-04-16,192,1239
E12000007,London,region,2023-04-15,123,1200
E12000007,London,region,2023-04-14,166,1207
E12000007,London,region,2023-04-13,191,1212
E12000007,London,region,2023-04-12,163,1203
E12000007,London,region,2023-04-11,233,1221
E12000007,London,region,2023-04-10,171,1186
E12000007,London,region,2023-04-09,153,1216
E12000007,London,region,2023-04-08,130,1289
E12000007,London,region,2023-04-07,171,1343
E12000007,London,region,2023-04-06,182,1401
E12000007,London,region,2023-04-05,181,1492
E12000007,London,region,2023-04-04,198,1619
E12000007,London,region,2023-04-03,201,1727
E12000007,London,region,2023-04-02,226,1860
E12000007,London,region,2023-04-01,184,1912
E12000007,London,region,2023-03-31,229,2005
E12000007,London,region,2023-03-30,273,2115
E12000007,London,region,2023-03-29,308,2186
E12000007,London,region,2023-03-28,306,2280
E12000007,London,region,2023-03-27,334,2390
E12000007,London,region,2023-03-26,278,2465
E12000007,London,region,2023-03-25,277,2563
E12000007,London,region,2023-03-24,339,2596
E12000007,London,region,2023-03-23,344,2606
E12000007,London,region,2023-03-22,402,2686
E12000007,London,region,2023-03-21,416,2698
E12000007,London,region,2023-03-20,409,2801
E12000007,London,region,2023-03-19,376,2941
E12000007,London,region,2023-03-18,310,2986
E12000007,London,region,2023-03-17,349,2972
E12000007,London,region,2023-03-16,424,3005
E12000007,London,region,2023-03-15,414,3039
E12000007,London,region,2023-03-14,519,3026
E12000007,London,region,2023-03-13,549,2965
E12000007,London,region,2023-03-12,421,2928
E12000007,London,region,2023-03-11,296,2893
E12000007,London,region,2023-03-10,382,2912
E12000007,London,region,2023-03-09,458,2874
E12000007,London,region,2023-03-08,401,2822
E12000007,London,region,2023-03-07,458,2815
E12000007,London,region,2023-03-06,512,2798
E12000007,London,region,2023-03-05,386,2785
E12000007,London,region,2023-03-04,315,2743
E12000007,London,region,2023-03-03,344,2710
E12000007,London,region,2023-03-02,406,2704
E12000007,London,region,2023-03-01,394,2663
E12000007,London,region,2023-02-28,441,2744
E12000007,London,region,2023-02-27,499,2822
E12000007,London,region,2023-02-26,344,2864
E12000007,London,region,2023-02-25,282,2976
E12000007,London,region,2023-02-24,338,3077
E12000007,London,region,2023-02-23,365,3185
E12000007,London,region,2023-02-22,475,3262
E12000007,London,region,2023-02-21,519,3233
E12000007,London,region,2023-02-20,541,3229
E12000007,London,region,2023-02-19,456,3212
E12000007,London,region,2023-02-18,383,3061
E12000007,London,region,2023-02-17,446,2984
E12000007,London,region,2023-02-16,442,2869
E12000007,London,region,2023-02-15,446,2773
E12000007,London,region,2023-02-14,515,2703
E12000007,London,region,2023-02-13,524,2527
E12000007,London,region,2023-02-12,305,2395
E12000007,London,region,2023-02-11,306,2443
E12000007,London,region,2023-02-10,331,2370
E12000007,London,region,2023-02-09,346,2369
E12000007,London,region,2023-02-08,376,2369
E12000007,London,region,2023-02-07,339,2375
E12000007,London,region,2023-02-06,392,2371
E12000007,London,region,2023-02-05,353,2314
E12000007,London,region,2023-02-04,233,2206
E12000007,London,region,2023-02-03,330,2170
E12000007,London,region,2023-02-02,346,2081
E12000007,London,region,2023-02-01,382,2005
E12000007,London,region,2023-01-31,335,1876
E12000007,London,region,2023-01-30,335,1822
E12000007,London,region,2023-01-29,245,1750
E12000007,London,region,2023-01-28,197,1675
E12000007,London,region,2023-01-27,241,1594
E12000007,London,region,2023-01-26,270,1511
E12000007,London,region,2023-01-25,253,1436
E12000007,London,region,2023-01-24,281,1373
E12000007,London,region,2023-01-23,263,1282
E12000007,London,region,2023-01-22,170,1234
E12000007,London,region,2023-01-21,116,1261
E12000007,London,region,2023-01-20,158,1283
E12000007,London,region,2023-01-19,195,1312
E12000007,London,region,2023-01-18,190,1361
E12000007,London,region,2023-01-17,190,1446
E12000007,London,region,2023-01-16,215,1530
E12000007,London,region,2023-01-15,197,1616
E12000007,London,region,2023-01-14,138,1720
E12000007,London,region,2023-01-13,187,1830
E12000007,London,region,2023-01-12,244,1987
E12000007,London,region,2023-01-11,275,2164
E12000007,London,region,2023-01-10,274,2378
E12000007,London,region,2023-01-09,301,2648
E12000007,London,region,2023-01-08,301,2757
E12000007,London,region,2023-01-07,248,2779
E12000007,London,region,2023-01-06,344,2870
E12000007,London,region,2023-01-05,421,3007
E12000007,London,region,2023-01-04,489,3188
E12000007,London,region,2023-01-03,544,3314
E12000007,London,region,2023-01-02,410,3294
E12000007,London,region,2023-01-01,323,3290
E12000007,London,region,2022-12-31,339,3293
E12000007,London,region,2022-12-30,481,3371
E12000007,London,region,2022-12-29,602,3451
E12000007,London,region,2022-12-28,615,3502
E12000007,London,region,2022-12-27,524,3604
E12000007,London,region,2022-12-26,406,3845
E12000007,London,region,2022-12-25,326,4308
E12000007,London,region,2022-12-24,417,4593
E12000007,London,region,2022-12-23,561,4658
E12000007,London,region,2022-12-22,653,4730
E12000007,London,region,2022-12-21,717,4748
E12000007,London,region,2022-12-20,765,4693
E12000007,London,region,2022-12-19,869,4647
E12000007,London,region,2022-12-18,611,4501
E12000007,London,region,2022-12-17,482,4381
E12000007,London,region,2022-12-16,633,4295
E12000007,London,region,2022-12-15,671,4114
E12000007,London,region,2022-12-14,662,3948
E12000007,London,region,2022-12-13,719,3874
E12000007,London,region,2022-12-12,723,3764
E12000007,London,region,2022-12-11,491,3643
E12000007,London,region,2022-12-10,396,3583
E12000007,London,region,2022-12-09,452,3533
E12000007,London,region,2022-12-08,505,3492
E12000007,London,region,2022-12-07,588,3398
E12000007,London,region,2022-12-06,609,3272
E12000007,London,region,2022-12-05,602,3202
E12000007,London,region,2022-12-04,431,3135
E12000007,London,region,2022-12-03,346,3108
E12000007,London,region,2022-12-02,411,3060
E12000007,London,region,2022-12-01,411,3000
E12000007,London,region,2022-11-30,462,2996
E12000007,London,region,2022-11-29,539,2985
E12000007,London,region,2022-11-28,535,2868
E12000007,London,region,2022-11-27,404,2811
E12000007,London,region,2022-11-26,298,2742
E12000007,London,region,2022-11-25,351,2744
E12000007,London,region,2022-11-24,407,2745
E12000007,London,region,2022-11-23,451,2703
E12000007,London,region,2022-11-22,422,2643
E12000007,London,region,2022-11-21,478,2611
E12000007,London,region,2022-11-20,335,2587
E12000007,London,region,2022-11-19,300,2562
E12000007,London,region,2022-11-18,352,2504
E12000007,London,region,2022-11-17,365,2477
E12000007,London,region,2022-11-16,391,2434
E12000007,London,region,2022-11-15,390,2407
E12000007,London,region,2022-11-14,454,2420
E12000007,London,region,2022-11-13,310,2443
E12000007,London,region,2022-11-12,242,2511
E12000007,London,region,2022-11-11,325,2549
E12000007,London,region,2022-11-10,322,2549
E12000007,London,region,2022-11-09,364,2615
E12000007,London,region,2022-11-08,403,2675
E12000007,London,region,2022-11-07,477,2728
E12000007,London,region,2022-11-06,378,2801
E12000007,London,region,2022-11-05,280,2880
E12000007,London,region,2022-11-04,325,2991
E12000007,London,region,2022-11-03,388,3119
E12000007,London,region,2022-11-02,424,3226
E12000007,London,region,2022-11-01,456,3380
E12000007,London,region,2022-10-31,550,3436
E12000007,London,region,2022-10-30,457,3543
E12000007,London,region,2022-10-29,391,3613
E12000007,London,region,2022-10-28,453,3661
E12000007,London,region,2022-10-27,495,3780
E12000007,London,region,2022-10-26,578,3871
E12000007,London,region,2022-10-25,512,4057
E12000007,London,region,2022-10-24,657,4343
E12000007,London,region,2022-10-23,527,4626
E12000007,London,region,2022-10-22,439,4819
E12000007,London,region,2022-10-21,572,4950
E12000007,London,region,2022-10-20,586,5094
E12000007,London,region,2022-10-19,764,5180
E12000007,London,region,2022-10-18,798,5267
E12000007,London,region,2022-10-17,940,5332
E12000007,London,region,2022-10-16,720,5328
E12000007,London,region,2022-10-15,570,5383
E12000007,London,region,2022-10-14,716,5434
E12000007,London,region,2022-10-13,672,5529
E12000007,London,region,2022-10-12,851,5759
E12000007,London,region,2022-10-11,863,5788
E12000007,London,region,2022-10-10,936,5871
E12000007,London,region,2022-10-09,775,5886
E12000007,London,region,2022-10-08,621,5934
E12000007,London,region,2022-10-07,811,5925
E12000007,London,region,2022-10-06,902,5722
E12000007,London,region,2022-10-05,880,5467
E12000007,London,region,2022-10-04,946,5278
E12000007,London,region,2022-10-03,951,5009
E12000007,London,region,2022-10-02,823,4782
E12000007,London,region,2022-10-01,612,4570
E12000007,London,region,2022-09-30,608,4487
E12000007,London,region,2022-09-29,647,4422
E12000007,London,region,2022-09-28,691,4407
E12000007,London,region,2022-09-27,677,4365
E12000007,London,region,2022-09-26,724,4378
E12000007,London,region,2022-09-25,611,4237
E12000007,London,region,2022-09-24,529,4044
E12000007,London,region,2022-09-23,543,3839
E12000007,London,region,2022-09-22,632,3655
E12000007,London,region,2022-09-21,649,3485
E12000007,London,region,2022-09-20,690,3321
E12000007,London,region,2022-09-19,583,3116
E12000007,London,region,2022-09-18,418,3048
E12000007,London,region,2022-09-17,324,3089
E12000007,London,region,2022-09-16,359,3076
E12000007,London,region,2022-09-15,462,3081
E12000007,London,region,2022-09-14,485,2986
E12000007,London,region,2022-09-13,485,2944
E12000007,London,region,2022-09-12,515,2849
E12000007,London,region,2022-09-11,459,2833
E12000007,London,region,2022-09-10,311,2811
E12000007,London,region,2022-09-09,364,2832
E12000007,London,region,2022-09-08,367,2844
E12000007,London,region,2022-09-07,443,2947
E12000007,London,region,2022-09-06,390,3005
E12000007,London,region,2022-09-05,499,3111
E12000007,London,region,2022-09-04,437,3050
E12000007,London,region,2022-09-03,332,2915
E12000007,London,region,2022-09-02,376,2906
E12000007,London,region,2022-09-01,470,2856
E12000007,London,region,2022-08-31,501,2759
E12000007,London,region,2022-08-30,496,2747
E12000007,London,region,2022-08-29,438,2745
E12000007,London,region,2022-08-28,302,2863
E12000007,London,region,2022-08-27,323,2975
E12000007,London,region,2022-08-26,326,3030
E12000007,London,region,2022-08-25,373,3141
E12000007,London,region,2022-08-24,489,3245
E12000007,London,region,2022-08-23,494,3275
E12000007,London,region,2022-08-22,556,3377
E12000007,London,region,2022-08-21,414,3521
E12000007,London,region,2022-08-20,378,3648
E12000007,London,region,2022-08-19,437,3723
E12000007,London,region,2022-08-18,477,3840
E12000007,London,region,2022-08-17,519,4055
E12000007,London,region,2022-08-16,596,4319
E12000007,London,region,2022-08-15,700,4470
E12000007,London,region,2022-08-14,541,4594
E12000007,London,region,2022-08-13,453,4746
E12000007,London,region,2022-08-12,554,4896
E12000007,London,region,2022-08-11,692,5049
E12000007,London,region,2022-08-10,783,5183
E12000007,London,region,2022-08-09,747,5330
E12000007,London,region,2022-08-08,824,5575
E12000007,London,region,2022-08-07,693,5815
E12000007,London,region,2022-08-06,603,6111
E12000007,London,region,2022-08-05,707,6379
E12000007,London,region,2022-08-04,826,6638
E12000007,London,region,2022-08-03,930,6830
E12000007,London,region,2022-08-02,992,7170
E12000007,London,region,2022-08-01,1064,7542
E12000007,London,region,2022-07-31,989,7970
E12000007,London,region,2022-07-30,871,8257
E12000007,London,region,2022-07-29,966,8559
E12000007,London,region,2022-07-28,1018,9122
E12000007,London,region,2022-07-27,1270,9784
E12000007,London,region,2022-07-26,1364,10472
E12000007,London,region,2022-07-25,1492,11017
E12000007,London,region,2022-07-24,1276,11849
E12000007,London,region,2022-07-23,1173,12601
E12000007,London,region,2022-07-22,1529,13305
E12000007,London,region,2022-07-21,1680,14118
E12000007,London,region,2022-07-20,1958,15135
E12000007,London,region,2022-07-19,1909,16302
E12000007,London,region,2022-07-18,2324,17747
E12000007,London,region,2022-07-17,2028,19154
E12000007,London,region,2022-07-16,1877,20338
E12000007,London,region,2022-07-15,2342,21220
E12000007,London,region,2022-07-14,2697,21981
E12000007,London,region,2022-07-13,3125,22808
E12000007,London,region,2022-07-12,3354,23662
E12000007,London,region,2022-07-11,3731,24364
E12000007,London,region,2022-07-10,3212,24963
E12000007,London,region,2022-07-09,2759,25381
E12000007,London,region,2022-07-08,3103,25449
E12000007,London,region,2022-07-07,3524,25396
E12000007,London,region,2022-07-06,3979,25046
E12000007,London,region,2022-07-05,4056,24316
E12000007,London,region,2022-07-04,4330,23381
E12000007,London,region,2022-07-03,3630,22186
E12000007,London,region,2022-07-02,2827,21027
E12000007,London,region,2022-07-01,3050,20274
E12000007,London,region,2022-06-30,3174,19410
E12000007,London,region,2022-06-29,3249,18759
E12000007,London,region,2022-06-28,3121,18141
E12000007,London,region,2022-06-27,3135,17646
E12000007,London,region,2022-06-26,2471,17010
E12000007,London,region,2022-06-25,2074,16654
E12000007,London,region,2022-06-24,2186,16406
E12000007,London,region,2022-06-23,2523,15971
E12000007,London,region,2022-06-22,2631,15265
E12000007,London,region,2022-06-21,2626,14627
E12000007,London,region,2022-06-20,2499,14057
E12000007,London,region,2022-06-19,2115,13590
E12000007,London,region,2022-06-18,1826,13260
E12000007,London,region,2022-06-17,1751,12804
E12000007,London,region,2022-06-16,1817,12520
E12000007,London,region,2022-06-15,1993,12355
E12000007,London,region,2022-06-14,2056,12038
E12000007,London,region,2022-06-13,2032,11661
E12000007,London,region,2022-06-12,1785,11251
E12000007,London,region,2022-06-11,1370,10785
E12000007,London,region,2022-06-10,1467,10384
E12000007,London,region,2022-06-09,1652,9785
E12000007,London,region,2022-06-08,1676,8915
E12000007,London,region,2022-06-07,1679,8133
E12000007,London,region,2022-06-06,1622,7424
E12000007,London,region,2022-06-05,1319,6744
E12000007,London,region,2022-06-04,969,6183
E12000007,London,region,2022-06-03,868,5902
E12000007,London,region,2022-06-02,782,5780
E12000007,London,region,2022-06-01,894,5764
E12000007,London,region,2022-05-31,970,5677
E12000007,London,region,2022-05-30,942,5551
E12000007,London,region,2022-05-29,758,5606
E12000007,London,region,2022-05-28,688,5581
E12000007,London,region,2022-05-27,746,5538
E12000007,London,region,2022-05-26,766,5511
E12000007,London,region,2022-05-25,807,5626
E12000007,London,region,2022-05-24,844,5790
E12000007,London,region,2022-05-23,997,6005
E12000007,London,region,2022-05-22,733,6185
E12000007,London,region,2022-05-21,645,6413
E12000007,London,region,2022-05-20,719,6521
E12000007,London,region,2022-05-19,881,6606
E12000007,London,region,2022-05-18,971,6663
E12000007,London,region,2022-05-17,1059,6698
E12000007,London,region,2022-05-16,1177,6853
E12000007,London,region,2022-05-15,961,6938
E12000007,London,region,2022-05-14,753,7059
E12000007,London,region,2022-05-13,804,7137
E12000007,London,region,2022-05-12,938,7362
E12000007,London,region,2022-05-11,1006,7654
E12000007,London,region,2022-05-10,1214,8011
E12000007,London,region,2022-05-09,1262,8241
E12000007,London,region,2022-05-08,1082,8347
E12000007,London,region,2022-05-07,831,8204
E12000007,London,region,2022-05-06,1029,8268
E12000007,London,region,2022-05-05,1230,8290
E12000007,London,region,2022-05-04,1363,8222
E12000007,London,region,2022-05-03,1444,8207
E12000007,London,region,2022-05-02,1368,8095
E12000007,London,region,2022-05-01,939,8363
E12000007,London,region,2022-04-30,895,8807
E12000007,London,region,2022-04-29,1051,9132
E12000007,London,region,2022-04-28,1162,9606
E12000007,London,region,2022-04-27,1348,10181
E12000007,London,region,2022-04-26,1332,10825
E12000007,London,region,2022-04-25,1636,11950
E12000007,London,region,2022-04-24,1383,12759
E12000007,London,region,2022-04-23,1220,13109
E12000007,London,region,2022-04-22,1525,13649
E12000007,London,region,2022-04-21,1737,13995
E12000007,London,region,2022-04-20,1992,14669
E12000007,London,region,2022-04-19,2457,15435
E12000007,London,region,2022-04-18,2445,16045
E12000007,London,region,2022-04-17,1733,16889
E12000007,London,region,2022-04-16,1760,18014
E12000007,London,region,2022-04-15,1871,18946
E12000007,London,region,2022-04-14,2411,20295
E12000007,London,region,2022-04-13,2758,21415
E12000007,London,region,2022-04-12,3067,22858
E12000007,London,region,2022-04-11,3289,24427
E12000007,London,region,2022-04-10,2858,26400
E12000007,London,region,2022-04-09,2692,27449
E12000007,London,region,2022-04-08,3220,28530
E12000007,London,region,2022-04-07,3531,30403
E12000007,London,region,2022-04-06,4201,32628
E12000007,London,region,2022-04-05,4636,36338
E12000007,London,region,2022-04-04,5262,40082
E12000007,London,region,2022-04-03,3907,44291
E12000007,London,region,2022-04-02,3773,47272
E12000007,London,region,2022-04-01,5093,49828
E12000007,London,region,2022-03-31,5756,52300
E12000007,London,region,2022-03-30,7911,55075
E12000007,London,region,2022-03-29,8380,56840
E12000007,London,region,2022-03-28,9471,58484
E12000007,London,region,2022-03-27,6888,59858
E12000007,London,region,2022-03-26,6329,60599
E12000007,London,region,2022-03-25,7565,60870
E12000007,London,region,2022-03-24,8531,61040
E12000007,London,region,2022-03-23,9676,61111
E12000007,London,region,2022-03-22,10024,60709
E12000007,London,region,2022-03-21,10845,60044
E12000007,London,region,2022-03-20,7629,59089
E12000007,London,region,2022-03-19,6600,58668
E12000007,London,region,2022-03-18,7735,58346
E12000007,London,region,2022-03-17,8602,57427
E12000007,London,region,2022-03-16,9274,56151
E12000007,London,region,2022-03-15,9359,54566
E12000007,London,region,2022-03-14,9890,52424
E12000007,London,region,2022-03-13,7208,49532
E12000007,London,region,2022-03-12,6278,47338
E12000007,London,region,2022-03-11,6816,45281
E12000007,London,region,2022-03-10,7326,43072
E12000007,London,region,2022-03-09,7689,40672
E12000007,London,region,2022-03-08,7217,38167
E12000007,London,region,2022-03-07,6998,35772
E12000007,London,region,2022-03-06,5014,33640
E12000007,London,region,2022-03-05,4221,31825
E12000007,London,region,2022-03-04,4607,30267
E12000007,London,region,2022-03-03,4926,28723
E12000007,London,region,2022-03-02,5184,27261
E12000007,London,region,2022-03-01,4822,26234
E12000007,London,region,2022-02-28,4866,26057
E12000007,London,region,2022-02-27,3199,26612
E12000007,London,region,2022-02-26,2663,28033
E12000007,London,region,2022-02-25,3063,29793
E12000007,London,region,2022-02-24,3464,30139
E12000007,London,region,2022-02-23,4157,31966
E12000007,London,region,2022-02-22,4645,33861
E12000007,London,region,2022-02-21,5421,34998
E12000007,London,region,2022-02-20,4620,35634
E12000007,London,region,2022-02-19,4423,35402
E12000007,London,region,2022-02-18,3409,35324
E12000007,London,region,2022-02-17,5291,37211
E12000007,London,region,2022-02-16,6052,38372
E12000007,London,region,2022-02-15,5782,40115
E12000007,London,region,2022-02-14,6057,42721
E12000007,London,region,2022-02-13,4388,45692
E12000007,London,region,2022-02-12,4345,48373
E12000007,London,region,2022-02-11,5296,50480
E12000007,London,region,2022-02-10,6452,52726
E12000007,London,region,2022-02-09,7795,55493
E12000007,London,region,2022-02-08,8388,58406
E12000007,London,region,2022-02-07,9028,61092
E12000007,London,region,2022-02-06,7069,64015
E12000007,London,region,2022-02-05,6452,66784
E12000007,London,region,2022-02-04,7542,69059
E12000007,London,region,2022-02-03,9219,71425
E12000007,London,region,2022-02-02,10708,73781
E12000007,London,region,2022-02-01,11074,76152
E12000007,London,region,2022-01-31,11951,78326
E12000007,London,region,2022-01-30,9838,80786
E12000007,London,region,2022-01-29,8727,82291
E12000007,London,region,2022-01-28,9908,83206
E12000007,London,region,2022-01-27,11575,84011
E12000007,London,region,2022-01-26,13079,84457
E12000007,London,region,2022-01-25,13248,84397
E12000007,London,region,2022-01-24,14411,85026
E12000007,London,region,2022-01-23,11343,85738
E12000007,London,region,2022-01-22,9642,85641
E12000007,London,region,2022-01-21,10713,85534
E12000007,London,region,2022-01-20,12021,85334
E12000007,London,region,2022-01-19,13019,85132
E12000007,London,region,2022-01-18,13877,85050
E12000007,London,region,2022-01-17,15123,85596
E12000007,London,region,2022-01-16,11246,87100
E12000007,London,region,2022-01-15,9535,87986
E12000007,London,region,2022-01-14,10513,90625
E12000007,London,region,2022-01-13,11819,95292
E12000007,London,region,2022-01-12,12937,105666
E12000007,London,region,2022-01-11,14423,117970
E12000007,London,region,2022-01-10,16627,135645
E12000007,London,region,2022-01-09,12132,145974
E12000007,London,region,2022-01-08,12174,155750
E12000007,London,region,2022-01-07,15180,157204
E12000007,London,region,2022-01-06,22193,164222
E12000007,London,region,2022-01-05,25241,171471
E12000007,London,region,2022-01-04,32098,183153
E12000007,London,region,2022-01-03,26956,179249
E12000007,London,region,2022-01-02,21908,180357
E12000007,London,region,2022-01-01,13628,177199
E12000007,London,region,2021-12-31,22198,174744
E12000007,London,region,2021-12-30,29442,176648
E12000007,London,region,2021-12-29,36923,178275
E12000007,London,region,2021-12-28,28194,173516
E12000007,London,region,2021-12-27,28064,179264
E12000007,London,region,2021-12-26,18750,183870
E12000007,London,region,2021-12-25,11173,187728
E12000007,London,region,2021-12-24,24102,201514
E12000007,London,region,2021-12-23,31069,204577
E12000007,London,region,2021-12-22,32164,203559
E12000007,London,region,2021-12-21,33942,202406
E12000007,London,region,2021-12-20,32670,198033
E12000007,London,region,2021-12-19,22608,188208
E12000007,London,region,2021-12-18,24959,177859
E12000007,London,region,2021-12-17,27165,162787
E12000007,London,region,2021-12-16,30051,145836
E12000007,London,region,2021-12-15,31011,126116
E12000007,London,region,2021-12-14,29569,105136
E12000007,London,region,2021-12-13,22845,84652
E12000007,London,region,2021-12-12,12259,70363
E12000007,London,region,2021-12-11,9887,63626
E12000007,London,region,2021-12-10,10214,59072
E12000007,London,region,2021-12-09,10331,54951
E12000007,London,region,2021-12-08,10031,51140
E12000007,London,region,2021-12-07,9085,48159
E12000007,London,region,2021-12-06,8556,45907
E12000007,London,region,2021-12-05,5522,44208
E12000007,London,region,2021-12-04,5333,43069
E12000007,London,region,2021-12-03,6093,42070
E12000007,London,region,2021-12-02,6520,40587
E12000007,London,region,2021-12-01,7050,39253
E12000007,London,region,2021-11-30,6833,37604
E12000007,London,region,2021-11-29,6857,36061
E12000007,London,region,2021-11-28,4383,34612
E12000007,London,region,2021-11-27,4334,34060
E12000007,London,region,2021-11-26,4610,33429
E12000007,London,region,2021-11-25,5186,32763
E12000007,London,region,2021-11-24,5401,32077
E12000007,London,region,2021-11-23,5290,31177
E12000007,London,region,2021-11-22,5408,30342
E12000007,London,region,2021-11-21,3831,30083
E12000007,London,region,2021-11-20,3703,29514
E12000007,London,region,2021-11-19,3944,29046
E12000007,London,region,2021-11-18,4500,28787
E12000007,London,region,2021-11-17,4501,28213
E12000007,London,region,2021-11-16,4455,27844
E12000007,London,region,2021-11-15,5149,27398
E12000007,London,region,2021-11-14,3262,26242
E12000007,London,region,2021-11-13,3235,25793
E12000007,London,region,2021-11-12,3685,25095
E12000007,London,region,2021-11-11,3926,24193
E12000007,London,region,2021-11-10,4132,23343
E12000007,London,region,2021-11-09,4009,22500
E12000007,London,region,2021-11-08,3993,21948
E12000007,London,region,2021-11-07,2813,21873
E12000007,London,region,2021-11-06,2537,22060
E12000007,London,region,2021-11-05,2783,22434
E12000007,London,region,2021-11-04,3076,23102
E12000007,London,region,2021-11-03,3289,23644
E12000007,London,region,2021-11-02,3457,24110
E12000007,London,region,2021-11-01,3918,24167
E12000007,London,region,2021-10-31,3000,24276
E12000007,London,region,2021-10-30,2911,24114
E12000007,London,region,2021-10-29,3451,24100
E12000007,London,region,2021-10-28,3618,24174
E12000007,London,region,2021-10-27,3755,24527
E12000007,London,region,2021-10-26,3514,25134
E12000007,London,region,2021-10-25,4027,26078
E12000007,London,region,2021-10-24,2838,26620
E12000007,London,region,2021-10-23,2897,27144
E12000007,London,region,2021-10-22,3525,27053
E12000007,London,region,2021-10-21,3971,26851
E12000007,London,region,2021-10-20,4362,26350
E12000007,London,region,2021-10-19,4458,25559
E12000007,London,region,2021-10-18,4569,24530
E12000007,London,region,2021-10-17,3362,23850
E12000007,London,region,2021-10-16,2806,23273
E12000007,London,region,2021-10-15,3323,22956
