areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingSum
E12000008,South East,region,2021-01-22,34728
E12000008,South East,region,2021-01-21,36675
E12000008,South East,region,2021-01-20,38854
E12000008,South East,region,2021-01-19,40841
E12000008,South East,region,2021-01-18,42474
E12000008,South East,region,2021-01-17,44825
E12000008,South East,region,2021-01-16,46210
E12000008,South East,region,2021-01-15,47819
E12000008,South East,region,2021-01-14,49148
E12000008,South East,region,2021-01-13,50536
E12000008,South East,region,2021-01-12,52359
E12000008,South East,region,2021-01-11,55584
E12000008,South East,region,2021-01-10,59297
E12000008,South East,region,2021-01-09,62336
E12000008,South East,region,2021-01-08,66072
E12000008,South East,region,2021-01-07,64204
E12000008,South East,region,2021-01-06,64738
E12000008,South East,region,2021-01-05,68383
E12000008,South East,region,2021-01-04,72723
E12000008,South East,region,2021-01-03,67977
E12000008,South East,region,2021-01-02,67592
E12000008,South East,region,2021-01-01,65348
E12000008,South East,region,2020-12-31,62223
E12000008,South East,region,2020-12-30,59392
E12000008,South East,region,2020-12-29,54175
E12000008,South East,region,2020-12-28,47753
E12000008,South East,region,2020-12-27,48723
E12000008,South East,region,2020-12-26,46674
E12000008,South East,region,2020-12-25,43199
E12000008,South East,region,2020-12-24,47029
E12000008,South East,region,2020-12-23,47224
E12000008,South East,region,2020-12-22,46205
E12000008,South East,region,2020-12-21,43808
E12000008,South East,region,2020-12-20,40858
E12000008,South East,region,2020-12-19,38473
E12000008,South East,region,2020-12-18,37789
E12000008,South East,region,2020-12-17,35579
E12000008,South East,region,2020-12-16,33205
E12000008,South East,region,2020-12-15,30357
E12000008,South East,region,2020-12-14,27408
E12000008,South East,region,2020-12-13,24652
E12000008,South East,region,2020-12-12,22988
E12000008,South East,region,2020-12-11,21545
E12000008,South East,region,2020-12-10,19765
E12000008,South East,region,2020-12-09,18430
E12000008,South East,region,2020-12-08,17442
E12000008,South East,region,2020-12-07,16560
E12000008,South East,region,2020-12-06,15670
E12000008,South East,region,2020-12-05,15103
E12000008,South East,region,2020-12-04,14684
E12000008,South East,region,2020-12-03,14416
E12000008,South East,region,2020-12-02,13883
E12000008,South East,region,2020-12-01,13662
E12000008,South East,region,2020-11-30,13343
E12000008,South East,region,2020-11-29,13301
E12000008,South East,region,2020-11-28,13114
E12000008,South East,region,2020-11-27,13130
E12000008,South East,region,2020-11-26,12959
E12000008,South East,region,2020-11-25,13113
E12000008,South East,region,2020-11-24,13344
E12000008,South East,region,2020-11-23,13670
E12000008,South East,region,2020-11-22,14328
E12000008,South East,region,2020-11-21,14739
E12000008,South East,region,2020-11-20,15064
E12000008,South East,region,2020-11-19,15910
E12000008,South East,region,2020-11-18,16651
E12000008,South East,region,2020-11-17,17094
E12000008,South East,region,2020-11-16,17428
E12000008,South East,region,2020-11-15,17400
E12000008,South East,region,2020-11-14,17664
E12000008,South East,region,2020-11-13,17575
E12000008,South East,region,2020-11-12,16771
E12000008,South East,region,2020-11-11,16057
E12000008,South East,region,2020-11-10,15281
E12000008,South East,region,2020-11-09,14638
E12000008,South East,region,2020-11-08,14187
E12000008,South East,region,2020-11-07,13234
E12000008,South East,region,2020-11-06,12728
E12000008,South East,region,2020-11-05,12501
E12000008,South East,region,2020-11-04,12271
E12000008,South East,region,2020-11-03,11940
E12000008,South East,region,2020-11-02,11656
E12000008,South East,region,2020-11-01,10960
E12000008,South East,region,2020-10-31,10914
E12000008,South East,region,2020-10-30,10795
E12000008,South East,region,2020-10-29,10509
E12000008,South East,region,2020-10-28,10235
E12000008,South East,region,2020-10-27,10254
E12000008,South East,region,2020-10-26,10165
E12000008,South East,region,2020-10-25,9707
E12000008,South East,region,2020-10-24,9499
E12000008,South East,region,2020-10-23,9181
E12000008,South East,region,2020-10-22,8707
E12000008,South East,region,2020-10-21,8233
E12000008,South East,region,2020-10-20,7660
E12000008,South East,region,2020-10-19,7076
E12000008,South East,region,2020-10-18,6527
E12000008,South East,region,2020-10-17,6243
E12000008,South East,region,2020-10-16,6021
E12000008,South East,region,2020-10-15,5836
E12000008,South East,region,2020-10-14,5835
E12000008,South East,region,2020-10-13,5658
E12000008,South East,region,2020-10-12,5301
E12000008,South East,region,2020-10-11,5175
E12000008,South East,region,2020-10-10,5246
E12000008,South East,region,2020-10-09,5223
E12000008,South East,region,2020-10-08,5080
E12000008,South East,region,2020-10-07,4627
E12000008,South East,region,2020-10-06,4207
E12000008,South East,region,2020-10-05,3870
E12000008,South East,region,2020-10-04,3496
E12000008,South East,region,2020-10-03,3202
E12000008,South East,region,2020-10-02,2874
E12000008,South East,region,2020-10-01,2553
E12000008,South East,region,2020-09-30,2322
E12000008,South East,region,2020-09-29,2088
E12000008,South East,region,2020-09-28,2004
E12000008,South East,region,2020-09-27,1856
E12000008,South East,region,2020-09-26,1762
E12000008,South East,region,2020-09-25,1719
E12000008,South East,region,2020-09-24,1599
E12000008,South East,region,2020-09-23,1471
E12000008,South East,region,2020-09-22,1361
E12000008,South East,region,2020-09-21,1232
E12000008,South East,region,2020-09-20,1157
E12000008,South East,region,2020-09-19,1044
E12000008,South East,region,2020-09-18,1009
E12000008,South East,region,2020-09-17,974
E12000008,South East,region,2020-09-16,1025
E12000008,South East,region,2020-09-15,1047
E12000008,South East,region,2020-09-14,1107
E12000008,South East,region,2020-09-13,1162
E12000008,South East,region,2020-09-12,1281
E12000008,South East,region,2020-09-11,1302
E12000008,South East,region,2020-09-10,1372
E12000008,South East,region,2020-09-09,1386
E12000008,South East,region,2020-09-08,1423
E12000008,South East,region,2020-09-07,1354
E12000008,South East,region,2020-09-06,1269
E12000008,South East,region,2020-09-05,1191
E12000008,South East,region,2020-09-04,1137
E12000008,South East,region,2020-09-03,1019
E12000008,South East,region,2020-09-02,919
E12000008,South East,region,2020-09-01,832
E12000008,South East,region,2020-08-31,798
E12000008,South East,region,2020-08-30,769
E12000008,South East,region,2020-08-29,752
E12000008,South East,region,2020-08-28,728
E12000008,South East,region,2020-08-27,725
E12000008,South East,region,2020-08-26,726
E12000008,South East,region,2020-08-25,723
E12000008,South East,region,2020-08-24,709
E12000008,South East,region,2020-08-23,725
E12000008,South East,region,2020-08-22,676
E12000008,South East,region,2020-08-21,640
E12000008,South East,region,2020-08-20,624
E12000008,South East,region,2020-08-19,568
E12000008,South East,region,2020-08-18,536
E12000008,South East,region,2020-08-17,535
E12000008,South East,region,2020-08-16,544
E12000008,South East,region,2020-08-15,538
E12000008,South East,region,2020-08-14,523
E12000008,South East,region,2020-08-13,480
E12000008,South East,region,2020-08-12,468
E12000008,South East,region,2020-08-11,455
E12000008,South East,region,2020-08-10,449
E12000008,South East,region,2020-08-09,407
E12000008,South East,region,2020-08-08,397
E12000008,South East,region,2020-08-07,395
E12000008,South East,region,2020-08-06,381
E12000008,South East,region,2020-08-05,383
E12000008,South East,region,2020-08-04,391
E12000008,South East,region,2020-08-03,383
E12000008,South East,region,2020-08-02,394
E12000008,South East,region,2020-08-01,410
E12000008,South East,region,2020-07-31,429
E12000008,South East,region,2020-07-30,452
E12000008,South East,region,2020-07-29,464
E12000008,South East,region,2020-07-28,462
E12000008,South East,region,2020-07-27,476
E12000008,South East,region,2020-07-26,476
E12000008,South East,region,2020-07-25,488
E12000008,South East,region,2020-07-24,494
E12000008,South East,region,2020-07-23,478
E12000008,South East,region,2020-07-22,464
E12000008,South East,region,2020-07-21,449
E12000008,South East,region,2020-07-20,433
E12000008,South East,region,2020-07-19,413
E12000008,South East,region,2020-07-18,395
E12000008,South East,region,2020-07-17,375
E12000008,South East,region,2020-07-16,402
E12000008,South East,region,2020-07-15,423
E12000008,South East,region,2020-07-14,441
E12000008,South East,region,2020-07-13,433
E12000008,South East,region,2020-07-12,410
E12000008,South East,region,2020-07-11,437
E12000008,South East,region,2020-07-10,431
E12000008,South East,region,2020-07-09,415
E12000008,South East,region,2020-07-08,390
E12000008,South East,region,2020-07-07,376
E12000008,South East,region,2020-07-06,379
E12000008,South East,region,2020-07-05,412
E12000008,South East,region,2020-07-04,398
E12000008,South East,region,2020-07-03,424
E12000008,South East,region,2020-07-02,431
E12000008,South East,region,2020-07-01,435
E12000008,South East,region,2020-06-30,412
E12000008,South East,region,2020-06-29,413
E12000008,South East,region,2020-06-28,414
E12000008,South East,region,2020-06-27,438
E12000008,South East,region,2020-06-26,447
E12000008,South East,region,2020-06-25,459
E12000008,South East,region,2020-06-24,469
E12000008,South East,region,2020-06-23,510
E12000008,South East,region,2020-06-22,548
E12000008,South East,region,2020-06-21,567
E12000008,South East,region,2020-06-20,572
E12000008,South East,region,2020-06-19,575
E12000008,South East,region,2020-06-18,579
E12000008,South East,region,2020-06-17,599
E12000008,South East,region,2020-06-16,637
E12000008,South East,region,2020-06-15,653
E12000008,South East,region,2020-06-14,677
E12000008,South East,region,2020-06-13,666
E12000008,South East,region,2020-06-12,684
E12000008,South East,region,2020-06-11,742
E12000008,South East,region,2020-06-10,805
E12000008,South East,region,2020-06-09,819
E12000008,South East,region,2020-06-08,926
E12000008,South East,region,2020-06-07,989
E12000008,South East,region,2020-06-06,1064
E12000008,South East,region,2020-06-05,1112
E12000008,South East,region,2020-06-04,1136
E12000008,South East,region,2020-06-03,1179
E12000008,South East,region,2020-06-02,1244
E12000008,South East,region,2020-06-01,1204
E12000008,South East,region,2020-05-31,1206
E12000008,South East,region,2020-05-30,1219
E12000008,South East,region,2020-05-29,1208
E12000008,South East,region,2020-05-28,1290
E12000008,South East,region,2020-05-27,1396
E12000008,South East,region,2020-05-26,1534
E12000008,South East,region,2020-05-25,1738
E12000008,South East,region,2020-05-24,1910
E12000008,South East,region,2020-05-23,1982
E12000008,South East,region,2020-05-22,2052
E12000008,South East,region,2020-05-21,2068
E12000008,South East,region,2020-05-20,2056
E12000008,South East,region,2020-05-19,2205
E12000008,South East,region,2020-05-18,2235
E12000008,South East,region,2020-05-17,2357
E12000008,South East,region,2020-05-16,2446
E12000008,South East,region,2020-05-15,2502
E12000008,South East,region,2020-05-14,2591
E12000008,South East,region,2020-05-13,2716
E12000008,South East,region,2020-05-12,2673
E12000008,South East,region,2020-05-11,2732
E12000008,South East,region,2020-05-10,2741
E12000008,South East,region,2020-05-09,2795
E12000008,South East,region,2020-05-08,2968
E12000008,South East,region,2020-05-07,3140
E12000008,South East,region,2020-05-06,3368
E12000008,South East,region,2020-05-05,3614
E12000008,South East,region,2020-05-04,3800
E12000008,South East,region,2020-05-03,3864
E12000008,South East,region,2020-05-02,3997
E12000008,South East,region,2020-05-01,4092
E12000008,South East,region,2020-04-30,4225
E12000008,South East,region,2020-04-29,4258
E12000008,South East,region,2020-04-28,4259
E12000008,South East,region,2020-04-27,4231
E12000008,South East,region,2020-04-26,4162
E12000008,South East,region,2020-04-25,4078
E12000008,South East,region,2020-04-24,4081
E12000008,South East,region,2020-04-23,4123
E12000008,South East,region,2020-04-22,4099
E12000008,South East,region,2020-04-21,4116
E12000008,South East,region,2020-04-20,4033
E12000008,South East,region,2020-04-19,4126
E12000008,South East,region,2020-04-18,4186
E12000008,South East,region,2020-04-17,4048
E12000008,South East,region,2020-04-16,3923
E12000008,South East,region,2020-04-15,3789
E12000008,South East,region,2020-04-14,3636
E12000008,South East,region,2020-04-13,3789
E12000008,South East,region,2020-04-12,3798
E12000008,South East,region,2020-04-11,3746
E12000008,South East,region,2020-04-10,3821
E12000008,South East,region,2020-04-09,3758
E12000008,South East,region,2020-04-08,3713
E12000008,South East,region,2020-04-07,3694
E12000008,South East,region,2020-04-06,3462
E12000008,South East,region,2020-04-05,3348
E12000008,South East,region,2020-04-04,3220
E12000008,South East,region,2020-04-03,3101
E12000008,South East,region,2020-04-02,2916
E12000008,South East,region,2020-04-01,2759
E12000008,South East,region,2020-03-31,2523
E12000008,South East,region,2020-03-30,2288
E12000008,South East,region,2020-03-29,2095
E12000008,South East,region,2020-03-28,1970
E12000008,South East,region,2020-03-27,1763
E12000008,South East,region,2020-03-26,1562
E12000008,South East,region,2020-03-25,1368
E12000008,South East,region,2020-03-24,1188
E12000008,South East,region,2020-03-23,1042
E12000008,South East,region,2020-03-22,840
E12000008,South East,region,2020-03-21,724
E12000008,South East,region,2020-03-20,635
E12000008,South East,region,2020-03-19,565
E12000008,South East,region,2020-03-18,525
E12000008,South East,region,2020-03-17,451
E12000008,South East,region,2020-03-16,396
E12000008,South East,region,2020-03-15,341
E12000008,South East,region,2020-03-14,297
E12000008,South East,region,2020-03-13,261
E12000008,South East,region,2020-03-12,222
E12000008,South East,region,2020-03-11,140
E12000008,South East,region,2020-03-10,98
E12000008,South East,region,2020-03-09,74
E12000008,South East,region,2020-03-08,52
E12000008,South East,region,2020-03-07,43
E12000008,South East,region,2020-03-06,38
E12000008,South East,region,2020-03-05,23
E12000008,South East,region,2020-03-04,22
E12000008,South East,region,2020-03-03,15
E12000008,South East,region,2020-03-02,5
E12000008,South East,region,2020-03-01,5
E12000008,South East,region,2020-02-29,6
E12000008,South East,region,2020-02-28,6
E12000008,South East,region,2020-02-27,5
E12000008,South East,region,2020-02-26,2
E12000008,South East,region,2020-02-25,2
E12000008,South East,region,2020-02-24,2
E12000008,South East,region,2020-02-23,1
E12000008,South East,region,2020-02-22,0
E12000008,South East,region,2020-02-21,0
E12000008,South East,region,2020-02-20,0
E12000008,South East,region,2020-02-19,0
E12000008,South East,region,2020-02-18,0
E12000008,South East,region,2020-02-17,0
E12000008,South East,region,2020-02-16,0
E12000008,South East,region,2020-02-15,1
E12000008,South East,region,2020-02-14,4
E12000008,South East,region,2020-02-13,4
E12000008,South East,region,2020-02-12,4
E12000008,South East,region,2020-02-11,5
E12000008,South East,region,2020-02-10,5
E12000008,South East,region,2020-02-09,10
E12000009,South West,region,2023-12-09,589
E12000009,South West,region,2023-12-08,538
E12000009,South West,region,2023-12-07,497
E12000009,South West,region,2023-12-06,472
E12000009,South West,region,2023-12-05,441
E12000009,South West,region,2023-12-04,412
E12000009,South West,region,2023-12-03,399
E12000009,South West,region,2023-12-02,389
E12000009,South West,region,2023-12-01,387
E12000009,South West,region,2023-11-30,387
E12000009,South West,region,2023-11-29,366
E12000009,South West,region,2023-11-28,355
E12000009,South West,region,2023-11-27,346
E12000009,South West,region,2023-11-26,338
E12000009,South West,region,2023-11-25,334
E12000009,South West,region,2023-11-24,323
E12000009,South West,region,2023-11-23,318
E12000009,South West,region,2023-11-22,333
E12000009,South West,region,2023-11-21,341
E12000009,South West,region,2023-11-20,344
E12000009,South West,region,2023-11-19,351
E12000009,South West,region,2023-11-18,351
E12000009,South West,region,2023-11-17,330
E12000009,South West,region,2023-11-16,314
E12000009,South West,region,2023-11-15,300
E12000009,South West,region,2023-11-14,312
E12000009,South West,region,2023-11-13,346
E12000009,South West,region,2023-11-12,368
E12000009,South West,region,2023-11-11,391
E12000009,South West,region,2023-11-10,429
E12000009,South West,region,2023-11-09,483
E12000009,South West,region,2023-11-08,497
E12000009,South West,region,2023-11-07,510
E12000009,South West,region,2023-11-06,515
E12000009,South West,region,2023-11-05,525
E12000009,South West,region,2023-11-04,535
E12000009,South West,region,2023-11-03,548
E12000009,South West,region,2023-11-02,583
E12000009,South West,region,2023-11-01,635
E12000009,South West,region,2023-10-31,673
E12000009,South West,region,2023-10-30,705
E12000009,South West,region,2023-10-29,727
E12000009,South West,region,2023-10-28,751
E12000009,South West,region,2023-10-27,782
E12000009,South West,region,2023-10-26,800
E12000009,South West,region,2023-10-25,818
E12000009,South West,region,2023-10-24,838
E12000009,South West,region,2023-10-23,872
E12000009,South West,region,2023-10-22,899
E12000009,South West,region,2023-10-21,934
E12000009,South West,region,2023-10-20,955
E12000009,South West,region,2023-10-19,1011
E12000009,South West,region,2023-10-18,1069
E12000009,South West,region,2023-10-17,1161
E12000009,South West,region,2023-10-16,1230
E12000009,South West,region,2023-10-15,1349
E12000009,South West,region,2023-10-14,1451
E12000009,South West,region,2023-10-13,1524
E12000009,South West,region,2023-10-12,1601
E12000009,South West,region,2023-10-11,1698
E12000009,South West,region,2023-10-10,1751
E12000009,South West,region,2023-10-09,1810
E12000009,South West,region,2023-10-08,1894
E12000009,South West,region,2023-10-07,1933
E12000009,South West,region,2023-10-06,2000
E12000009,South West,region,2023-10-05,1978
E12000009,South West,region,2023-10-04,1953
E12000009,South West,region,2023-10-03,1994
E12000009,South West,region,2023-10-02,2040
E12000009,South West,region,2023-10-01,1990
E12000009,South West,region,2023-09-30,1963
E12000009,South West,region,2023-09-29,1892
E12000009,South West,region,2023-09-28,1870
E12000009,South West,region,2023-09-27,1819
E12000009,South West,region,2023-09-26,1701
E12000009,South West,region,2023-09-25,1584
E12000009,South West,region,2023-09-24,1482
E12000009,South West,region,2023-09-23,1401
E12000009,South West,region,2023-09-22,1378
E12000009,South West,region,2023-09-21,1314
E12000009,South West,region,2023-09-20,1278
E12000009,South West,region,2023-09-19,1232
E12000009,South West,region,2023-09-18,1214
E12000009,South West,region,2023-09-17,1226
E12000009,South West,region,2023-09-16,1217
E12000009,South West,region,2023-09-15,1188
E12000009,South West,region,2023-09-14,1201
E12000009,South West,region,2023-09-13,1201
E12000009,South West,region,2023-09-12,1254
E12000009,South West,region,2023-09-11,1276
E12000009,South West,region,2023-09-10,1330
E12000009,South West,region,2023-09-09,1370
E12000009,South West,region,2023-09-08,1383
E12000009,South West,region,2023-09-07,1371
E12000009,South West,region,2023-09-06,1352
E12000009,South West,region,2023-09-05,1305
E12000009,South West,region,2023-09-04,1210
E12000009,South West,region,2023-09-03,1078
E12000009,South West,region,2023-09-02,988
E12000009,South West,region,2023-09-01,942
E12000009,South West,region,2023-08-31,880
E12000009,South West,region,2023-08-30,864
E12000009,South West,region,2023-08-29,834
E12000009,South West,region,2023-08-28,853
E12000009,South West,region,2023-08-27,850
E12000009,South West,region,2023-08-26,848
E12000009,South West,region,2023-08-25,864
E12000009,South West,region,2023-08-24,854
E12000009,South West,region,2023-08-23,868
E12000009,South West,region,2023-08-22,852
E12000009,South West,region,2023-08-21,841
E12000009,South West,region,2023-08-20,856
E12000009,South West,region,2023-08-19,865
E12000009,South West,region,2023-08-18,857
E12000009,South West,region,2023-08-17,897
E12000009,South West,region,2023-08-16,883
E12000009,South West,region,2023-08-15,877
E12000009,South West,region,2023-08-14,878
E12000009,South West,region,2023-08-13,894
E12000009,South West,region,2023-08-12,865
E12000009,South West,region,2023-08-11,841
E12000009,South West,region,2023-08-10,807
E12000009,South West,region,2023-08-09,770
E12000009,South West,region,2023-08-08,763
E12000009,South West,region,2023-08-07,735
E12000009,South West,region,2023-08-06,672
E12000009,South West,region,2023-08-05,674
E12000009,South West,region,2023-08-04,671
E12000009,South West,region,2023-08-03,666
E12000009,South West,region,2023-08-02,640
E12000009,South West,region,2023-08-01,618
E12000009,South West,region,2023-07-31,594
E12000009,South West,region,2023-07-30,602
E12000009,South West,region,2023-07-29,581
E12000009,South West,region,2023-07-28,562
E12000009,South West,region,2023-07-27,531
E12000009,South West,region,2023-07-26,538
E12000009,South West,region,2023-07-25,533
E12000009,South West,region,2023-07-24,523
E12000009,South West,region,2023-07-23,485
E12000009,South West,region,2023-07-22,472
E12000009,South West,region,2023-07-21,449
E12000009,South West,region,2023-07-20,442
E12000009,South West,region,2023-07-19,407
E12000009,South West,region,2023-07-18,388
E12000009,South West,region,2023-07-17,373
E12000009,South West,region,2023-07-16,359
E12000009,South West,region,2023-07-15,349
E12000009,South West,region,2023-07-14,339
E12000009,South West,region,2023-07-13,335
E12000009,South West,region,2023-07-12,330
E12000009,South West,region,2023-07-11,319
E12000009,South West,region,2023-07-10,304
E12000009,South West,region,2023-07-09,288
E12000009,South West,region,2023-07-08,256
E12000009,South West,region,2023-07-07,250
E12000009,South West,region,2023-07-06,241
E12000009,South West,region,2023-07-05,239
E12000009,South West,region,2023-07-04,226
E12000009,South West,region,2023-07-03,213
E12000009,South West,region,2023-07-02,210
E12000009,South West,region,2023-07-01,236
E12000009,South West,region,2023-06-30,236
E12000009,South West,region,2023-06-29,237
E12000009,South West,region,2023-06-28,239
E12000009,South West,region,2023-06-27,252
E12000009,South West,region,2023-06-26,275
E12000009,South West,region,2023-06-25,286
E12000009,South West,region,2023-06-24,285
E12000009,South West,region,2023-06-23,296
E12000009,South West,region,2023-06-22,294
E12000009,South West,region,2023-06-21,300
E12000009,South West,region,2023-06-20,297
E12000009,South West,region,2023-06-19,307
E12000009,South West,region,2023-06-18,312
E12000009,South West,region,2023-06-17,332
E12000009,South West,region,2023-06-16,339
E12000009,South West,region,2023-06-15,346
E12000009,South West,region,2023-06-14,381
E12000009,South West,region,2023-06-13,409
E12000009,South West,region,2023-06-12,419
E12000009,South West,region,2023-06-11,461
E12000009,South West,region,2023-06-10,462
E12000009,South West,region,2023-06-09,475
E12000009,South West,region,2023-06-08,483
E12000009,South West,region,2023-06-07,458
E12000009,South West,region,2023-06-06,466
E12000009,South West,region,2023-06-05,481
E12000009,South West,region,2023-06-04,472
E12000009,South West,region,2023-06-03,474
E12000009,South West,region,2023-06-02,491
E12000009,South West,region,2023-06-01,524
E12000009,South West,region,2023-05-31,560
E12000009,South West,region,2023-05-30,574
E12000009,South West,region,2023-05-29,584
E12000009,South West,region,2023-05-28,617
E12000009,South West,region,2023-05-27,643
E12000009,South West,region,2023-05-26,671
E12000009,South West,region,2023-05-25,699
E12000009,South West,region,2023-05-24,731
E12000009,South West,region,2023-05-23,748
E12000009,South West,region,2023-05-22,764
E12000009,South West,region,2023-05-21,774
E12000009,South West,region,2023-05-20,801
E12000009,South West,region,2023-05-19,786
E12000009,South West,region,2023-05-18,764
E12000009,South West,region,2023-05-17,782
E12000009,South West,region,2023-05-16,811
E12000009,South West,region,2023-05-15,858
E12000009,South West,region,2023-05-14,878
E12000009,South West,region,2023-05-13,877
E12000009,South West,region,2023-05-12,877
E12000009,South West,region,2023-05-11,918
E12000009,South West,region,2023-05-10,951
E12000009,South West,region,2023-05-09,967
E12000009,South West,region,2023-05-08,1009
E12000009,South West,region,2023-05-07,1061
E12000009,South West,region,2023-05-06,1079
E12000009,South West,region,2023-05-05,1133
E12000009,South West,region,2023-05-04,1186
E12000009,South West,region,2023-05-03,1172
E12000009,South West,region,2023-05-02,1196
E12000009,South West,region,2023-05-01,1194
E12000009,South West,region,2023-04-30,1202
E12000009,South West,region,2023-04-29,1218
E12000009,South West,region,2023-04-28,1210
E12000009,South West,region,2023-04-27,1168
E12000009,South West,region,2023-04-26,1151
E12000009,South West,region,2023-04-25,1148
E12000009,South West,region,2023-04-24,1145
E12000009,South West,region,2023-04-23,1139
E12000009,South West,region,2023-04-22,1167
E12000009,South West,region,2023-04-21,1178
E12000009,South West,region,2023-04-20,1197
E12000009,South West,region,2023-04-19,1250
E12000009,South West,region,2023-04-18,1286
E12000009,South West,region,2023-04-17,1355
E12000009,South West,region,2023-04-16,1388
E12000009,South West,region,2023-04-15,1369
E12000009,South West,region,2023-04-14,1394
E12000009,South West,region,2023-04-13,1420
E12000009,South West,region,2023-04-12,1419
E12000009,South West,region,2023-04-11,1458
E12000009,South West,region,2023-04-10,1407
E12000009,South West,region,2023-04-09,1443
E12000009,South West,region,2023-04-08,1505
E12000009,South West,region,2023-04-07,1534
E12000009,South West,region,2023-04-06,1602
E12000009,South West,region,2023-04-05,1744
E12000009,South West,region,2023-04-04,1834
E12000009,South West,region,2023-04-03,1999
E12000009,South West,region,2023-04-02,2173
E12000009,South West,region,2023-04-01,2278
E12000009,South West,region,2023-03-31,2351
E12000009,South West,region,2023-03-30,2505
E12000009,South West,region,2023-03-29,2578
E12000009,South West,region,2023-03-28,2717
E12000009,South West,region,2023-03-27,2771
E12000009,South West,region,2023-03-26,2879
E12000009,South West,region,2023-03-25,2977
E12000009,South West,region,2023-03-24,3097
E12000009,South West,region,2023-03-23,3070
E12000009,South West,region,2023-03-22,3141
E12000009,South West,region,2023-03-21,3125
E12000009,South West,region,2023-03-20,3247
E12000009,South West,region,2023-03-19,3278
E12000009,South West,region,2023-03-18,3278
E12000009,South West,region,2023-03-17,3193
E12000009,South West,region,2023-03-16,3192
E12000009,South West,region,2023-03-15,3179
E12000009,South West,region,2023-03-14,3151
E12000009,South West,region,2023-03-13,3051
E12000009,South West,region,2023-03-12,2988
E12000009,South West,region,2023-03-11,2884
E12000009,South West,region,2023-03-10,2855
E12000009,South West,region,2023-03-09,2834
E12000009,South West,region,2023-03-08,2744
E12000009,South West,region,2023-03-07,2689
E12000009,South West,region,2023-03-06,2604
E12000009,South West,region,2023-03-05,2543
E12000009,South West,region,2023-03-04,2513
E12000009,South West,region,2023-03-03,2543
E12000009,South West,region,2023-03-02,2488
E12000009,South West,region,2023-03-01,2478
E12000009,South West,region,2023-02-28,2514
E12000009,South West,region,2023-02-27,2527
E12000009,South West,region,2023-02-26,2491
E12000009,South West,region,2023-02-25,2513
E12000009,South West,region,2023-02-24,2486
E12000009,South West,region,2023-02-23,2569
E12000009,South West,region,2023-02-22,2629
E12000009,South West,region,2023-02-21,2630
E12000009,South West,region,2023-02-20,2700
E12000009,South West,region,2023-02-19,2763
E12000009,South West,region,2023-02-18,2812
E12000009,South West,region,2023-02-17,2804
E12000009,South West,region,2023-02-16,2742
E12000009,South West,region,2023-02-15,2656
E12000009,South West,region,2023-02-14,2611
E12000009,South West,region,2023-02-13,2541
E12000009,South West,region,2023-02-12,2477
E12000009,South West,region,2023-02-11,2421
E12000009,South West,region,2023-02-10,2449
E12000009,South West,region,2023-02-09,2459
E12000009,South West,region,2023-02-08,2443
E12000009,South West,region,2023-02-07,2450
E12000009,South West,region,2023-02-06,2461
E12000009,South West,region,2023-02-05,2423
E12000009,South West,region,2023-02-04,2364
E12000009,South West,region,2023-02-03,2323
E12000009,South West,region,2023-02-02,2277
E12000009,South West,region,2023-02-01,2216
E12000009,South West,region,2023-01-31,2073
E12000009,South West,region,2023-01-30,1944
E12000009,South West,region,2023-01-29,1821
E12000009,South West,region,2023-01-28,1780
E12000009,South West,region,2023-01-27,1689
E12000009,South West,region,2023-01-26,1600
E12000009,South West,region,2023-01-25,1537
E12000009,South West,region,2023-01-24,1464
E12000009,South West,region,2023-01-23,1418
E12000009,South West,region,2023-01-22,1429
E12000009,South West,region,2023-01-21,1385
E12000009,South West,region,2023-01-20,1363
E12000009,South West,region,2023-01-19,1369
E12000009,South West,region,2023-01-18,1388
E12000009,South West,region,2023-01-17,1499
E12000009,South West,region,2023-01-16,1581
E12000009,South West,region,2023-01-15,1713
E12000009,South West,region,2023-01-14,1815
E12000009,South West,region,2023-01-13,1935
E12000009,South West,region,2023-01-12,2134
E12000009,South West,region,2023-01-11,2442
E12000009,South West,region,2023-01-10,2801
E12000009,South West,region,2023-01-09,3214
E12000009,South West,region,2023-01-08,3462
E12000009,South West,region,2023-01-07,3644
E12000009,South West,region,2023-01-06,3898
E12000009,South West,region,2023-01-05,4255
E12000009,South West,region,2023-01-04,4742
E12000009,South West,region,2023-01-03,5228
E12000009,South West,region,2023-01-02,5368
E12000009,South West,region,2023-01-01,5327
E12000009,South West,region,2022-12-31,5387
E12000009,South West,region,2022-12-30,5470
E12000009,South West,region,2022-12-29,5513
E12000009,South West,region,2022-12-28,5493
E12000009,South West,region,2022-12-27,5516
E12000009,South West,region,2022-12-26,5903
E12000009,South West,region,2022-12-25,6636
E12000009,South West,region,2022-12-24,6962
E12000009,South West,region,2022-12-23,7046
E12000009,South West,region,2022-12-22,7108
E12000009,South West,region,2022-12-21,7049
E12000009,South West,region,2022-12-20,6762
E12000009,South West,region,2022-12-19,6491
E12000009,South West,region,2022-12-18,6103
E12000009,South West,region,2022-12-17,5899
E12000009,South West,region,2022-12-16,5697
E12000009,South West,region,2022-12-15,5342
E12000009,South West,region,2022-12-14,5057
E12000009,South West,region,2022-12-13,4872
E12000009,South West,region,2022-12-12,4574
E12000009,South West,region,2022-12-11,4273
