realtime_start,realtime_end,observation_start,observation_end,units,output_type,file_type,order_by,sort_order,count,offset,limit,observations
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-08-01', 'value': '15.23'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-09-01', 'value': '15.81'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-10-01', 'value': '16.34'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-11-01', 'value': '15.72'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1981-12-01', 'value': '16'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-01-01', 'value': '15.94'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-02-01', 'value': '15.09'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-03-01', 'value': '14.01'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-04-01', 'value': '14.2'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-05-01', 'value': '13.89'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-06-01', 'value': '13.75'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-07-01', 'value': '13.35'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-08-01', 'value': '12.21'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-09-01', 'value': '11.51'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-10-01', 'value': '10.69'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-11-01', 'value': '10.8'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1982-12-01', 'value': '11.58'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-01-01', 'value': '11.87'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-02-01', 'value': '11.79'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-03-01', 'value': '11.38'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-04-01', 'value': '11.06'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-05-01', 'value': '11.16'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-06-01', 'value': '10.99'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-07-01', 'value': '11.53'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-08-01', 'value': '11.72'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-09-01', 'value': '11.25'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-10-01', 'value': '11.02'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-11-01', 'value': '10.68'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1983-12-01', 'value': '10.77'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-01-01', 'value': '10.77'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-02-01', 'value': '10.87'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-03-01', 'value': '10.66'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-04-01', 'value': '10.85'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-05-01', 'value': '11.38'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-06-01', 'value': '11.59'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-07-01', 'value': '12.07'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-08-01', 'value': '11.41'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-09-01', 'value': '11.23'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-10-01', 'value': '11.1'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-11-01', 'value': '10.73'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1984-12-01', 'value': '10.87'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-01-01', 'value': '11.36'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-02-01', 'value': '11.49'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-03-01', 'value': '11.33'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-04-01', 'value': '11.07'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-05-01', 'value': '11.23'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-06-01', 'value': '11.03'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-07-01', 'value': '10.77'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-08-01', 'value': '10.69'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-09-01', 'value': '10.68'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-10-01', 'value': '10.52'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-11-01', 'value': '10.69'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1985-12-01', 'value': '10.78'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-01-01', 'value': '11.13'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-02-01', 'value': '10.73'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-03-01', 'value': '9.69'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-04-01', 'value': '8.94'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-05-01', 'value': '9.15'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-06-01', 'value': '9.45'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-07-01', 'value': '9.61'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-08-01', 'value': '9.66'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-09-01', 'value': '10.28'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-10-01', 'value': '10.92'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-11-01', 'value': '11.08'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1986-12-01', 'value': '10.98'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-01-01', 'value': '10.27'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-02-01', 'value': '9.97'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-03-01', 'value': '9.11'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-04-01', 'value': '9.14'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-05-01', 'value': '8.8'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-06-01', 'value': '8.93'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-07-01', 'value': '9.29'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-08-01', 'value': '10.13'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-09-01', 'value': '10.21'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-10-01', 'value': '10.14'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-11-01', 'value': '9.23'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1987-12-01', 'value': '9.63'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-01-01', 'value': '9.71'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-02-01', 'value': '9.52'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-03-01', 'value': '9.22'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-04-01', 'value': '9.2'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-05-01', 'value': '9.41'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-06-01', 'value': '9.51'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-07-01', 'value': '9.84'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-08-01', 'value': '9.91'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-09-01', 'value': '10.1'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-10-01', 'value': '9.69'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-11-01', 'value': '9.86'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1988-12-01', 'value': '10.14'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-01-01', 'value': '9.96'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-02-01', 'value': '9.72'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-03-01', 'value': '9.88'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-04-01', 'value': '10.18'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-05-01', 'value': '10.17'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-06-01', 'value': '10.55'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-07-01', 'value': '10.15'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-08-01', 'value': '9.91'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-09-01', 'value': '10.21'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-10-01', 'value': '10.45'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-11-01', 'value': '10.55'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1989-12-01', 'value': '10.56'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-01-01', 'value': '10.89'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-02-01', 'value': '11.33'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-03-01', 'value': '12.42'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-04-01', 'value': '12.74'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-05-01', 'value': '12.41'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-06-01', 'value': '11.8'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-07-01', 'value': '11.84'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-08-01', 'value': '12.15'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-09-01', 'value': '12.1'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-10-01', 'value': '11.74'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-11-01', 'value': '11.37'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1990-12-01', 'value': '10.84'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-01-01', 'value': '10.59'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-02-01', 'value': '10.13'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-03-01', 'value': '10.29'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-04-01', 'value': '10.19'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-05-01', 'value': '10.38'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-06-01', 'value': '10.58'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-07-01', 'value': '10.28'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-08-01', 'value': '10.03'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-09-01', 'value': '9.64'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-10-01', 'value': '9.72'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-11-01', 'value': '9.77'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1991-12-01', 'value': '9.66'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1992-01-01', 'value': '9.46'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1992-02-01', 'value': '9.3'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1992-03-01', 'value': '9.68'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1992-04-01', 'value': '9.43'}"
2023-01-06,2023-01-06,1600-01-01,9999-12-31,lin,1,json,observation_date,asc,755,0,100000,"{'realtime_start': '2023-01-06', 'realtime_end': '2023-01-06', 'date': '1992-05-01', 'value': '9.02'}"
