areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate
E12000004,East Midlands,region,2020-05-07,37.6
E12000004,East Midlands,region,2020-05-06,37.3
E12000004,East Midlands,region,2020-05-05,38.2
E12000004,East Midlands,region,2020-05-04,38.0
E12000004,East Midlands,region,2020-05-03,39.6
E12000004,East Midlands,region,2020-05-02,41.1
E12000004,East Midlands,region,2020-05-01,42.1
E12000004,East Midlands,region,2020-04-30,42.1
E12000004,East Midlands,region,2020-04-29,41.7
E12000004,East Midlands,region,2020-04-28,40.8
E12000004,East Midlands,region,2020-04-27,39.7
E12000004,East Midlands,region,2020-04-26,37.0
E12000004,East Midlands,region,2020-04-25,37.1
E12000004,East Midlands,region,2020-04-24,36.0
E12000004,East Midlands,region,2020-04-23,35.2
E12000004,East Midlands,region,2020-04-22,35.0
E12000004,East Midlands,region,2020-04-21,32.6
E12000004,East Midlands,region,2020-04-20,32.4
E12000004,East Midlands,region,2020-04-19,32.1
E12000004,East Midlands,region,2020-04-18,31.4
E12000004,East Midlands,region,2020-04-17,31.0
E12000004,East Midlands,region,2020-04-16,29.3
E12000004,East Midlands,region,2020-04-15,28.6
E12000004,East Midlands,region,2020-04-14,28.0
E12000004,East Midlands,region,2020-04-13,28.4
E12000004,East Midlands,region,2020-04-12,29.4
E12000004,East Midlands,region,2020-04-11,28.0
E12000004,East Midlands,region,2020-04-10,28.3
E12000004,East Midlands,region,2020-04-09,30.0
E12000004,East Midlands,region,2020-04-08,29.6
E12000004,East Midlands,region,2020-04-07,31.9
E12000004,East Midlands,region,2020-04-06,32.9
E12000004,East Midlands,region,2020-04-05,32.7
E12000004,East Midlands,region,2020-04-04,32.3
E12000004,East Midlands,region,2020-04-03,31.7
E12000004,East Midlands,region,2020-04-02,29.2
E12000004,East Midlands,region,2020-04-01,28.0
E12000004,East Midlands,region,2020-03-31,24.2
E12000004,East Midlands,region,2020-03-30,21.3
E12000004,East Midlands,region,2020-03-29,19.4
E12000004,East Midlands,region,2020-03-28,18.8
E12000004,East Midlands,region,2020-03-27,17.0
E12000004,East Midlands,region,2020-03-26,15.4
E12000004,East Midlands,region,2020-03-25,13.5
E12000004,East Midlands,region,2020-03-24,12.1
E12000004,East Midlands,region,2020-03-23,9.9
E12000004,East Midlands,region,2020-03-22,8.2
E12000004,East Midlands,region,2020-03-21,6.7
E12000004,East Midlands,region,2020-03-20,5.6
E12000004,East Midlands,region,2020-03-19,5.0
E12000004,East Midlands,region,2020-03-18,4.0
E12000004,East Midlands,region,2020-03-17,3.6
E12000004,East Midlands,region,2020-03-16,3.1
E12000004,East Midlands,region,2020-03-15,2.7
E12000004,East Midlands,region,2020-03-14,2.2
E12000004,East Midlands,region,2020-03-13,1.9
E12000004,East Midlands,region,2020-03-12,1.6
E12000004,East Midlands,region,2020-03-11,1.3
E12000004,East Midlands,region,2020-03-10,0.8
E12000004,East Midlands,region,2020-03-09,0.7
E12000004,East Midlands,region,2020-03-08,0.6
E12000004,East Midlands,region,2020-03-07,0.6
E12000004,East Midlands,region,2020-03-06,0.5
E12000004,East Midlands,region,2020-03-05,0.3
E12000004,East Midlands,region,2020-03-04,0.3
E12000004,East Midlands,region,2020-03-03,0.3
E12000004,East Midlands,region,2020-03-02,0.1
E12000004,East Midlands,region,2020-03-01,0.1
E12000004,East Midlands,region,2020-02-29,0.1
E12000004,East Midlands,region,2020-02-28,0.1
E12000004,East Midlands,region,2020-02-27,0.1
E12000005,West Midlands,region,2023-12-09,9.8
E12000005,West Midlands,region,2023-12-08,9.7
E12000005,West Midlands,region,2023-12-07,9.2
E12000005,West Midlands,region,2023-12-06,8.6
E12000005,West Midlands,region,2023-12-05,8.0
E12000005,West Midlands,region,2023-12-04,7.7
E12000005,West Midlands,region,2023-12-03,7.1
E12000005,West Midlands,region,2023-12-02,6.8
E12000005,West Midlands,region,2023-12-01,6.6
E12000005,West Midlands,region,2023-11-30,6.7
E12000005,West Midlands,region,2023-11-29,6.5
E12000005,West Midlands,region,2023-11-28,6.4
E12000005,West Midlands,region,2023-11-27,6.3
E12000005,West Midlands,region,2023-11-26,6.4
E12000005,West Midlands,region,2023-11-25,6.9
E12000005,West Midlands,region,2023-11-24,6.8
E12000005,West Midlands,region,2023-11-23,6.7
E12000005,West Midlands,region,2023-11-22,7.1
E12000005,West Midlands,region,2023-11-21,7.0
E12000005,West Midlands,region,2023-11-20,7.1
E12000005,West Midlands,region,2023-11-19,7.6
E12000005,West Midlands,region,2023-11-18,7.2
E12000005,West Midlands,region,2023-11-17,7.1
E12000005,West Midlands,region,2023-11-16,6.9
E12000005,West Midlands,region,2023-11-15,6.7
E12000005,West Midlands,region,2023-11-14,6.9
E12000005,West Midlands,region,2023-11-13,6.7
E12000005,West Midlands,region,2023-11-12,6.8
E12000005,West Midlands,region,2023-11-11,7.1
E12000005,West Midlands,region,2023-11-10,7.4
E12000005,West Midlands,region,2023-11-09,8.0
E12000005,West Midlands,region,2023-11-08,8.7
E12000005,West Midlands,region,2023-11-07,9.1
E12000005,West Midlands,region,2023-11-06,9.3
E12000005,West Midlands,region,2023-11-05,9.4
E12000005,West Midlands,region,2023-11-04,9.6
E12000005,West Midlands,region,2023-11-03,9.9
E12000005,West Midlands,region,2023-11-02,10.2
E12000005,West Midlands,region,2023-11-01,10.4
E12000005,West Midlands,region,2023-10-31,11.2
E12000005,West Midlands,region,2023-10-30,11.7
E12000005,West Midlands,region,2023-10-29,12.6
E12000005,West Midlands,region,2023-10-28,13.1
E12000005,West Midlands,region,2023-10-27,13.5
E12000005,West Midlands,region,2023-10-26,14.2
E12000005,West Midlands,region,2023-10-25,14.7
E12000005,West Midlands,region,2023-10-24,15.1
E12000005,West Midlands,region,2023-10-23,15.5
E12000005,West Midlands,region,2023-10-22,15.8
E12000005,West Midlands,region,2023-10-21,16.5
E12000005,West Midlands,region,2023-10-20,17.0
E12000005,West Midlands,region,2023-10-19,17.5
E12000005,West Midlands,region,2023-10-18,18.3
E12000005,West Midlands,region,2023-10-17,18.6
E12000005,West Midlands,region,2023-10-16,19.9
E12000005,West Midlands,region,2023-10-15,21.3
E12000005,West Midlands,region,2023-10-14,22.4
E12000005,West Midlands,region,2023-10-13,22.9
E12000005,West Midlands,region,2023-10-12,24.6
E12000005,West Midlands,region,2023-10-11,26.0
E12000005,West Midlands,region,2023-10-10,28.2
E12000005,West Midlands,region,2023-10-09,30.3
E12000005,West Midlands,region,2023-10-08,31.4
E12000005,West Midlands,region,2023-10-07,32.3
E12000005,West Midlands,region,2023-10-06,33.2
E12000005,West Midlands,region,2023-10-05,33.4
E12000005,West Midlands,region,2023-10-04,33.0
E12000005,West Midlands,region,2023-10-03,32.9
E12000005,West Midlands,region,2023-10-02,32.5
E12000005,West Midlands,region,2023-10-01,32.7
E12000005,West Midlands,region,2023-09-30,31.9
E12000005,West Midlands,region,2023-09-29,31.4
E12000005,West Midlands,region,2023-09-28,30.0
E12000005,West Midlands,region,2023-09-27,29.6
E12000005,West Midlands,region,2023-09-26,27.7
E12000005,West Midlands,region,2023-09-25,26.5
E12000005,West Midlands,region,2023-09-24,24.8
E12000005,West Midlands,region,2023-09-23,23.9
E12000005,West Midlands,region,2023-09-22,23.0
E12000005,West Midlands,region,2023-09-21,22.2
E12000005,West Midlands,region,2023-09-20,21.2
E12000005,West Midlands,region,2023-09-19,20.7
E12000005,West Midlands,region,2023-09-18,19.7
E12000005,West Midlands,region,2023-09-17,19.3
E12000005,West Midlands,region,2023-09-16,19.3
E12000005,West Midlands,region,2023-09-15,19.8
E12000005,West Midlands,region,2023-09-14,20.2
E12000005,West Midlands,region,2023-09-13,20.6
E12000005,West Midlands,region,2023-09-12,20.6
E12000005,West Midlands,region,2023-09-11,20.9
E12000005,West Midlands,region,2023-09-10,21.1
E12000005,West Midlands,region,2023-09-09,21.0
E12000005,West Midlands,region,2023-09-08,20.5
E12000005,West Midlands,region,2023-09-07,20.7
E12000005,West Midlands,region,2023-09-06,20.1
E12000005,West Midlands,region,2023-09-05,20.0
E12000005,West Midlands,region,2023-09-04,18.9
E12000005,West Midlands,region,2023-09-03,17.5
E12000005,West Midlands,region,2023-09-02,16.3
E12000005,West Midlands,region,2023-09-01,15.3
E12000005,West Midlands,region,2023-08-31,13.9
E12000005,West Midlands,region,2023-08-30,13.2
E12000005,West Midlands,region,2023-08-29,12.3
E12000005,West Midlands,region,2023-08-28,12.1
E12000005,West Midlands,region,2023-08-27,11.9
E12000005,West Midlands,region,2023-08-26,12.0
E12000005,West Midlands,region,2023-08-25,12.2
E12000005,West Midlands,region,2023-08-24,12.4
E12000005,West Midlands,region,2023-08-23,12.5
E12000005,West Midlands,region,2023-08-22,12.3
E12000005,West Midlands,region,2023-08-21,12.0
E12000005,West Midlands,region,2023-08-20,11.9
E12000005,West Midlands,region,2023-08-19,12.0
E12000005,West Midlands,region,2023-08-18,12.1
E12000005,West Midlands,region,2023-08-17,11.9
E12000005,West Midlands,region,2023-08-16,11.5
E12000005,West Midlands,region,2023-08-15,11.5
E12000005,West Midlands,region,2023-08-14,11.5
E12000005,West Midlands,region,2023-08-13,11.5
E12000005,West Midlands,region,2023-08-12,11.1
E12000005,West Midlands,region,2023-08-11,10.7
E12000005,West Midlands,region,2023-08-10,10.6
E12000005,West Midlands,region,2023-08-09,10.7
E12000005,West Midlands,region,2023-08-08,10.5
E12000005,West Midlands,region,2023-08-07,10.5
E12000005,West Midlands,region,2023-08-06,10.3
E12000005,West Midlands,region,2023-08-05,10.2
E12000005,West Midlands,region,2023-08-04,10.3
E12000005,West Midlands,region,2023-08-03,10.2
E12000005,West Midlands,region,2023-08-02,9.8
E12000005,West Midlands,region,2023-08-01,9.6
E12000005,West Midlands,region,2023-07-31,8.9
E12000005,West Midlands,region,2023-07-30,8.6
E12000005,West Midlands,region,2023-07-29,8.4
E12000005,West Midlands,region,2023-07-28,8.0
E12000005,West Midlands,region,2023-07-27,7.3
E12000005,West Midlands,region,2023-07-26,7.0
E12000005,West Midlands,region,2023-07-25,6.7
E12000005,West Midlands,region,2023-07-24,6.5
E12000005,West Midlands,region,2023-07-23,6.1
E12000005,West Midlands,region,2023-07-22,5.9
E12000005,West Midlands,region,2023-07-21,5.8
E12000005,West Midlands,region,2023-07-20,5.7
E12000005,West Midlands,region,2023-07-19,5.6
E12000005,West Midlands,region,2023-07-18,5.5
E12000005,West Midlands,region,2023-07-17,5.4
E12000005,West Midlands,region,2023-07-16,5.3
E12000005,West Midlands,region,2023-07-15,5.3
E12000005,West Midlands,region,2023-07-14,5.3
E12000005,West Midlands,region,2023-07-13,5.4
E12000005,West Midlands,region,2023-07-12,5.1
E12000005,West Midlands,region,2023-07-11,4.9
E12000005,West Midlands,region,2023-07-10,4.6
E12000005,West Midlands,region,2023-07-09,4.3
E12000005,West Midlands,region,2023-07-08,3.9
E12000005,West Midlands,region,2023-07-07,3.6
E12000005,West Midlands,region,2023-07-06,3.4
E12000005,West Midlands,region,2023-07-05,3.2
E12000005,West Midlands,region,2023-07-04,3.2
E12000005,West Midlands,region,2023-07-03,3.0
E12000005,West Midlands,region,2023-07-02,2.8
E12000005,West Midlands,region,2023-07-01,2.9
E12000005,West Midlands,region,2023-06-30,3.0
E12000005,West Midlands,region,2023-06-29,3.0
E12000005,West Midlands,region,2023-06-28,3.2
E12000005,West Midlands,region,2023-06-27,3.2
E12000005,West Midlands,region,2023-06-26,3.6
E12000005,West Midlands,region,2023-06-25,3.7
E12000005,West Midlands,region,2023-06-24,3.7
E12000005,West Midlands,region,2023-06-23,3.7
E12000005,West Midlands,region,2023-06-22,3.7
E12000005,West Midlands,region,2023-06-21,3.7
E12000005,West Midlands,region,2023-06-20,3.7
E12000005,West Midlands,region,2023-06-19,3.9
E12000005,West Midlands,region,2023-06-18,4.5
E12000005,West Midlands,region,2023-06-17,4.7
E12000005,West Midlands,region,2023-06-16,5.0
E12000005,West Midlands,region,2023-06-15,5.2
E12000005,West Midlands,region,2023-06-14,5.4
E12000005,West Midlands,region,2023-06-13,5.8
E12000005,West Midlands,region,2023-06-12,6.1
E12000005,West Midlands,region,2023-06-11,6.1
E12000005,West Midlands,region,2023-06-10,6.7
E12000005,West Midlands,region,2023-06-09,6.6
E12000005,West Midlands,region,2023-06-08,7.0
E12000005,West Midlands,region,2023-06-07,7.4
E12000005,West Midlands,region,2023-06-06,7.7
E12000005,West Midlands,region,2023-06-05,7.5
E12000005,West Midlands,region,2023-06-04,7.6
E12000005,West Midlands,region,2023-06-03,7.4
E12000005,West Midlands,region,2023-06-02,7.5
E12000005,West Midlands,region,2023-06-01,7.5
E12000005,West Midlands,region,2023-05-31,7.7
E12000005,West Midlands,region,2023-05-30,7.9
E12000005,West Midlands,region,2023-05-29,8.7
E12000005,West Midlands,region,2023-05-28,9.2
E12000005,West Midlands,region,2023-05-27,10.0
E12000005,West Midlands,region,2023-05-26,10.5
E12000005,West Midlands,region,2023-05-25,11.1
E12000005,West Midlands,region,2023-05-24,11.3
E12000005,West Midlands,region,2023-05-23,11.4
E12000005,West Midlands,region,2023-05-22,11.4
E12000005,West Midlands,region,2023-05-21,11.9
E12000005,West Midlands,region,2023-05-20,11.9
E12000005,West Midlands,region,2023-05-19,12.0
E12000005,West Midlands,region,2023-05-18,12.6
E12000005,West Midlands,region,2023-05-17,13.1
E12000005,West Midlands,region,2023-05-16,14.0
E12000005,West Midlands,region,2023-05-15,14.7
E12000005,West Midlands,region,2023-05-14,14.7
E12000005,West Midlands,region,2023-05-13,15.0
E12000005,West Midlands,region,2023-05-12,15.6
E12000005,West Midlands,region,2023-05-11,16.1
E12000005,West Midlands,region,2023-05-10,16.3
E12000005,West Midlands,region,2023-05-09,17.0
E12000005,West Midlands,region,2023-05-08,17.5
E12000005,West Midlands,region,2023-05-07,18.5
E12000005,West Midlands,region,2023-05-06,18.6
E12000005,West Midlands,region,2023-05-05,18.5
E12000005,West Midlands,region,2023-05-04,18.8
E12000005,West Midlands,region,2023-05-03,19.4
E12000005,West Midlands,region,2023-05-02,19.6
E12000005,West Midlands,region,2023-05-01,19.5
E12000005,West Midlands,region,2023-04-30,19.4
E12000005,West Midlands,region,2023-04-29,19.8
E12000005,West Midlands,region,2023-04-28,20.0
E12000005,West Midlands,region,2023-04-27,19.8
E12000005,West Midlands,region,2023-04-26,19.7
E12000005,West Midlands,region,2023-04-25,20.3
E12000005,West Midlands,region,2023-04-24,20.8
E12000005,West Midlands,region,2023-04-23,22.3
E12000005,West Midlands,region,2023-04-22,22.8
E12000005,West Midlands,region,2023-04-21,22.8
E12000005,West Midlands,region,2023-04-20,23.2
E12000005,West Midlands,region,2023-04-19,24.0
E12000005,West Midlands,region,2023-04-18,23.9
E12000005,West Midlands,region,2023-04-17,25.0
E12000005,West Midlands,region,2023-04-16,24.7
E12000005,West Midlands,region,2023-04-15,24.7
E12000005,West Midlands,region,2023-04-14,25.1
E12000005,West Midlands,region,2023-04-13,24.7
E12000005,West Midlands,region,2023-04-12,24.9
E12000005,West Midlands,region,2023-04-11,25.5
E12000005,West Midlands,region,2023-04-10,25.0
E12000005,West Midlands,region,2023-04-09,25.3
E12000005,West Midlands,region,2023-04-08,26.3
E12000005,West Midlands,region,2023-04-07,27.4
E12000005,West Midlands,region,2023-04-06,29.2
E12000005,West Midlands,region,2023-04-05,30.5
E12000005,West Midlands,region,2023-04-04,31.8
E12000005,West Midlands,region,2023-04-03,33.6
E12000005,West Midlands,region,2023-04-02,36.1
E12000005,West Midlands,region,2023-04-01,38.4
E12000005,West Midlands,region,2023-03-31,39.5
E12000005,West Midlands,region,2023-03-30,41.0
E12000005,West Midlands,region,2023-03-29,43.0
E12000005,West Midlands,region,2023-03-28,44.5
E12000005,West Midlands,region,2023-03-27,47.6
E12000005,West Midlands,region,2023-03-26,49.0
E12000005,West Midlands,region,2023-03-25,49.1
E12000005,West Midlands,region,2023-03-24,49.5
E12000005,West Midlands,region,2023-03-23,50.3
E12000005,West Midlands,region,2023-03-22,50.5
E12000005,West Midlands,region,2023-03-21,50.8
E12000005,West Midlands,region,2023-03-20,49.1
E12000005,West Midlands,region,2023-03-19,49.1
E12000005,West Midlands,region,2023-03-18,50.1
E12000005,West Midlands,region,2023-03-17,50.2
E12000005,West Midlands,region,2023-03-16,49.2
E12000005,West Midlands,region,2023-03-15,48.7
E12000005,West Midlands,region,2023-03-14,49.0
E12000005,West Midlands,region,2023-03-13,49.1
E12000005,West Midlands,region,2023-03-12,48.2
E12000005,West Midlands,region,2023-03-11,45.8
E12000005,West Midlands,region,2023-03-10,43.8
E12000005,West Midlands,region,2023-03-09,43.3
E12000005,West Midlands,region,2023-03-08,42.1
E12000005,West Midlands,region,2023-03-07,40.9
E12000005,West Midlands,region,2023-03-06,40.4
E12000005,West Midlands,region,2023-03-05,40.4
E12000005,West Midlands,region,2023-03-04,40.1
E12000005,West Midlands,region,2023-03-03,40.5
E12000005,West Midlands,region,2023-03-02,40.8
E12000005,West Midlands,region,2023-03-01,40.5
E12000005,West Midlands,region,2023-02-28,39.8
E12000005,West Midlands,region,2023-02-27,39.3
E12000005,West Midlands,region,2023-02-26,39.0
E12000005,West Midlands,region,2023-02-25,39.1
E12000005,West Midlands,region,2023-02-24,39.2
E12000005,West Midlands,region,2023-02-23,40.4
E12000005,West Midlands,region,2023-02-22,41.6
E12000005,West Midlands,region,2023-02-21,42.2
E12000005,West Midlands,region,2023-02-20,43.0
E12000005,West Midlands,region,2023-02-19,43.9
E12000005,West Midlands,region,2023-02-18,44.6
E12000005,West Midlands,region,2023-02-17,44.8
E12000005,West Midlands,region,2023-02-16,43.8
E12000005,West Midlands,region,2023-02-15,42.9
E12000005,West Midlands,region,2023-02-14,42.0
E12000005,West Midlands,region,2023-02-13,40.7
E12000005,West Midlands,region,2023-02-12,38.7
E12000005,West Midlands,region,2023-02-11,37.6
E12000005,West Midlands,region,2023-02-10,36.9
E12000005,West Midlands,region,2023-02-09,34.9
E12000005,West Midlands,region,2023-02-08,34.1
E12000005,West Midlands,region,2023-02-07,33.5
E12000005,West Midlands,region,2023-02-06,33.0
E12000005,West Midlands,region,2023-02-05,31.9
E12000005,West Midlands,region,2023-02-04,30.8
E12000005,West Midlands,region,2023-02-03,30.3
E12000005,West Midlands,region,2023-02-02,30.8
E12000005,West Midlands,region,2023-02-01,29.9
E12000005,West Midlands,region,2023-01-31,29.6
E12000005,West Midlands,region,2023-01-30,28.5
E12000005,West Midlands,region,2023-01-29,27.8
E12000005,West Midlands,region,2023-01-28,28.0
E12000005,West Midlands,region,2023-01-27,27.6
E12000005,West Midlands,region,2023-01-26,26.6
E12000005,West Midlands,region,2023-01-25,26.0
E12000005,West Midlands,region,2023-01-24,24.4
E12000005,West Midlands,region,2023-01-23,23.4
E12000005,West Midlands,region,2023-01-22,23.4
E12000005,West Midlands,region,2023-01-21,22.9
E12000005,West Midlands,region,2023-01-20,22.8
E12000005,West Midlands,region,2023-01-19,23.5
E12000005,West Midlands,region,2023-01-18,24.6
E12000005,West Midlands,region,2023-01-17,25.6
E12000005,West Midlands,region,2023-01-16,27.8
E12000005,West Midlands,region,2023-01-15,28.8
E12000005,West Midlands,region,2023-01-14,29.6
E12000005,West Midlands,region,2023-01-13,30.8
E12000005,West Midlands,region,2023-01-12,33.0
E12000005,West Midlands,region,2023-01-11,35.4
E12000005,West Midlands,region,2023-01-10,39.7
E12000005,West Midlands,region,2023-01-09,43.2
E12000005,West Midlands,region,2023-01-08,45.7
E12000005,West Midlands,region,2023-01-07,47.6
E12000005,West Midlands,region,2023-01-06,50.9
E12000005,West Midlands,region,2023-01-05,55.1
E12000005,West Midlands,region,2023-01-04,59.5
E12000005,West Midlands,region,2023-01-03,64.5
E12000005,West Midlands,region,2023-01-02,65.2
E12000005,West Midlands,region,2023-01-01,65.6
E12000005,West Midlands,region,2022-12-31,65.9
E12000005,West Midlands,region,2022-12-30,65.0
E12000005,West Midlands,region,2022-12-29,63.5
E12000005,West Midlands,region,2022-12-28,61.9
E12000005,West Midlands,region,2022-12-27,59.6
E12000005,West Midlands,region,2022-12-26,62.8
E12000005,West Midlands,region,2022-12-25,67.1
E12000005,West Midlands,region,2022-12-24,68.6
E12000005,West Midlands,region,2022-12-23,69.3
E12000005,West Midlands,region,2022-12-22,69.3
E12000005,West Midlands,region,2022-12-21,69.0
E12000005,West Midlands,region,2022-12-20,66.8
E12000005,West Midlands,region,2022-12-19,64.8
E12000005,West Midlands,region,2022-12-18,63.7
E12000005,West Midlands,region,2022-12-17,63.4
E12000005,West Midlands,region,2022-12-16,62.2
E12000005,West Midlands,region,2022-12-15,60.1
E12000005,West Midlands,region,2022-12-14,57.7
E12000005,West Midlands,region,2022-12-13,57.0
E12000005,West Midlands,region,2022-12-12,54.1
E12000005,West Midlands,region,2022-12-11,49.8
E12000005,West Midlands,region,2022-12-10,48.2
E12000005,West Midlands,region,2022-12-09,46.2
E12000005,West Midlands,region,2022-12-08,45.3
E12000005,West Midlands,region,2022-12-07,43.7
E12000005,West Midlands,region,2022-12-06,41.8
E12000005,West Midlands,region,2022-12-05,40.2
E12000005,West Midlands,region,2022-12-04,39.8
E12000005,West Midlands,region,2022-12-03,39.6
E12000005,West Midlands,region,2022-12-02,39.8
E12000005,West Midlands,region,2022-12-01,38.4
E12000005,West Midlands,region,2022-11-30,37.7
E12000005,West Midlands,region,2022-11-29,36.6
E12000005,West Midlands,region,2022-11-28,36.5
E12000005,West Midlands,region,2022-11-27,35.8
E12000005,West Midlands,region,2022-11-26,35.1
E12000005,West Midlands,region,2022-11-25,35.3
E12000005,West Midlands,region,2022-11-24,35.5
E12000005,West Midlands,region,2022-11-23,35.5
E12000005,West Midlands,region,2022-11-22,35.5
E12000005,West Midlands,region,2022-11-21,35.2
E12000005,West Midlands,region,2022-11-20,34.9
E12000005,West Midlands,region,2022-11-19,34.9
E12000005,West Midlands,region,2022-11-18,34.4
E12000005,West Midlands,region,2022-11-17,34.3
E12000005,West Midlands,region,2022-11-16,34.5
E12000005,West Midlands,region,2022-11-15,35.0
E12000005,West Midlands,region,2022-11-14,34.9
E12000005,West Midlands,region,2022-11-13,35.0
E12000005,West Midlands,region,2022-11-12,35.6
E12000005,West Midlands,region,2022-11-11,36.6
E12000005,West Midlands,region,2022-11-10,36.4
E12000005,West Midlands,region,2022-11-09,37.4
E12000005,West Midlands,region,2022-11-08,37.1
E12000005,West Midlands,region,2022-11-07,38.2
E12000005,West Midlands,region,2022-11-06,40.1
E12000005,West Midlands,region,2022-11-05,41.2
E12000005,West Midlands,region,2022-11-04,42.2
E12000005,West Midlands,region,2022-11-03,44.4
E12000005,West Midlands,region,2022-11-02,45.7
E12000005,West Midlands,region,2022-11-01,48.7
E12000005,West Midlands,region,2022-10-31,50.7
E12000005,West Midlands,region,2022-10-30,53.6
E12000005,West Midlands,region,2022-10-29,55.5
E12000005,West Midlands,region,2022-10-28,57.8
E12000005,West Midlands,region,2022-10-27,63.5
E12000005,West Midlands,region,2022-10-26,66.7
E12000005,West Midlands,region,2022-10-25,70.9
E12000005,West Midlands,region,2022-10-24,74.5
E12000005,West Midlands,region,2022-10-23,79.1
E12000005,West Midlands,region,2022-10-22,82.4
E12000005,West Midlands,region,2022-10-21,84.5
E12000005,West Midlands,region,2022-10-20,85.1
E12000005,West Midlands,region,2022-10-19,87.8
E12000005,West Midlands,region,2022-10-18,88.9
E12000005,West Midlands,region,2022-10-17,91.8
E12000005,West Midlands,region,2022-10-16,93.8
E12000005,West Midlands,region,2022-10-15,96.2
E12000005,West Midlands,region,2022-10-14,98.0
E12000005,West Midlands,region,2022-10-13,100.8
E12000005,West Midlands,region,2022-10-12,102.1
E12000005,West Midlands,region,2022-10-11,106.1
E12000005,West Midlands,region,2022-10-10,108.8
E12000005,West Midlands,region,2022-10-09,111.8
E12000005,West Midlands,region,2022-10-08,113.2
E12000005,West Midlands,region,2022-10-07,113.3
E12000005,West Midlands,region,2022-10-06,110.9
E12000005,West Midlands,region,2022-10-05,109.8
E12000005,West Midlands,region,2022-10-04,106.8
E12000005,West Midlands,region,2022-10-03,101.9
E12000005,West Midlands,region,2022-10-02,94.9
E12000005,West Midlands,region,2022-10-01,91.2
E12000005,West Midlands,region,2022-09-30,88.0
E12000005,West Midlands,region,2022-09-29,86.4
E12000005,West Midlands,region,2022-09-28,84.8
E12000005,West Midlands,region,2022-09-27,82.6
E12000005,West Midlands,region,2022-09-26,82.3
E12000005,West Midlands,region,2022-09-25,78.7
E12000005,West Midlands,region,2022-09-24,73.2
E12000005,West Midlands,region,2022-09-23,70.1
E12000005,West Midlands,region,2022-09-22,65.7
E12000005,West Midlands,region,2022-09-21,60.2
E12000005,West Midlands,region,2022-09-20,55.3
E12000005,West Midlands,region,2022-09-19,50.0
E12000005,West Midlands,region,2022-09-18,49.0
E12000005,West Midlands,region,2022-09-17,49.4
E12000005,West Midlands,region,2022-09-16,49.2
E12000005,West Midlands,region,2022-09-15,48.2
E12000005,West Midlands,region,2022-09-14,48.3
E12000005,West Midlands,region,2022-09-13,47.7
E12000005,West Midlands,region,2022-09-12,47.6
E12000005,West Midlands,region,2022-09-11,46.0
E12000005,West Midlands,region,2022-09-10,46.3
E12000005,West Midlands,region,2022-09-09,45.7
E12000005,West Midlands,region,2022-09-08,45.3
E12000005,West Midlands,region,2022-09-07,45.7
E12000005,West Midlands,region,2022-09-06,46.0
E12000005,West Midlands,region,2022-09-05,45.9
E12000005,West Midlands,region,2022-09-04,45.9
E12000005,West Midlands,region,2022-09-03,44.5
E12000005,West Midlands,region,2022-09-02,44.5
E12000005,West Midlands,region,2022-09-01,44.4
E12000005,West Midlands,region,2022-08-31,43.0
E12000005,West Midlands,region,2022-08-30,42.6
E12000005,West Midlands,region,2022-08-29,42.5
E12000005,West Midlands,region,2022-08-28,43.5
E12000005,West Midlands,region,2022-08-27,44.7
E12000005,West Midlands,region,2022-08-26,45.4
E12000005,West Midlands,region,2022-08-25,46.2
E12000005,West Midlands,region,2022-08-24,48.7
E12000005,West Midlands,region,2022-08-23,49.9
E12000005,West Midlands,region,2022-08-22,50.9
E12000005,West Midlands,region,2022-08-21,53.4
E12000005,West Midlands,region,2022-08-20,55.3
E12000005,West Midlands,region,2022-08-19,57.5
E12000005,West Midlands,region,2022-08-18,59.9
E12000005,West Midlands,region,2022-08-17,61.1
E12000005,West Midlands,region,2022-08-16,64.1
E12000005,West Midlands,region,2022-08-15,68.3
E12000005,West Midlands,region,2022-08-14,71.3
E12000005,West Midlands,region,2022-08-13,73.6
E12000005,West Midlands,region,2022-08-12,74.7
E12000005,West Midlands,region,2022-08-11,77.4
E12000005,West Midlands,region,2022-08-10,79.5
E12000005,West Midlands,region,2022-08-09,80.6
E12000005,West Midlands,region,2022-08-08,83.1
E12000005,West Midlands,region,2022-08-07,83.8
E12000005,West Midlands,region,2022-08-06,86.9
E12000005,West Midlands,region,2022-08-05,89.7
E12000005,West Midlands,region,2022-08-04,92.1
E12000005,West Midlands,region,2022-08-03,95.0
E12000005,West Midlands,region,2022-08-02,99.4
E12000005,West Midlands,region,2022-08-01,103.1
E12000005,West Midlands,region,2022-07-31,109.8
E12000005,West Midlands,region,2022-07-30,114.3
E12000005,West Midlands,region,2022-07-29,118.9
E12000005,West Midlands,region,2022-07-28,124.8
E12000005,West Midlands,region,2022-07-27,133.2
E12000005,West Midlands,region,2022-07-26,140.8
E12000005,West Midlands,region,2022-07-25,147.2
E12000005,West Midlands,region,2022-07-24,155.5
E12000005,West Midlands,region,2022-07-23,163.5
E12000005,West Midlands,region,2022-07-22,169.1
E12000005,West Midlands,region,2022-07-21,176.9
E12000005,West Midlands,region,2022-07-20,187.2
E12000005,West Midlands,region,2022-07-19,198.3
E12000005,West Midlands,region,2022-07-18,211.6
