areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths28DaysByDeathDate
E12000007,London,region,2021-06-17,761130,15731
E12000007,London,region,2021-06-16,759830,15729
E12000007,London,region,2021-06-15,758667,15727
E12000007,London,region,2021-06-14,757366,15726
E12000007,London,region,2021-06-13,756158,15726
E12000007,London,region,2021-06-12,755391,15725
E12000007,London,region,2021-06-11,754619,15720
E12000007,London,region,2021-06-10,753681,15720
E12000007,London,region,2021-06-09,752684,15720
E12000007,London,region,2021-06-08,751607,15718
E12000007,London,region,2021-06-07,750512,15716
E12000007,London,region,2021-06-06,749495,15716
E12000007,London,region,2021-06-05,748828,15714
E12000007,London,region,2021-06-04,748230,15713
E12000007,London,region,2021-06-03,747527,15711
E12000007,London,region,2021-06-02,746729,15710
E12000007,London,region,2021-06-01,745915,15709
E12000007,London,region,2021-05-31,745202,15709
E12000007,London,region,2021-05-30,744687,15709
E12000007,London,region,2021-05-29,744286,15707
E12000007,London,region,2021-05-28,743900,15706
E12000007,London,region,2021-05-27,743470,15706
E12000007,London,region,2021-05-26,742950,15705
E12000007,London,region,2021-05-25,742465,15702
E12000007,London,region,2021-05-24,742041,15701
E12000007,London,region,2021-05-23,741661,15700
E12000007,London,region,2021-05-22,741380,15698
E12000007,London,region,2021-05-21,741131,15698
E12000007,London,region,2021-05-20,740858,15698
E12000007,London,region,2021-05-19,740529,15696
E12000007,London,region,2021-05-18,740169,15696
E12000007,London,region,2021-05-17,739840,15696
E12000007,London,region,2021-05-16,739500,15696
E12000007,London,region,2021-05-15,739276,15694
E12000007,London,region,2021-05-14,739082,15692
E12000007,London,region,2021-05-13,738831,15692
E12000007,London,region,2021-05-12,738568,15692
E12000007,London,region,2021-05-11,738335,15692
E12000007,London,region,2021-05-10,738037,15691
E12000007,London,region,2021-05-09,737675,15689
E12000007,London,region,2021-05-08,737388,15689
E12000007,London,region,2021-05-07,737197,15689
E12000007,London,region,2021-05-06,736960,15686
E12000007,London,region,2021-05-05,736660,15686
E12000007,London,region,2021-05-04,736377,15683
E12000007,London,region,2021-05-03,736061,15682
E12000007,London,region,2021-05-02,735811,15681
E12000007,London,region,2021-05-01,735628,15680
E12000007,London,region,2021-04-30,735441,15679
E12000007,London,region,2021-04-29,735201,15677
E12000007,London,region,2021-04-28,734985,15677
E12000007,London,region,2021-04-27,734678,15672
E12000007,London,region,2021-04-26,734392,15669
E12000007,London,region,2021-04-25,734067,15668
E12000007,London,region,2021-04-24,733786,15666
E12000007,London,region,2021-04-23,733539,15665
E12000007,London,region,2021-04-22,733289,15664
E12000007,London,region,2021-04-21,732962,15664
E12000007,London,region,2021-04-20,732573,15663
E12000007,London,region,2021-04-19,732196,15661
E12000007,London,region,2021-04-18,731801,15658
E12000007,London,region,2021-04-17,731406,15656
E12000007,London,region,2021-04-16,731175,15655
E12000007,London,region,2021-04-15,730843,15653
E12000007,London,region,2021-04-14,730522,15651
E12000007,London,region,2021-04-13,730227,15651
E12000007,London,region,2021-04-12,729924,15649
E12000007,London,region,2021-04-11,729571,15649
E12000007,London,region,2021-04-10,729259,15646
E12000007,London,region,2021-04-09,728966,15643
E12000007,London,region,2021-04-08,728590,15642
E12000007,London,region,2021-04-07,728260,15640
E12000007,London,region,2021-04-06,727888,15638
E12000007,London,region,2021-04-05,727529,15637
E12000007,London,region,2021-04-04,727267,15636
E12000007,London,region,2021-04-03,727046,15635
E12000007,London,region,2021-04-02,726794,15631
E12000007,London,region,2021-04-01,726523,15630
E12000007,London,region,2021-03-31,726153,15627
E12000007,London,region,2021-03-30,725831,15625
E12000007,London,region,2021-03-29,725447,15623
E12000007,London,region,2021-03-28,725019,15621
E12000007,London,region,2021-03-27,724489,15619
E12000007,London,region,2021-03-26,724167,15612
E12000007,London,region,2021-03-25,723710,15610
E12000007,London,region,2021-03-24,723239,15609
E12000007,London,region,2021-03-23,722603,15603
E12000007,London,region,2021-03-22,722114,15601
E12000007,London,region,2021-03-21,721561,15594
E12000007,London,region,2021-03-20,721082,15591
E12000007,London,region,2021-03-19,720695,15589
E12000007,London,region,2021-03-18,720243,15586
E12000007,London,region,2021-03-17,719758,15583
E12000007,London,region,2021-03-16,719281,15576
E12000007,London,region,2021-03-15,718759,15571
E12000007,London,region,2021-03-14,718142,15564
E12000007,London,region,2021-03-13,717770,15558
E12000007,London,region,2021-03-12,717387,15550
E12000007,London,region,2021-03-11,716859,15549
E12000007,London,region,2021-03-10,716387,15542
E12000007,London,region,2021-03-09,715842,15532
E12000007,London,region,2021-03-08,715226,15522
E12000007,London,region,2021-03-07,714645,15515
E12000007,London,region,2021-03-06,714220,15506
E12000007,London,region,2021-03-05,713804,15493
E12000007,London,region,2021-03-04,713289,15478
E12000007,London,region,2021-03-03,712755,15466
E12000007,London,region,2021-03-02,712159,15459
E12000007,London,region,2021-03-01,711481,15445
E12000007,London,region,2021-02-28,710905,15425
E12000007,London,region,2021-02-27,710406,15415
E12000007,London,region,2021-02-26,709878,15403
E12000007,London,region,2021-02-25,709236,15388
E12000007,London,region,2021-02-24,708571,15369
E12000007,London,region,2021-02-23,707808,15348
E12000007,London,region,2021-02-22,706851,15328
E12000007,London,region,2021-02-21,705805,15307
E12000007,London,region,2021-02-20,705042,15269
E12000007,London,region,2021-02-19,704219,15239
E12000007,London,region,2021-02-18,703159,15206
E12000007,London,region,2021-02-17,702015,15169
E12000007,London,region,2021-02-16,700886,15128
E12000007,London,region,2021-02-15,699656,15086
E12000007,London,region,2021-02-14,698229,15042
E12000007,London,region,2021-02-13,697314,15005
E12000007,London,region,2021-02-12,696417,14964
E12000007,London,region,2021-02-11,695102,14923
E12000007,London,region,2021-02-10,693617,14879
E12000007,London,region,2021-02-09,692042,14814
E12000007,London,region,2021-02-08,690338,14757
E12000007,London,region,2021-02-07,688478,14691
E12000007,London,region,2021-02-06,687095,14626
E12000007,London,region,2021-02-05,685504,14550
E12000007,London,region,2021-02-04,683318,14458
E12000007,London,region,2021-02-03,680780,14391
E12000007,London,region,2021-02-02,678001,14282
E12000007,London,region,2021-02-01,674981,14184
E12000007,London,region,2021-01-31,671605,14091
E12000007,London,region,2021-01-30,669317,13990
E12000007,London,region,2021-01-29,666602,13904
E12000007,London,region,2021-01-28,663104,13781
E12000007,London,region,2021-01-27,659132,13656
E12000007,London,region,2021-01-26,654818,13527
E12000007,London,region,2021-01-25,650525,13401
E12000007,London,region,2021-01-24,645421,13246
E12000007,London,region,2021-01-23,642222,13094
E12000007,London,region,2021-01-22,637963,12935
E12000007,London,region,2021-01-21,632223,12775
E12000007,London,region,2021-01-20,626279,12592
E12000007,London,region,2021-01-19,619902,12406
E12000007,London,region,2021-01-18,612689,12197
E12000007,London,region,2021-01-17,604173,11994
E12000007,London,region,2021-01-16,598650,11786
E12000007,London,region,2021-01-15,592339,11586
E12000007,London,region,2021-01-14,583942,11404
E12000007,London,region,2021-01-13,574784,11205
E12000007,London,region,2021-01-12,565274,11004
E12000007,London,region,2021-01-11,555193,10811
E12000007,London,region,2021-01-10,543349,10626
E12000007,London,region,2021-01-09,535708,10432
E12000007,London,region,2021-01-08,526748,10254
E12000007,London,region,2021-01-07,515978,10078
E12000007,London,region,2021-01-06,503624,9892
E12000007,London,region,2021-01-05,489739,9731
E12000007,London,region,2021-01-04,474844,9554
E12000007,London,region,2021-01-03,457192,9392
E12000007,London,region,2021-01-02,443795,9254
E12000007,London,region,2021-01-01,429854,9108
E12000007,London,region,2020-12-31,422965,8971
E12000007,London,region,2020-12-30,410298,8842
E12000007,London,region,2020-12-29,392640,8716
E12000007,London,region,2020-12-28,372375,8605
E12000007,London,region,2020-12-27,361495,8502
E12000007,London,region,2020-12-26,348131,8398
E12000007,London,region,2020-12-25,336046,8305
E12000007,London,region,2020-12-24,331633,8215
E12000007,London,region,2020-12-23,322039,8148
E12000007,London,region,2020-12-22,309507,8078
E12000007,London,region,2020-12-21,295938,8003
E12000007,London,region,2020-12-20,282443,7940
E12000007,London,region,2020-12-19,273365,7888
E12000007,London,region,2020-12-18,266077,7840
E12000007,London,region,2020-12-17,255075,7797
E12000007,London,region,2020-12-16,244758,7736
E12000007,London,region,2020-12-15,234593,7706
E12000007,London,region,2020-12-14,225619,7661
E12000007,London,region,2020-12-13,217181,7624
E12000007,London,region,2020-12-12,211610,7595
E12000007,London,region,2020-12-11,206861,7554
E12000007,London,region,2020-12-10,201323,7527
E12000007,London,region,2020-12-09,196243,7499
E12000007,London,region,2020-12-08,191781,7469
E12000007,London,region,2020-12-07,188022,7434
E12000007,London,region,2020-12-06,184273,7399
E12000007,London,region,2020-12-05,181828,7372
E12000007,London,region,2020-12-04,179551,7345
E12000007,London,region,2020-12-03,176587,7312
E12000007,London,region,2020-12-02,174100,7277
E12000007,London,region,2020-12-01,171261,7249
E12000007,London,region,2020-11-30,168772,7227
E12000007,London,region,2020-11-29,166052,7201
E12000007,London,region,2020-11-28,164382,7152
E12000007,London,region,2020-11-27,162728,7119
E12000007,London,region,2020-11-26,160494,7098
E12000007,London,region,2020-11-25,158402,7069
E12000007,London,region,2020-11-24,156137,7030
E12000007,London,region,2020-11-23,153958,7000
E12000007,London,region,2020-11-22,151528,6982
E12000007,London,region,2020-11-21,150020,6953
E12000007,London,region,2020-11-20,148506,6933
E12000007,London,region,2020-11-19,146354,6905
E12000007,London,region,2020-11-18,144142,6878
E12000007,London,region,2020-11-17,141654,6857
E12000007,London,region,2020-11-16,139057,6827
E12000007,London,region,2020-11-15,135940,6797
E12000007,London,region,2020-11-14,134110,6778
E12000007,London,region,2020-11-13,132150,6758
E12000007,London,region,2020-11-12,129406,6745
E12000007,London,region,2020-11-11,126516,6725
E12000007,London,region,2020-11-10,123555,6713
E12000007,London,region,2020-11-09,120779,6698
E12000007,London,region,2020-11-08,117651,6669
E12000007,London,region,2020-11-07,115859,6649
E12000007,London,region,2020-11-06,114192,6626
E12000007,London,region,2020-11-05,112047,6610
E12000007,London,region,2020-11-04,109932,6595
E12000007,London,region,2020-11-03,107848,6579
E12000007,London,region,2020-11-02,105686,6566
E12000007,London,region,2020-11-01,102721,6547
E12000007,London,region,2020-10-31,101495,6530
E12000007,London,region,2020-10-30,100092,6522
E12000007,London,region,2020-10-29,98197,6508
E12000007,London,region,2020-10-28,96167,6496
E12000007,London,region,2020-10-27,94171,6475
E12000007,London,region,2020-10-26,92060,6461
E12000007,London,region,2020-10-25,89499,6449
E12000007,London,region,2020-10-24,88197,6438
E12000007,London,region,2020-10-23,86739,6420
E12000007,London,region,2020-10-22,84696,6414
E12000007,London,region,2020-10-21,82496,6403
E12000007,London,region,2020-10-20,80120,6388
E12000007,London,region,2020-10-19,77784,6381
E12000007,London,region,2020-10-18,75425,6369
E12000007,London,region,2020-10-17,74117,6363
E12000007,London,region,2020-10-16,73000,6359
E12000007,London,region,2020-10-15,71315,6352
E12000007,London,region,2020-10-14,69575,6340
E12000007,London,region,2020-10-13,67937,6336
E12000007,London,region,2020-10-12,66497,6331
E12000007,London,region,2020-10-11,64907,6325
E12000007,London,region,2020-10-10,64162,6321
E12000007,London,region,2020-10-09,63281,6315
E12000007,London,region,2020-10-08,61919,6308
E12000007,London,region,2020-10-07,60438,6302
E12000007,London,region,2020-10-06,59013,6296
E12000007,London,region,2020-10-05,57845,6291
E12000007,London,region,2020-10-04,56547,6282
E12000007,London,region,2020-10-03,55713,6280
E12000007,London,region,2020-10-02,54913,6278
E12000007,London,region,2020-10-01,53873,6275
E12000007,London,region,2020-09-30,52797,6270
E12000007,London,region,2020-09-29,51791,6264
E12000007,London,region,2020-09-28,51086,6255
E12000007,London,region,2020-09-27,50342,6250
E12000007,London,region,2020-09-26,49807,6248
E12000007,London,region,2020-09-25,49255,6246
E12000007,London,region,2020-09-24,48648,6245
E12000007,London,region,2020-09-23,48046,6243
E12000007,London,region,2020-09-22,47388,6236
E12000007,London,region,2020-09-21,46863,6230
E12000007,London,region,2020-09-20,46429,6226
E12000007,London,region,2020-09-19,46014,6222
E12000007,London,region,2020-09-18,45672,6219
E12000007,London,region,2020-09-17,45286,6218
E12000007,London,region,2020-09-16,44958,6214
E12000007,London,region,2020-09-15,44664,6212
E12000007,London,region,2020-09-14,44392,6211
E12000007,London,region,2020-09-13,44088,6211
E12000007,London,region,2020-09-12,43976,6211
E12000007,London,region,2020-09-11,43744,6211
E12000007,London,region,2020-09-10,43409,6209
E12000007,London,region,2020-09-09,43012,6207
E12000007,London,region,2020-09-08,42665,6207
E12000007,London,region,2020-09-07,42314,6207
E12000007,London,region,2020-09-06,41850,6207
E12000007,London,region,2020-09-05,41641,6205
E12000007,London,region,2020-09-04,41370,6205
E12000007,London,region,2020-09-03,41011,6205
E12000007,London,region,2020-09-02,40663,6204
E12000007,London,region,2020-09-01,40320,6203
E12000007,London,region,2020-08-31,40004,6203
E12000007,London,region,2020-08-30,39787,6202
E12000007,London,region,2020-08-29,39655,6202
E12000007,London,region,2020-08-28,39516,6202
E12000007,London,region,2020-08-27,39293,6202
E12000007,London,region,2020-08-26,39061,6202
E12000007,London,region,2020-08-25,38896,6202
E12000007,London,region,2020-08-24,38726,6201
E12000007,London,region,2020-08-23,38528,6201
E12000007,London,region,2020-08-22,38387,6201
E12000007,London,region,2020-08-21,38267,6200
E12000007,London,region,2020-08-20,38097,6200
E12000007,London,region,2020-08-19,37889,6199
E12000007,London,region,2020-08-18,37735,6199
E12000007,London,region,2020-08-17,37551,6198
E12000007,London,region,2020-08-16,37361,6196
E12000007,London,region,2020-08-15,37273,6196
E12000007,London,region,2020-08-14,37167,6196
E12000007,London,region,2020-08-13,37036,6196
E12000007,London,region,2020-08-12,36910,6194
E12000007,London,region,2020-08-11,36745,6194
E12000007,London,region,2020-08-10,36595,6193
E12000007,London,region,2020-08-09,36448,6192
E12000007,London,region,2020-08-08,36379,6192
E12000007,London,region,2020-08-07,36323,6191
E12000007,London,region,2020-08-06,36197,6191
E12000007,London,region,2020-08-05,36089,6191
E12000007,London,region,2020-08-04,35970,6191
E12000007,London,region,2020-08-03,35864,6191
E12000007,London,region,2020-08-02,35775,6191
E12000007,London,region,2020-08-01,35699,6190
E12000007,London,region,2020-07-31,35640,6188
E12000007,London,region,2020-07-30,35563,6186
E12000007,London,region,2020-07-29,35459,6186
E12000007,London,region,2020-07-28,35356,6186
E12000007,London,region,2020-07-27,35256,6186
E12000007,London,region,2020-07-26,35155,6184
E12000007,London,region,2020-07-25,35091,6184
E12000007,London,region,2020-07-24,35034,6184
E12000007,London,region,2020-07-23,34950,6184
E12000007,London,region,2020-07-22,34880,6182
E12000007,London,region,2020-07-21,34795,6182
E12000007,London,region,2020-07-20,34714,6182
E12000007,London,region,2020-07-19,34612,6182
E12000007,London,region,2020-07-18,34570,6182
E12000007,London,region,2020-07-17,34522,6182
E12000007,London,region,2020-07-16,34474,6180
E12000007,London,region,2020-07-15,34404,6180
E12000007,London,region,2020-07-14,34328,6179
E12000007,London,region,2020-07-13,34265,6179
E12000007,London,region,2020-07-12,34180,6178
E12000007,London,region,2020-07-11,34142,6177
E12000007,London,region,2020-07-10,34122,6174
E12000007,London,region,2020-07-09,34083,6174
E12000007,London,region,2020-07-08,34029,6172
E12000007,London,region,2020-07-07,33970,6169
E12000007,London,region,2020-07-06,33910,6168
E12000007,London,region,2020-07-05,33855,6165
E12000007,London,region,2020-07-04,33803,6162
E12000007,London,region,2020-07-03,33771,6161
E12000007,London,region,2020-07-02,33733,6160
E12000007,London,region,2020-07-01,33690,6158
E12000007,London,region,2020-06-30,33647,6157
E12000007,London,region,2020-06-29,33595,6156
E12000007,London,region,2020-06-28,33536,6155
E12000007,London,region,2020-06-27,33514,6154
E12000007,London,region,2020-06-26,33482,6154
E12000007,London,region,2020-06-25,33434,6154
E12000007,London,region,2020-06-24,33376,6153
E12000007,London,region,2020-06-23,33330,6149
E12000007,London,region,2020-06-22,33280,6149
E12000007,London,region,2020-06-21,33227,6146
E12000007,London,region,2020-06-20,33201,6144
E12000007,London,region,2020-06-19,33172,6142
E12000007,London,region,2020-06-18,33134,6140
E12000007,London,region,2020-06-17,33087,6140
E12000007,London,region,2020-06-16,33045,6139
E12000007,London,region,2020-06-15,32998,6138
E12000007,London,region,2020-06-14,32958,6135
E12000007,London,region,2020-06-13,32928,6133
E12000007,London,region,2020-06-12,32889,6132
E12000007,London,region,2020-06-11,32836,6127
E12000007,London,region,2020-06-10,32790,6122
E12000007,London,region,2020-06-09,32738,6116
E12000007,London,region,2020-06-08,32667,6114
E12000007,London,region,2020-06-07,32612,6106
E12000007,London,region,2020-06-06,32567,6101
E12000007,London,region,2020-06-05,32521,6098
E12000007,London,region,2020-06-04,32475,6096
E12000007,London,region,2020-06-03,32418,6090
E12000007,London,region,2020-06-02,32340,6084
E12000007,London,region,2020-06-01,32290,6077
E12000007,London,region,2020-05-31,32240,6072
E12000007,London,region,2020-05-30,32203,6067
E12000007,London,region,2020-05-29,32165,6060
E12000007,London,region,2020-05-28,32108,6055
E12000007,London,region,2020-05-27,32034,6046
E12000007,London,region,2020-05-26,31951,6038
E12000007,London,region,2020-05-25,31887,6027
E12000007,London,region,2020-05-24,31829,6018
E12000007,London,region,2020-05-23,31778,6012
E12000007,London,region,2020-05-22,31714,6006
E12000007,London,region,2020-05-21,31628,5998
E12000007,London,region,2020-05-20,31471,5986
E12000007,London,region,2020-05-19,31330,5970
E12000007,London,region,2020-05-18,31202,5950
E12000007,London,region,2020-05-17,31089,5937
E12000007,London,region,2020-05-16,31010,5923
E12000007,London,region,2020-05-15,30936,5913
E12000007,London,region,2020-05-14,30804,5895
E12000007,London,region,2020-05-13,30645,5878
E12000007,London,region,2020-05-12,30442,5866
E12000007,London,region,2020-05-11,30251,5851
E12000007,London,region,2020-05-10,30091,5828
E12000007,London,region,2020-05-09,29968,5801
E12000007,London,region,2020-05-08,29840,5776
E12000007,London,region,2020-05-07,29632,5746
E12000007,London,region,2020-05-06,29359,5718
E12000007,London,region,2020-05-05,29092,5675
E12000007,London,region,2020-05-04,28876,5641
E12000007,London,region,2020-05-03,28631,5604
E12000007,London,region,2020-05-02,28461,5561
E12000007,London,region,2020-05-01,28213,5509
E12000007,London,region,2020-04-30,27858,5467
E12000007,London,region,2020-04-29,27432,5422
E12000007,London,region,2020-04-28,27000,5370
E12000007,London,region,2020-04-27,26689,5312
E12000007,London,region,2020-04-26,26271,5257
E12000007,London,region,2020-04-25,25961,5195
E12000007,London,region,2020-04-24,25629,5138
E12000007,London,region,2020-04-23,25254,5063
E12000007,London,region,2020-04-22,24734,4983
E12000007,London,region,2020-04-21,24335,4873
E12000007,London,region,2020-04-20,23872,4768
E12000007,London,region,2020-04-19,23447,4671
E12000007,London,region,2020-04-18,23049,4555
E12000007,London,region,2020-04-17,22648,4437
E12000007,London,region,2020-04-16,22071,4327
E12000007,London,region,2020-04-15,21497,4189
E12000007,London,region,2020-04-14,20840,4042
E12000007,London,region,2020-04-13,20240,3899
E12000007,London,region,2020-04-12,19639,3729
E12000007,London,region,2020-04-11,19137,3560
E12000007,London,region,2020-04-10,18619,3396
E12000007,London,region,2020-04-09,17997,3222
E12000007,London,region,2020-04-08,17206,3022
E12000007,London,region,2020-04-07,16339,2790
E12000007,London,region,2020-04-06,15393,2569
E12000007,London,region,2020-04-05,14535,2372
E12000007,London,region,2020-04-04,13899,2176
E12000007,London,region,2020-04-03,13134,1951
E12000007,London,region,2020-04-02,12149,1759
E12000007,London,region,2020-04-01,11086,1566
E12000007,London,region,2020-03-31,10109,1377
E12000007,London,region,2020-03-30,9174,1196
E12000007,London,region,2020-03-29,8326,1047
E12000007,London,region,2020-03-28,7730,904
E12000007,London,region,2020-03-27,7153,785
E12000007,London,region,2020-03-26,6335,657
E12000007,London,region,2020-03-25,5595,534
E12000007,London,region,2020-03-24,4843,415
E12000007,London,region,2020-03-23,4207,328
E12000007,London,region,2020-03-22,3522,272
E12000007,London,region,2020-03-21,3083,219
E12000007,London,region,2020-03-20,2735,173
E12000007,London,region,2020-03-19,2311,127
E12000007,London,region,2020-03-18,1979,102
E12000007,London,region,2020-03-17,1622,76
E12000007,London,region,2020-03-16,1312,52
E12000007,London,region,2020-03-15,1075,37
E12000007,London,region,2020-03-14,910,29
E12000007,London,region,2020-03-13,761,18
E12000007,London,region,2020-03-12,623,12
E12000007,London,region,2020-03-11,456,6
E12000007,London,region,2020-03-10,273,3
E12000007,London,region,2020-03-09,178,2
E12000007,London,region,2020-03-08,124,
E12000007,London,region,2020-03-07,102,
E12000007,London,region,2020-03-06,88,
E12000007,London,region,2020-03-05,65,
E12000007,London,region,2020-03-04,52,
E12000007,London,region,2020-03-03,37,
E12000007,London,region,2020-03-02,31,
E12000007,London,region,2020-03-01,19,
E12000007,London,region,2020-02-29,16,
E12000007,London,region,2020-02-28,15,
E12000007,London,region,2020-02-27,15,
E12000007,London,region,2020-02-26,14,
E12000007,London,region,2020-02-25,14,
E12000007,London,region,2020-02-24,13,
E12000007,London,region,2020-02-23,12,
E12000007,London,region,2020-02-22,9,
E12000007,London,region,2020-02-21,9,
E12000007,London,region,2020-02-20,8,
E12000007,London,region,2020-02-19,8,
E12000007,London,region,2020-02-18,8,
E12000007,London,region,2020-02-17,8,
E12000007,London,region,2020-02-16,7,
E12000007,London,region,2020-02-15,7,
E12000007,London,region,2020-02-14,7,
E12000007,London,region,2020-02-13,7,
E12000007,London,region,2020-02-12,6,
E12000007,London,region,2020-02-11,6,
E12000007,London,region,2020-02-10,2,
E12000007,London,region,2020-02-09,1,
E12000007,London,region,2020-02-08,1,
E12000007,London,region,2020-02-07,1,
E12000007,London,region,2020-02-06,1,
E12000007,London,region,2020-02-05,1,
E12000007,London,region,2020-02-04,1,
E12000007,London,region,2020-02-03,1,
E12000008,South East,region,2023-12-12,3429182,
E12000008,South East,region,2023-12-11,3429016,
E12000008,South East,region,2023-12-10,3428792,
E12000008,South East,region,2023-12-09,3428601,
E12000008,South East,region,2023-12-08,3428430,
E12000008,South East,region,2023-12-07,3428250,
E12000008,South East,region,2023-12-06,3428075,
E12000008,South East,region,2023-12-05,3427865,
E12000008,South East,region,2023-12-04,3427684,
E12000008,South East,region,2023-12-03,3427498,
E12000008,South East,region,2023-12-02,3427364,
E12000008,South East,region,2023-12-01,3427259,
E12000008,South East,region,2023-11-30,3427167,
E12000008,South East,region,2023-11-29,3427035,
E12000008,South East,region,2023-11-28,3426891,
E12000008,South East,region,2023-11-27,3426766,
E12000008,South East,region,2023-11-26,3426633,
E12000008,South East,region,2023-11-25,3426547,
E12000008,South East,region,2023-11-24,3426473,
E12000008,South East,region,2023-11-23,3426379,
E12000008,South East,region,2023-11-22,3426272,
E12000008,South East,region,2023-11-21,3426162,
E12000008,South East,region,2023-11-20,3426058,
E12000008,South East,region,2023-11-19,3425947,
E12000008,South East,region,2023-11-18,3425846,
E12000008,South East,region,2023-11-17,3425762,
E12000008,South East,region,2023-11-16,3425670,
E12000008,South East,region,2023-11-15,3425545,
E12000008,South East,region,2023-11-14,3425423,
E12000008,South East,region,2023-11-13,3425288,
E12000008,South East,region,2023-11-12,3425148,
E12000008,South East,region,2023-11-11,3425026,
E12000008,South East,region,2023-11-10,3424977,
E12000008,South East,region,2023-11-09,3424954,
E12000008,South East,region,2023-11-08,3424877,
E12000008,South East,region,2023-11-07,3424763,
E12000008,South East,region,2023-11-06,3424622,
E12000008,South East,region,2023-11-05,3424510,
E12000008,South East,region,2023-11-04,3424395,
E12000008,South East,region,2023-11-03,3424294,
E12000008,South East,region,2023-11-02,3424171,
E12000008,South East,region,2023-11-01,3424019,
E12000008,South East,region,2023-10-31,3423863,
E12000008,South East,region,2023-10-30,3423701,
E12000008,South East,region,2023-10-29,3423504,
E12000008,South East,region,2023-10-28,3423356,
E12000008,South East,region,2023-10-27,3423221,
E12000008,South East,region,2023-10-26,3423069,
E12000008,South East,region,2023-10-25,3422909,
E12000008,South East,region,2023-10-24,3422766,
E12000008,South East,region,2023-10-23,3422582,
E12000008,South East,region,2023-10-22,3422374,
E12000008,South East,region,2023-10-21,3422209,
E12000008,South East,region,2023-10-20,3422084,
E12000008,South East,region,2023-10-19,3421889,
E12000008,South East,region,2023-10-18,3421667,
E12000008,South East,region,2023-10-17,3421459,
E12000008,South East,region,2023-10-16,3421242,
E12000008,South East,region,2023-10-15,3421044,
E12000008,South East,region,2023-10-14,3420848,
E12000008,South East,region,2023-10-13,3420680,
E12000008,South East,region,2023-10-12,3420452,
E12000008,South East,region,2023-10-11,3420175,
E12000008,South East,region,2023-10-10,3419903,
E12000008,South East,region,2023-10-09,3419590,
E12000008,South East,region,2023-10-08,3419265,
E12000008,South East,region,2023-10-07,3418938,
E12000008,South East,region,2023-10-06,3418650,
E12000008,South East,region,2023-10-05,3418348,
E12000008,South East,region,2023-10-04,3417994,
E12000008,South East,region,2023-10-03,3417644,
E12000008,South East,region,2023-10-02,3417249,
E12000008,South East,region,2023-10-01,3416814,
E12000008,South East,region,2023-09-30,3416409,
E12000008,South East,region,2023-09-29,3416105,
E12000008,South East,region,2023-09-28,3415774,
E12000008,South East,region,2023-09-27,3415398,
E12000008,South East,region,2023-09-26,3414927,
E12000008,South East,region,2023-09-25,3414487,
E12000008,South East,region,2023-09-24,3414078,
E12000008,South East,region,2023-09-23,3413741,
E12000008,South East,region,2023-09-22,3413479,
E12000008,South East,region,2023-09-21,3413214,
E12000008,South East,region,2023-09-20,3412920,
E12000008,South East,region,2023-09-19,3412593,
E12000008,South East,region,2023-09-18,3412292,
E12000008,South East,region,2023-09-17,3411977,
E12000008,South East,region,2023-09-16,3411697,
E12000008,South East,region,2023-09-15,3411471,
E12000008,South East,region,2023-09-14,3411225,
E12000008,South East,region,2023-09-13,3410972,
E12000008,South East,region,2023-09-12,3410719,
E12000008,South East,region,2023-09-11,3410428,
E12000008,South East,region,2023-09-10,3410105,
E12000008,South East,region,2023-09-09,3409829,
E12000008,South East,region,2023-09-08,3409591,
E12000008,South East,region,2023-09-07,3409327,
E12000008,South East,region,2023-09-06,3409036,
E12000008,South East,region,2023-09-05,3408695,
E12000008,South East,region,2023-09-04,3408377,
E12000008,South East,region,2023-09-03,3408083,
E12000008,South East,region,2023-09-02,3407804,
E12000008,South East,region,2023-09-01,3407598,
E12000008,South East,region,2023-08-31,3407337,
E12000008,South East,region,2023-08-30,3407076,
E12000008,South East,region,2023-08-29,3406834,
E12000008,South East,region,2023-08-28,3406605,
E12000008,South East,region,2023-08-27,3406415,
E12000008,South East,region,2023-08-26,3406280,
E12000008,South East,region,2023-08-25,3406146,
E12000008,South East,region,2023-08-24,3405987,
E12000008,South East,region,2023-08-23,3405813,
E12000008,South East,region,2023-08-22,3405643,
E12000008,South East,region,2023-08-21,3405450,
E12000008,South East,region,2023-08-20,3405272,
E12000008,South East,region,2023-08-19,3405068,
E12000008,South East,region,2023-08-18,3404915,
E12000008,South East,region,2023-08-17,3404736,
E12000008,South East,region,2023-08-16,3404579,
E12000008,South East,region,2023-08-15,3404389,
E12000008,South East,region,2023-08-14,3404217,
E12000008,South East,region,2023-08-13,3404047,
E12000008,South East,region,2023-08-12,3403891,
E12000008,South East,region,2023-08-11,3403738,
E12000008,South East,region,2023-08-10,3403564,
E12000008,South East,region,2023-08-09,3403400,
E12000008,South East,region,2023-08-08,3403229,
E12000008,South East,region,2023-08-07,3403037,
E12000008,South East,region,2023-08-06,3402868,
E12000008,South East,region,2023-08-05,3402727,
E12000008,South East,region,2023-08-04,3402626,
E12000008,South East,region,2023-08-03,3402508,
E12000008,South East,region,2023-08-02,3402370,
E12000008,South East,region,2023-08-01,3402217,
E12000008,South East,region,2023-07-31,3402097,
E12000008,South East,region,2023-07-30,3401965,
E12000008,South East,region,2023-07-29,3401843,
E12000008,South East,region,2023-07-28,3401740,
E12000008,South East,region,2023-07-27,3401633,
