areaCode,areaName,areaType,date,uniqueCasePositivityBySpecimenDateRollingSum
E12000008,South East,region,2023-04-24,9.9
E12000008,South East,region,2023-04-23,10.2
E12000008,South East,region,2023-04-22,10.2
E12000008,South East,region,2023-04-21,10.3
E12000008,South East,region,2023-04-20,10.3
E12000008,South East,region,2023-04-19,10.7
E12000008,South East,region,2023-04-18,11.1
E12000008,South East,region,2023-04-17,10.9
E12000008,South East,region,2023-04-16,10.5
E12000008,South East,region,2023-04-15,10.4
E12000008,South East,region,2023-04-14,10.7
E12000008,South East,region,2023-04-13,10.8
E12000008,South East,region,2023-04-12,10.6
E12000008,South East,region,2023-04-11,10.1
E12000008,South East,region,2023-04-10,10.1
E12000008,South East,region,2023-04-09,9.9
E12000008,South East,region,2023-04-08,10.0
E12000008,South East,region,2023-04-07,10.0
E12000008,South East,region,2023-04-06,9.9
E12000008,South East,region,2023-04-05,9.6
E12000008,South East,region,2023-04-04,9.4
E12000008,South East,region,2023-04-03,8.8
E12000008,South East,region,2023-04-02,8.3
E12000008,South East,region,2023-04-01,8.3
E12000008,South East,region,2023-03-31,8.6
E12000008,South East,region,2023-03-30,8.6
E12000008,South East,region,2023-03-29,8.7
E12000008,South East,region,2023-03-28,8.9
E12000008,South East,region,2023-03-27,9.3
E12000008,South East,region,2023-03-26,9.4
E12000008,South East,region,2023-03-25,9.5
E12000008,South East,region,2023-03-24,9.7
E12000008,South East,region,2023-03-23,10.1
E12000008,South East,region,2023-03-22,10.6
E12000008,South East,region,2023-03-21,10.6
E12000008,South East,region,2023-03-20,11.1
E12000008,South East,region,2023-03-19,11.2
E12000008,South East,region,2023-03-18,11.4
E12000008,South East,region,2023-03-17,11.4
E12000008,South East,region,2023-03-16,11.7
E12000008,South East,region,2023-03-15,11.5
E12000008,South East,region,2023-03-14,11.7
E12000008,South East,region,2023-03-13,11.3
E12000008,South East,region,2023-03-12,10.9
E12000008,South East,region,2023-03-11,10.7
E12000008,South East,region,2023-03-10,10.7
E12000008,South East,region,2023-03-09,10.5
E12000008,South East,region,2023-03-08,10.4
E12000008,South East,region,2023-03-07,10.5
E12000008,South East,region,2023-03-06,10.7
E12000008,South East,region,2023-03-05,11.0
E12000008,South East,region,2023-03-04,11.1
E12000008,South East,region,2023-03-03,11.2
E12000008,South East,region,2023-03-02,11.3
E12000008,South East,region,2023-03-01,11.7
E12000008,South East,region,2023-02-28,11.5
E12000008,South East,region,2023-02-27,11.1
E12000008,South East,region,2023-02-26,11.3
E12000008,South East,region,2023-02-25,11.3
E12000008,South East,region,2023-02-24,11.3
E12000008,South East,region,2023-02-23,12.0
E12000008,South East,region,2023-02-22,12.3
E12000008,South East,region,2023-02-21,12.4
E12000008,South East,region,2023-02-20,13.0
E12000008,South East,region,2023-02-19,12.6
E12000008,South East,region,2023-02-18,12.5
E12000008,South East,region,2023-02-17,12.4
E12000008,South East,region,2023-02-16,11.9
E12000008,South East,region,2023-02-15,11.7
E12000008,South East,region,2023-02-14,11.4
E12000008,South East,region,2023-02-13,11.0
E12000008,South East,region,2023-02-12,10.6
E12000008,South East,region,2023-02-11,10.5
E12000008,South East,region,2023-02-10,10.3
E12000008,South East,region,2023-02-09,10.4
E12000008,South East,region,2023-02-08,10.2
E12000008,South East,region,2023-02-07,10.0
E12000008,South East,region,2023-02-06,9.9
E12000008,South East,region,2023-02-05,10.0
E12000008,South East,region,2023-02-04,10.0
E12000008,South East,region,2023-02-03,9.9
E12000008,South East,region,2023-02-02,9.8
E12000008,South East,region,2023-02-01,9.7
E12000008,South East,region,2023-01-31,9.6
E12000008,South East,region,2023-01-30,9.3
E12000008,South East,region,2023-01-29,8.4
E12000008,South East,region,2023-01-28,8.1
E12000008,South East,region,2023-01-27,8.0
E12000008,South East,region,2023-01-26,7.7
E12000008,South East,region,2023-01-25,7.2
E12000008,South East,region,2023-01-24,7.0
E12000008,South East,region,2023-01-23,6.7
E12000008,South East,region,2023-01-22,6.2
E12000008,South East,region,2023-01-21,6.2
E12000008,South East,region,2023-01-20,6.2
E12000008,South East,region,2023-01-19,6.3
E12000008,South East,region,2023-01-18,6.5
E12000008,South East,region,2023-01-17,6.5
E12000008,South East,region,2023-01-16,6.4
E12000008,South East,region,2023-01-15,6.6
E12000008,South East,region,2023-01-14,6.7
E12000008,South East,region,2023-01-13,6.7
E12000008,South East,region,2023-01-12,7.0
E12000008,South East,region,2023-01-11,7.7
E12000008,South East,region,2023-01-10,8.3
E12000008,South East,region,2023-01-09,8.9
E12000008,South East,region,2023-01-08,9.3
E12000008,South East,region,2023-01-07,9.3
E12000008,South East,region,2023-01-06,9.6
E12000008,South East,region,2023-01-05,10.0
E12000008,South East,region,2023-01-04,10.5
E12000008,South East,region,2023-01-03,11.3
E12000008,South East,region,2023-01-02,12.3
E12000008,South East,region,2023-01-01,12.6
E12000008,South East,region,2022-12-31,12.8
E12000008,South East,region,2022-12-30,12.8
E12000008,South East,region,2022-12-29,12.9
E12000008,South East,region,2022-12-28,12.6
E12000008,South East,region,2022-12-27,12.2
E12000008,South East,region,2022-12-26,11.9
E12000008,South East,region,2022-12-25,12.5
E12000008,South East,region,2022-12-24,12.6
E12000008,South East,region,2022-12-23,12.7
E12000008,South East,region,2022-12-22,13.4
E12000008,South East,region,2022-12-21,13.2
E12000008,South East,region,2022-12-20,13.0
E12000008,South East,region,2022-12-19,12.5
E12000008,South East,region,2022-12-18,11.3
E12000008,South East,region,2022-12-17,11.0
E12000008,South East,region,2022-12-16,10.9
E12000008,South East,region,2022-12-15,9.8
E12000008,South East,region,2022-12-14,9.6
E12000008,South East,region,2022-12-13,9.3
E12000008,South East,region,2022-12-12,9.4
E12000008,South East,region,2022-12-11,8.9
E12000008,South East,region,2022-12-10,8.9
E12000008,South East,region,2022-12-09,8.7
E12000008,South East,region,2022-12-08,8.7
E12000008,South East,region,2022-12-07,8.4
E12000008,South East,region,2022-12-06,8.2
E12000008,South East,region,2022-12-05,8.0
E12000008,South East,region,2022-12-04,7.9
E12000008,South East,region,2022-12-03,7.9
E12000008,South East,region,2022-12-02,7.9
E12000008,South East,region,2022-12-01,7.5
E12000008,South East,region,2022-11-30,7.5
E12000008,South East,region,2022-11-29,7.4
E12000008,South East,region,2022-11-28,7.1
E12000008,South East,region,2022-11-27,7.0
E12000008,South East,region,2022-11-26,6.8
E12000008,South East,region,2022-11-25,6.6
E12000008,South East,region,2022-11-24,6.6
E12000008,South East,region,2022-11-23,6.6
E12000008,South East,region,2022-11-22,6.8
E12000008,South East,region,2022-11-21,6.8
E12000008,South East,region,2022-11-20,6.3
E12000008,South East,region,2022-11-19,6.2
E12000008,South East,region,2022-11-18,6.2
E12000008,South East,region,2022-11-17,6.1
E12000008,South East,region,2022-11-16,5.8
E12000008,South East,region,2022-11-15,5.7
E12000008,South East,region,2022-11-14,5.5
E12000008,South East,region,2022-11-13,5.5
E12000008,South East,region,2022-11-12,5.5
E12000008,South East,region,2022-11-11,5.6
E12000008,South East,region,2022-11-10,5.6
E12000008,South East,region,2022-11-09,6.1
E12000008,South East,region,2022-11-08,6.2
E12000008,South East,region,2022-11-07,6.0
E12000008,South East,region,2022-11-06,6.1
E12000008,South East,region,2022-11-05,6.1
E12000008,South East,region,2022-11-04,6.2
E12000008,South East,region,2022-11-03,6.5
E12000008,South East,region,2022-11-02,6.6
E12000008,South East,region,2022-11-01,6.8
E12000008,South East,region,2022-10-31,7.1
E12000008,South East,region,2022-10-30,7.2
E12000008,South East,region,2022-10-29,7.5
E12000008,South East,region,2022-10-28,7.7
E12000008,South East,region,2022-10-27,7.9
E12000008,South East,region,2022-10-26,8.0
E12000008,South East,region,2022-10-25,8.3
E12000008,South East,region,2022-10-24,8.5
E12000008,South East,region,2022-10-23,8.6
E12000008,South East,region,2022-10-22,8.8
E12000008,South East,region,2022-10-21,8.9
E12000008,South East,region,2022-10-20,9.0
E12000008,South East,region,2022-10-19,9.3
E12000008,South East,region,2022-10-18,9.5
E12000008,South East,region,2022-10-17,9.7
E12000008,South East,region,2022-10-16,9.9
E12000008,South East,region,2022-10-15,9.9
E12000008,South East,region,2022-10-14,10.1
E12000008,South East,region,2022-10-13,10.2
E12000008,South East,region,2022-10-12,10.5
E12000008,South East,region,2022-10-11,10.8
E12000008,South East,region,2022-10-10,11.1
E12000008,South East,region,2022-10-09,11.1
E12000008,South East,region,2022-10-08,11.3
E12000008,South East,region,2022-10-07,11.2
E12000008,South East,region,2022-10-06,11.2
E12000008,South East,region,2022-10-05,11.0
E12000008,South East,region,2022-10-04,10.8
E12000008,South East,region,2022-10-03,10.6
E12000008,South East,region,2022-10-02,10.0
E12000008,South East,region,2022-10-01,9.9
E12000008,South East,region,2022-09-30,9.8
E12000008,South East,region,2022-09-29,9.6
E12000008,South East,region,2022-09-28,9.2
E12000008,South East,region,2022-09-27,9.1
E12000008,South East,region,2022-09-26,8.9
E12000008,South East,region,2022-09-25,8.3
E12000008,South East,region,2022-09-24,7.8
E12000008,South East,region,2022-09-23,7.3
E12000008,South East,region,2022-09-22,6.8
E12000008,South East,region,2022-09-21,6.6
E12000008,South East,region,2022-09-20,6.1
E12000008,South East,region,2022-09-19,5.8
E12000008,South East,region,2022-09-18,5.7
E12000008,South East,region,2022-09-17,5.7
E12000008,South East,region,2022-09-16,5.5
E12000008,South East,region,2022-09-15,5.4
E12000008,South East,region,2022-09-14,5.3
E12000008,South East,region,2022-09-13,5.2
E12000008,South East,region,2022-09-12,4.8
E12000008,South East,region,2022-09-11,4.5
E12000008,South East,region,2022-09-10,4.4
E12000008,South East,region,2022-09-09,4.3
E12000008,South East,region,2022-09-08,4.0
E12000008,South East,region,2022-09-07,3.9
E12000008,South East,region,2022-09-06,3.8
E12000008,South East,region,2022-09-05,3.7
E12000008,South East,region,2022-09-04,3.7
E12000008,South East,region,2022-09-03,3.6
E12000008,South East,region,2022-09-02,3.7
E12000008,South East,region,2022-09-01,3.7
E12000008,South East,region,2022-08-31,3.7
E12000008,South East,region,2022-08-30,3.7
E12000008,South East,region,2022-08-29,3.7
E12000008,South East,region,2022-08-28,3.7
E12000008,South East,region,2022-08-27,3.7
E12000008,South East,region,2022-08-26,3.7
E12000008,South East,region,2022-08-25,3.8
E12000008,South East,region,2022-08-24,3.8
E12000008,South East,region,2022-08-23,3.9
E12000008,South East,region,2022-08-22,4.1
E12000008,South East,region,2022-08-21,4.1
E12000008,South East,region,2022-08-20,4.1
E12000008,South East,region,2022-08-19,4.3
E12000008,South East,region,2022-08-18,4.4
E12000008,South East,region,2022-08-17,4.5
E12000008,South East,region,2022-08-16,4.6
E12000008,South East,region,2022-08-15,4.8
E12000008,South East,region,2022-08-14,4.9
E12000008,South East,region,2022-08-13,5.0
E12000008,South East,region,2022-08-12,5.0
E12000008,South East,region,2022-08-11,5.0
E12000008,South East,region,2022-08-10,5.1
E12000008,South East,region,2022-08-09,5.2
E12000008,South East,region,2022-08-08,5.2
E12000008,South East,region,2022-08-07,5.3
E12000008,South East,region,2022-08-06,5.3
E12000008,South East,region,2022-08-05,5.4
E12000008,South East,region,2022-08-04,5.5
E12000008,South East,region,2022-08-03,5.6
E12000008,South East,region,2022-08-02,5.7
E12000008,South East,region,2022-08-01,5.8
E12000008,South East,region,2022-07-31,5.9
E12000008,South East,region,2022-07-30,6.0
E12000008,South East,region,2022-07-29,6.2
E12000008,South East,region,2022-07-28,6.5
E12000008,South East,region,2022-07-27,6.8
E12000008,South East,region,2022-07-26,7.4
E12000008,South East,region,2022-07-25,7.8
E12000008,South East,region,2022-07-24,8.0
E12000008,South East,region,2022-07-23,8.1
E12000008,South East,region,2022-07-22,8.2
E12000008,South East,region,2022-07-21,8.4
E12000008,South East,region,2022-07-20,8.6
E12000008,South East,region,2022-07-19,8.5
E12000008,South East,region,2022-07-18,8.8
E12000008,South East,region,2022-07-17,9.0
E12000008,South East,region,2022-07-16,9.3
E12000008,South East,region,2022-07-15,9.4
E12000008,South East,region,2022-07-14,9.6
E12000008,South East,region,2022-07-13,9.9
E12000008,South East,region,2022-07-12,10.2
E12000008,South East,region,2022-07-11,10.2
E12000008,South East,region,2022-07-10,10.1
E12000008,South East,region,2022-07-09,10.1
E12000008,South East,region,2022-07-08,10.1
E12000008,South East,region,2022-07-07,10.1
E12000008,South East,region,2022-07-06,9.9
E12000008,South East,region,2022-07-05,9.7
E12000008,South East,region,2022-07-04,9.4
E12000008,South East,region,2022-07-03,9.0
E12000008,South East,region,2022-07-02,8.6
E12000008,South East,region,2022-07-01,8.4
E12000008,South East,region,2022-06-30,8.3
E12000008,South East,region,2022-06-29,8.1
E12000008,South East,region,2022-06-28,7.9
E12000008,South East,region,2022-06-27,7.8
E12000008,South East,region,2022-06-26,7.4
E12000008,South East,region,2022-06-25,7.3
E12000008,South East,region,2022-06-24,7.1
E12000008,South East,region,2022-06-23,6.7
E12000008,South East,region,2022-06-22,6.4
E12000008,South East,region,2022-06-21,6.1
E12000008,South East,region,2022-06-20,5.8
E12000008,South East,region,2022-06-19,5.5
E12000008,South East,region,2022-06-18,5.4
E12000008,South East,region,2022-06-17,5.2
E12000008,South East,region,2022-06-16,5.0
E12000008,South East,region,2022-06-15,4.8
E12000008,South East,region,2022-06-14,4.6
E12000008,South East,region,2022-06-13,4.3
E12000008,South East,region,2022-06-12,4.1
E12000008,South East,region,2022-06-11,4.0
E12000008,South East,region,2022-06-10,3.9
E12000008,South East,region,2022-06-09,3.7
E12000008,South East,region,2022-06-08,3.5
E12000008,South East,region,2022-06-07,3.4
E12000008,South East,region,2022-06-06,3.2
E12000008,South East,region,2022-06-05,3.0
E12000008,South East,region,2022-06-04,2.8
E12000008,South East,region,2022-06-03,2.7
E12000008,South East,region,2022-06-02,2.6
E12000008,South East,region,2022-06-01,2.5
E12000008,South East,region,2022-05-31,2.3
E12000008,South East,region,2022-05-30,2.3
E12000008,South East,region,2022-05-29,2.2
E12000008,South East,region,2022-05-28,2.2
E12000008,South East,region,2022-05-27,2.3
E12000008,South East,region,2022-05-26,2.3
E12000008,South East,region,2022-05-25,2.5
E12000008,South East,region,2022-05-24,2.7
E12000008,South East,region,2022-05-23,2.8
E12000008,South East,region,2022-05-22,2.9
E12000008,South East,region,2022-05-21,2.9
E12000008,South East,region,2022-05-20,3.0
E12000008,South East,region,2022-05-19,3.1
E12000008,South East,region,2022-05-18,3.2
E12000008,South East,region,2022-05-17,3.2
E12000008,South East,region,2022-05-16,3.2
E12000008,South East,region,2022-05-15,3.3
E12000008,South East,region,2022-05-14,3.3
E12000008,South East,region,2022-05-13,3.3
E12000008,South East,region,2022-05-12,3.4
E12000008,South East,region,2022-05-11,3.5
E12000008,South East,region,2022-05-10,3.6
E12000008,South East,region,2022-05-09,3.7
E12000008,South East,region,2022-05-08,3.8
E12000008,South East,region,2022-05-07,3.8
E12000008,South East,region,2022-05-06,3.9
E12000008,South East,region,2022-05-05,3.9
E12000008,South East,region,2022-05-04,4.0
E12000008,South East,region,2022-05-03,4.0
E12000008,South East,region,2022-05-02,4.2
E12000008,South East,region,2022-05-01,4.3
E12000008,South East,region,2022-04-30,4.4
E12000008,South East,region,2022-04-29,4.6
E12000008,South East,region,2022-04-28,4.8
E12000008,South East,region,2022-04-27,5.0
E12000008,South East,region,2022-04-26,5.3
E12000008,South East,region,2022-04-25,5.6
E12000008,South East,region,2022-04-24,5.8
E12000008,South East,region,2022-04-23,6.0
E12000008,South East,region,2022-04-22,6.3
E12000008,South East,region,2022-04-21,6.7
E12000008,South East,region,2022-04-20,7.1
E12000008,South East,region,2022-04-19,7.5
E12000008,South East,region,2022-04-18,8.0
E12000008,South East,region,2022-04-17,8.3
E12000008,South East,region,2022-04-16,8.4
E12000008,South East,region,2022-04-15,8.4
E12000008,South East,region,2022-04-14,8.5
E12000008,South East,region,2022-04-13,8.6
E12000008,South East,region,2022-04-12,8.7
E12000008,South East,region,2022-04-11,8.9
E12000008,South East,region,2022-04-10,9.4
E12000008,South East,region,2022-04-09,9.7
E12000008,South East,region,2022-04-08,10.3
E12000008,South East,region,2022-04-07,11.9
E12000008,South East,region,2022-04-06,13.3
E12000008,South East,region,2022-04-05,15.5
E12000008,South East,region,2022-04-04,17.4
E12000008,South East,region,2022-04-03,19.6
E12000008,South East,region,2022-04-02,20.6
E12000008,South East,region,2022-04-01,21.6
E12000008,South East,region,2022-03-31,22.3
E12000008,South East,region,2022-03-30,22.7
E12000008,South East,region,2022-03-29,23.3
E12000008,South East,region,2022-03-28,23.7
E12000008,South East,region,2022-03-27,23.9
E12000008,South East,region,2022-03-26,24.1
E12000008,South East,region,2022-03-25,24.2
E12000008,South East,region,2022-03-24,24.4
E12000008,South East,region,2022-03-23,24.8
E12000008,South East,region,2022-03-22,24.6
E12000008,South East,region,2022-03-21,24.4
E12000008,South East,region,2022-03-20,23.8
E12000008,South East,region,2022-03-19,23.8
E12000008,South East,region,2022-03-18,23.6
E12000008,South East,region,2022-03-17,23.4
E12000008,South East,region,2022-03-16,23.1
E12000008,South East,region,2022-03-15,22.7
E12000008,South East,region,2022-03-14,22.2
E12000008,South East,region,2022-03-13,21.1
E12000008,South East,region,2022-03-12,20.4
E12000008,South East,region,2022-03-11,19.7
E12000008,South East,region,2022-03-10,18.9
E12000008,South East,region,2022-03-09,17.9
E12000008,South East,region,2022-03-08,16.8
E12000008,South East,region,2022-03-07,15.6
E12000008,South East,region,2022-03-06,14.4
E12000008,South East,region,2022-03-05,13.9
E12000008,South East,region,2022-03-04,13.3
E12000008,South East,region,2022-03-03,12.6
E12000008,South East,region,2022-03-02,12.1
E12000008,South East,region,2022-03-01,11.7
E12000008,South East,region,2022-02-28,11.7
E12000008,South East,region,2022-02-27,11.8
E12000008,South East,region,2022-02-26,11.9
E12000008,South East,region,2022-02-25,12.5
E12000008,South East,region,2022-02-24,12.0
E12000008,South East,region,2022-02-23,12.1
E12000008,South East,region,2022-02-22,12.1
E12000008,South East,region,2022-02-21,11.9
E12000008,South East,region,2022-02-20,11.5
E12000008,South East,region,2022-02-19,11.4
E12000008,South East,region,2022-02-18,11.2
E12000008,South East,region,2022-02-17,11.5
E12000008,South East,region,2022-02-16,11.3
E12000008,South East,region,2022-02-15,11.4
E12000008,South East,region,2022-02-14,11.6
E12000008,South East,region,2022-02-13,11.8
E12000008,South East,region,2022-02-12,12.0
E12000008,South East,region,2022-02-11,12.2
E12000008,South East,region,2022-02-10,12.7
E12000008,South East,region,2022-02-09,13.3
E12000008,South East,region,2022-02-08,13.7
E12000008,South East,region,2022-02-07,14.1
E12000008,South East,region,2022-02-06,14.3
E12000008,South East,region,2022-02-05,14.6
E12000008,South East,region,2022-02-04,15.0
E12000008,South East,region,2022-02-03,15.4
E12000008,South East,region,2022-02-02,15.6
E12000008,South East,region,2022-02-01,15.9
E12000008,South East,region,2022-01-31,16.2
E12000008,South East,region,2022-01-30,16.2
E12000008,South East,region,2022-01-29,16.4
E12000008,South East,region,2022-01-28,16.4
E12000008,South East,region,2022-01-27,16.3
E12000008,South East,region,2022-01-26,16.1
E12000008,South East,region,2022-01-25,15.9
E12000008,South East,region,2022-01-24,15.7
E12000008,South East,region,2022-01-23,15.4
E12000008,South East,region,2022-01-22,15.2
E12000008,South East,region,2022-01-21,15.1
E12000008,South East,region,2022-01-20,15.0
E12000008,South East,region,2022-01-19,15.0
E12000008,South East,region,2022-01-18,15.1
E12000008,South East,region,2022-01-17,15.4
E12000008,South East,region,2022-01-16,16.0
E12000008,South East,region,2022-01-15,16.6
E12000008,South East,region,2022-01-14,17.3
E12000008,South East,region,2022-01-13,18.3
E12000008,South East,region,2022-01-12,19.8
E12000008,South East,region,2022-01-11,21.3
E12000008,South East,region,2022-01-10,23.3
E12000008,South East,region,2022-01-09,24.1
E12000008,South East,region,2022-01-08,24.7
E12000008,South East,region,2022-01-07,25.0
E12000008,South East,region,2022-01-06,26.0
E12000008,South East,region,2022-01-05,26.9
E12000008,South East,region,2022-01-04,27.9
E12000008,South East,region,2022-01-03,27.7
E12000008,South East,region,2022-01-02,27.8
E12000008,South East,region,2022-01-01,27.8
E12000008,South East,region,2021-12-31,28.1
E12000008,South East,region,2021-12-30,28.2
E12000008,South East,region,2021-12-29,27.1
E12000008,South East,region,2021-12-28,25.2
E12000008,South East,region,2021-12-27,23.5
E12000008,South East,region,2021-12-26,21.5
E12000008,South East,region,2021-12-25,20.8
E12000008,South East,region,2021-12-24,20.2
E12000008,South East,region,2021-12-23,19.0
E12000008,South East,region,2021-12-22,18.0
E12000008,South East,region,2021-12-21,17.4
E12000008,South East,region,2021-12-20,16.6
E12000008,South East,region,2021-12-19,15.6
E12000008,South East,region,2021-12-18,15.0
E12000008,South East,region,2021-12-17,14.5
E12000008,South East,region,2021-12-16,13.9
E12000008,South East,region,2021-12-15,13.2
E12000008,South East,region,2021-12-14,12.2
E12000008,South East,region,2021-12-13,11.5
E12000008,South East,region,2021-12-12,11.1
E12000008,South East,region,2021-12-11,11.0
E12000008,South East,region,2021-12-10,11.0
E12000008,South East,region,2021-12-09,11.0
E12000008,South East,region,2021-12-08,11.0
E12000008,South East,region,2021-12-07,11.1
E12000008,South East,region,2021-12-06,11.1
E12000008,South East,region,2021-12-05,11.1
E12000008,South East,region,2021-12-04,11.1
E12000008,South East,region,2021-12-03,11.1
E12000008,South East,region,2021-12-02,11.1
E12000008,South East,region,2021-12-01,11.1
E12000008,South East,region,2021-11-30,11.1
E12000008,South East,region,2021-11-29,11.1
E12000008,South East,region,2021-11-28,11.0
E12000008,South East,region,2021-11-27,11.1
E12000008,South East,region,2021-11-26,11.0
E12000008,South East,region,2021-11-25,11.1
E12000008,South East,region,2021-11-24,11.1
E12000008,South East,region,2021-11-23,11.1
E12000008,South East,region,2021-11-22,10.9
E12000008,South East,region,2021-11-21,10.8
E12000008,South East,region,2021-11-20,10.7
E12000008,South East,region,2021-11-19,10.6
E12000008,South East,region,2021-11-18,10.5
E12000008,South East,region,2021-11-17,10.3
E12000008,South East,region,2021-11-16,10.2
E12000008,South East,region,2021-11-15,10.1
E12000008,South East,region,2021-11-14,9.7
E12000008,South East,region,2021-11-13,9.5
E12000008,South East,region,2021-11-12,9.3
E12000008,South East,region,2021-11-11,9.1
E12000008,South East,region,2021-11-10,8.8
E12000008,South East,region,2021-11-09,8.5
E12000008,South East,region,2021-11-08,8.3
E12000008,South East,region,2021-11-07,8.2
E12000008,South East,region,2021-11-06,8.2
E12000008,South East,region,2021-11-05,8.5
E12000008,South East,region,2021-11-04,8.8
E12000008,South East,region,2021-11-03,9.0
E12000008,South East,region,2021-11-02,9.3
E12000008,South East,region,2021-11-01,9.6
E12000008,South East,region,2021-10-31,9.7
E12000008,South East,region,2021-10-30,9.8
E12000008,South East,region,2021-10-29,9.9
E12000008,South East,region,2021-10-28,9.9
E12000008,South East,region,2021-10-27,9.9
E12000008,South East,region,2021-10-26,9.8
E12000008,South East,region,2021-10-25,9.9
E12000008,South East,region,2021-10-24,10.0
E12000008,South East,region,2021-10-23,10.1
E12000008,South East,region,2021-10-22,10.1
E12000008,South East,region,2021-10-21,10.1
E12000008,South East,region,2021-10-20,10.0
E12000008,South East,region,2021-10-19,9.9
E12000008,South East,region,2021-10-18,9.7
E12000008,South East,region,2021-10-17,9.3
E12000008,South East,region,2021-10-16,9.1
E12000008,South East,region,2021-10-15,9.0
E12000008,South East,region,2021-10-14,8.7
E12000008,South East,region,2021-10-13,8.4
E12000008,South East,region,2021-10-12,8.1
E12000008,South East,region,2021-10-11,7.8
E12000008,South East,region,2021-10-10,7.6
E12000008,South East,region,2021-10-09,7.5
E12000008,South East,region,2021-10-08,7.3
E12000008,South East,region,2021-10-07,7.1
E12000008,South East,region,2021-10-06,6.9
E12000008,South East,region,2021-10-05,6.8
E12000008,South East,region,2021-10-04,6.5
E12000008,South East,region,2021-10-03,6.4
E12000008,South East,region,2021-10-02,6.4
E12000008,South East,region,2021-10-01,6.3
E12000008,South East,region,2021-09-30,6.3
E12000008,South East,region,2021-09-29,6.3
E12000008,South East,region,2021-09-28,6.2
E12000008,South East,region,2021-09-27,6.3
E12000008,South East,region,2021-09-26,6.1
E12000008,South East,region,2021-09-25,5.9
E12000008,South East,region,2021-09-24,5.9
E12000008,South East,region,2021-09-23,5.8
E12000008,South East,region,2021-09-22,5.7
E12000008,South East,region,2021-09-21,5.6
E12000008,South East,region,2021-09-20,5.4
E12000008,South East,region,2021-09-19,5.2
E12000008,South East,region,2021-09-18,5.1
E12000008,South East,region,2021-09-17,5.0
E12000008,South East,region,2021-09-16,5.0
E12000008,South East,region,2021-09-15,5.1
E12000008,South East,region,2021-09-14,5.3
E12000008,South East,region,2021-09-13,5.5
E12000008,South East,region,2021-09-12,5.7
E12000008,South East,region,2021-09-11,5.9
E12000008,South East,region,2021-09-10,6.2
E12000008,South East,region,2021-09-09,6.4
E12000008,South East,region,2021-09-08,6.7
E12000008,South East,region,2021-09-07,6.9
E12000008,South East,region,2021-09-06,7.1
E12000008,South East,region,2021-09-05,7.1
E12000008,South East,region,2021-09-04,7.0
E12000008,South East,region,2021-09-03,7.0
E12000008,South East,region,2021-09-02,7.0
E12000008,South East,region,2021-09-01,6.9
E12000008,South East,region,2021-08-31,6.8
E12000008,South East,region,2021-08-30,6.8
E12000008,South East,region,2021-08-29,6.8
E12000008,South East,region,2021-08-28,6.9
E12000008,South East,region,2021-08-27,7.0
E12000008,South East,region,2021-08-26,7.1
E12000008,South East,region,2021-08-25,7.3
E12000008,South East,region,2021-08-24,7.5
E12000008,South East,region,2021-08-23,7.8
E12000008,South East,region,2021-08-22,7.8
E12000008,South East,region,2021-08-21,7.7
E12000008,South East,region,2021-08-20,7.7
E12000008,South East,region,2021-08-19,7.8
E12000008,South East,region,2021-08-18,7.7
E12000008,South East,region,2021-08-17,7.7
E12000008,South East,region,2021-08-16,7.4
E12000008,South East,region,2021-08-15,7.3
E12000008,South East,region,2021-08-14,7.3
E12000008,South East,region,2021-08-13,7.2
E12000008,South East,region,2021-08-12,7.2
E12000008,South East,region,2021-08-11,7.1
E12000008,South East,region,2021-08-10,7.0
E12000008,South East,region,2021-08-09,7.0
E12000008,South East,region,2021-08-08,6.9
E12000008,South East,region,2021-08-07,6.9
E12000008,South East,region,2021-08-06,6.9
E12000008,South East,region,2021-08-05,6.8
E12000008,South East,region,2021-08-04,6.8
E12000008,South East,region,2021-08-03,6.7
E12000008,South East,region,2021-08-02,6.6
E12000008,South East,region,2021-08-01,6.5
E12000008,South East,region,2021-07-31,6.5
E12000008,South East,region,2021-07-30,6.5
E12000008,South East,region,2021-07-29,6.6
E12000008,South East,region,2021-07-28,6.6
E12000008,South East,region,2021-07-27,6.7
E12000008,South East,region,2021-07-26,7.1
E12000008,South East,region,2021-07-25,7.4
E12000008,South East,region,2021-07-24,7.8
E12000008,South East,region,2021-07-23,8.1
E12000008,South East,region,2021-07-22,8.8
E12000008,South East,region,2021-07-21,9.4
E12000008,South East,region,2021-07-20,9.7
E12000008,South East,region,2021-07-19,9.5
E12000008,South East,region,2021-07-18,9.2
E12000008,South East,region,2021-07-17,9.1
E12000008,South East,region,2021-07-16,8.8
E12000008,South East,region,2021-07-15,8.1
E12000008,South East,region,2021-07-14,7.3
E12000008,South East,region,2021-07-13,6.8
E12000008,South East,region,2021-07-12,6.4
E12000008,South East,region,2021-07-11,6.0
E12000008,South East,region,2021-07-10,5.7
E12000008,South East,region,2021-07-09,5.6
E12000008,South East,region,2021-07-08,5.4
E12000008,South East,region,2021-07-07,5.1
E12000008,South East,region,2021-07-06,4.9
E12000008,South East,region,2021-07-05,4.7
E12000008,South East,region,2021-07-04,4.5
E12000008,South East,region,2021-07-03,4.4
E12000008,South East,region,2021-07-02,4.2
E12000008,South East,region,2021-07-01,4.0
E12000008,South East,region,2021-06-30,3.8
