areaCode,areaName,areaType,date,newDeaths28DaysByPublishDate
E12000007,London,region,2022-12-21,0
E12000007,London,region,2022-12-20,0
E12000007,London,region,2022-12-19,0
E12000007,London,region,2022-12-18,0
E12000007,London,region,2022-12-17,0
E12000007,London,region,2022-12-16,0
E12000007,London,region,2022-12-15,65
E12000007,London,region,2022-12-14,0
E12000007,London,region,2022-12-13,0
E12000007,London,region,2022-12-12,0
E12000007,London,region,2022-12-11,0
E12000007,London,region,2022-12-10,0
E12000007,London,region,2022-12-09,0
E12000007,London,region,2022-12-08,47
E12000007,London,region,2022-12-07,0
E12000007,London,region,2022-12-06,0
E12000007,London,region,2022-12-05,0
E12000007,London,region,2022-12-04,0
E12000007,London,region,2022-12-03,0
E12000007,London,region,2022-12-02,0
E12000007,London,region,2022-12-01,41
E12000007,London,region,2022-11-30,0
E12000007,London,region,2022-11-29,0
E12000007,London,region,2022-11-28,0
E12000007,London,region,2022-11-27,0
E12000007,London,region,2022-11-26,0
E12000007,London,region,2022-11-25,0
E12000007,London,region,2022-11-24,57
E12000007,London,region,2022-11-23,0
E12000007,London,region,2022-11-22,0
E12000007,London,region,2022-11-21,0
E12000007,London,region,2022-11-20,0
E12000007,London,region,2022-11-19,0
E12000007,London,region,2022-11-18,0
E12000007,London,region,2022-11-17,65
E12000007,London,region,2022-11-16,0
E12000007,London,region,2022-11-15,0
E12000007,London,region,2022-11-14,0
E12000007,London,region,2022-11-13,0
E12000007,London,region,2022-11-12,0
E12000007,London,region,2022-11-11,0
E12000007,London,region,2022-11-10,81
E12000007,London,region,2022-11-09,0
E12000007,London,region,2022-11-08,0
E12000007,London,region,2022-11-07,0
E12000007,London,region,2022-11-06,0
E12000007,London,region,2022-11-05,0
E12000007,London,region,2022-11-04,0
E12000007,London,region,2022-11-03,91
E12000007,London,region,2022-11-02,0
E12000007,London,region,2022-11-01,0
E12000007,London,region,2022-10-31,0
E12000007,London,region,2022-10-30,0
E12000007,London,region,2022-10-29,0
E12000007,London,region,2022-10-28,0
E12000007,London,region,2022-10-27,84
E12000007,London,region,2022-10-26,0
E12000007,London,region,2022-10-25,0
E12000007,London,region,2022-10-24,0
E12000007,London,region,2022-10-23,0
E12000007,London,region,2022-10-22,0
E12000007,London,region,2022-10-21,0
E12000007,London,region,2022-10-20,73
E12000007,London,region,2022-10-19,0
E12000007,London,region,2022-10-18,0
E12000007,London,region,2022-10-17,0
E12000007,London,region,2022-10-16,0
E12000007,London,region,2022-10-15,0
E12000007,London,region,2022-10-14,0
E12000007,London,region,2022-10-13,51
E12000007,London,region,2022-10-12,0
E12000007,London,region,2022-10-11,0
E12000007,London,region,2022-10-10,0
E12000007,London,region,2022-10-09,0
E12000007,London,region,2022-10-08,0
E12000007,London,region,2022-10-07,0
E12000007,London,region,2022-10-06,37
E12000007,London,region,2022-10-05,0
E12000007,London,region,2022-10-04,0
E12000007,London,region,2022-10-03,0
E12000007,London,region,2022-10-02,0
E12000007,London,region,2022-10-01,0
E12000007,London,region,2022-09-30,0
E12000007,London,region,2022-09-29,22
E12000007,London,region,2022-09-28,0
E12000007,London,region,2022-09-27,0
E12000007,London,region,2022-09-26,0
E12000007,London,region,2022-09-25,0
E12000007,London,region,2022-09-24,0
E12000007,London,region,2022-09-23,0
E12000007,London,region,2022-09-22,31
E12000007,London,region,2022-09-21,0
E12000007,London,region,2022-09-20,0
E12000007,London,region,2022-09-19,0
E12000007,London,region,2022-09-18,0
E12000007,London,region,2022-09-17,0
E12000007,London,region,2022-09-16,0
E12000007,London,region,2022-09-15,41
E12000007,London,region,2022-09-14,0
E12000007,London,region,2022-09-13,0
E12000007,London,region,2022-09-12,0
E12000007,London,region,2022-09-11,0
E12000007,London,region,2022-09-10,0
E12000007,London,region,2022-09-09,0
E12000007,London,region,2022-09-08,77
E12000007,London,region,2022-09-07,0
E12000007,London,region,2022-09-06,0
E12000007,London,region,2022-09-05,0
E12000007,London,region,2022-09-04,0
E12000007,London,region,2022-09-03,0
E12000007,London,region,2022-09-02,0
E12000007,London,region,2022-09-01,0
E12000007,London,region,2022-08-31,55
E12000007,London,region,2022-08-30,0
E12000007,London,region,2022-08-29,0
E12000007,London,region,2022-08-28,0
E12000007,London,region,2022-08-27,0
E12000007,London,region,2022-08-26,0
E12000007,London,region,2022-08-25,0
E12000007,London,region,2022-08-24,78
E12000007,London,region,2022-08-23,0
E12000007,London,region,2022-08-22,0
E12000007,London,region,2022-08-21,0
E12000007,London,region,2022-08-20,0
E12000007,London,region,2022-08-19,0
E12000007,London,region,2022-08-18,0
E12000007,London,region,2022-08-17,106
E12000007,London,region,2022-08-16,0
E12000007,London,region,2022-08-15,0
E12000007,London,region,2022-08-14,0
E12000007,London,region,2022-08-13,0
E12000007,London,region,2022-08-12,0
E12000007,London,region,2022-08-11,0
E12000007,London,region,2022-08-10,103
E12000007,London,region,2022-08-09,0
E12000007,London,region,2022-08-08,0
E12000007,London,region,2022-08-07,0
E12000007,London,region,2022-08-06,0
E12000007,London,region,2022-08-05,0
E12000007,London,region,2022-08-04,0
E12000007,London,region,2022-08-03,106
E12000007,London,region,2022-08-02,0
E12000007,London,region,2022-08-01,0
E12000007,London,region,2022-07-31,0
E12000007,London,region,2022-07-30,0
E12000007,London,region,2022-07-29,0
E12000007,London,region,2022-07-28,0
E12000007,London,region,2022-07-27,109
E12000007,London,region,2022-07-26,0
E12000007,London,region,2022-07-25,0
E12000007,London,region,2022-07-24,0
E12000007,London,region,2022-07-23,0
E12000007,London,region,2022-07-22,0
E12000007,London,region,2022-07-21,0
E12000007,London,region,2022-07-20,104
E12000007,London,region,2022-07-19,0
E12000007,London,region,2022-07-18,0
E12000007,London,region,2022-07-17,0
E12000007,London,region,2022-07-16,0
E12000007,London,region,2022-07-15,0
E12000007,London,region,2022-07-14,0
E12000007,London,region,2022-07-13,85
E12000007,London,region,2022-07-12,0
E12000007,London,region,2022-07-11,0
E12000007,London,region,2022-07-10,0
E12000007,London,region,2022-07-09,0
E12000007,London,region,2022-07-08,0
E12000007,London,region,2022-07-07,0
E12000007,London,region,2022-07-06,37
E12000007,London,region,2022-07-05,0
E12000007,London,region,2022-07-04,0
E12000007,London,region,2022-07-03,0
E12000007,London,region,2022-07-02,0
E12000007,London,region,2022-07-01,3
E12000007,London,region,2022-06-30,8
E12000007,London,region,2022-06-29,14
E12000007,London,region,2022-06-28,8
E12000007,London,region,2022-06-27,11
E12000007,London,region,2022-06-26,0
E12000007,London,region,2022-06-25,0
E12000007,London,region,2022-06-24,3
E12000007,London,region,2022-06-23,6
E12000007,London,region,2022-06-22,9
E12000007,London,region,2022-06-21,8
E12000007,London,region,2022-06-20,6
E12000007,London,region,2022-06-19,0
E12000007,London,region,2022-06-18,0
E12000007,London,region,2022-06-17,8
E12000007,London,region,2022-06-16,5
E12000007,London,region,2022-06-15,7
E12000007,London,region,2022-06-14,14
E12000007,London,region,2022-06-13,4
E12000007,London,region,2022-06-12,0
E12000007,London,region,2022-06-11,0
E12000007,London,region,2022-06-10,8
E12000007,London,region,2022-06-09,7
E12000007,London,region,2022-06-08,7
E12000007,London,region,2022-06-07,13
E12000007,London,region,2022-06-06,7
E12000007,London,region,2022-06-05,0
E12000007,London,region,2022-06-04,0
E12000007,London,region,2022-06-03,0
E12000007,London,region,2022-06-02,0
E12000007,London,region,2022-06-01,7
E12000007,London,region,2022-05-31,7
E12000007,London,region,2022-05-30,10
E12000007,London,region,2022-05-29,0
E12000007,London,region,2022-05-28,0
E12000007,London,region,2022-05-27,5
E12000007,London,region,2022-05-26,4
E12000007,London,region,2022-05-25,9
E12000007,London,region,2022-05-24,20
E12000007,London,region,2022-05-23,4
E12000007,London,region,2022-05-22,0
E12000007,London,region,2022-05-21,0
E12000007,London,region,2022-05-20,10
E12000007,London,region,2022-05-19,7
E12000007,London,region,2022-05-18,5
E12000007,London,region,2022-05-17,11
E12000007,London,region,2022-05-16,18
E12000007,London,region,2022-05-15,0
E12000007,London,region,2022-05-14,0
E12000007,London,region,2022-05-13,9
E12000007,London,region,2022-05-12,5
E12000007,London,region,2022-05-11,15
E12000007,London,region,2022-05-10,15
E12000007,London,region,2022-05-09,5
E12000007,London,region,2022-05-08,0
E12000007,London,region,2022-05-07,0
E12000007,London,region,2022-05-06,21
E12000007,London,region,2022-05-05,25
E12000007,London,region,2022-05-04,10
E12000007,London,region,2022-05-03,45
E12000007,London,region,2022-05-02,0
E12000007,London,region,2022-05-01,0
E12000007,London,region,2022-04-30,0
E12000007,London,region,2022-04-29,19
E12000007,London,region,2022-04-28,10
E12000007,London,region,2022-04-27,12
E12000007,London,region,2022-04-26,40
E12000007,London,region,2022-04-25,32
E12000007,London,region,2022-04-24,0
E12000007,London,region,2022-04-23,0
E12000007,London,region,2022-04-22,17
E12000007,London,region,2022-04-21,49
E12000007,London,region,2022-04-20,24
E12000007,London,region,2022-04-19,26
E12000007,London,region,2022-04-18,0
E12000007,London,region,2022-04-17,0
E12000007,London,region,2022-04-16,0
E12000007,London,region,2022-04-15,0
E12000007,London,region,2022-04-14,27
E12000007,London,region,2022-04-13,55
E12000007,London,region,2022-04-12,6
E12000007,London,region,2022-04-11,16
E12000007,London,region,2022-04-10,0
E12000007,London,region,2022-04-09,0
E12000007,London,region,2022-04-08,22
E12000007,London,region,2022-04-07,35
E12000007,London,region,2022-04-06,265
E12000007,London,region,2022-04-05,22
E12000007,London,region,2022-04-04,11
E12000007,London,region,2022-04-03,0
E12000007,London,region,2022-04-02,0
E12000007,London,region,2022-04-01,11
E12000007,London,region,2022-03-31,5
E12000007,London,region,2022-03-30,9
E12000007,London,region,2022-03-29,18
E12000007,London,region,2022-03-28,14
E12000007,London,region,2022-03-27,0
E12000007,London,region,2022-03-26,0
E12000007,London,region,2022-03-25,3
E12000007,London,region,2022-03-24,15
E12000007,London,region,2022-03-23,7
E12000007,London,region,2022-03-22,8
E12000007,London,region,2022-03-21,7
E12000007,London,region,2022-03-20,0
E12000007,London,region,2022-03-19,0
E12000007,London,region,2022-03-18,10
E12000007,London,region,2022-03-17,9
E12000007,London,region,2022-03-16,9
E12000007,London,region,2022-03-15,12
E12000007,London,region,2022-03-14,9
E12000007,London,region,2022-03-13,0
E12000007,London,region,2022-03-12,0
E12000007,London,region,2022-03-11,3
E12000007,London,region,2022-03-10,7
E12000007,London,region,2022-03-09,7
E12000007,London,region,2022-03-08,11
E12000007,London,region,2022-03-07,4
E12000007,London,region,2022-03-06,0
E12000007,London,region,2022-03-05,0
E12000007,London,region,2022-03-04,4
E12000007,London,region,2022-03-03,16
E12000007,London,region,2022-03-02,5
E12000007,London,region,2022-03-01,12
E12000007,London,region,2022-02-28,9
E12000007,London,region,2022-02-27,0
E12000007,London,region,2022-02-26,0
E12000007,London,region,2022-02-25,7
E12000007,London,region,2022-02-24,5
E12000007,London,region,2022-02-23,9
E12000007,London,region,2022-02-22,8
E12000007,London,region,2022-02-21,1
E12000007,London,region,2022-02-20,2
E12000007,London,region,2022-02-19,12
E12000007,London,region,2022-02-18,13
E12000007,London,region,2022-02-17,7
E12000007,London,region,2022-02-16,21
E12000007,London,region,2022-02-15,16
E12000007,London,region,2022-02-14,0
E12000007,London,region,2022-02-13,8
E12000007,London,region,2022-02-12,18
E12000007,London,region,2022-02-11,14
E12000007,London,region,2022-02-10,13
E12000007,London,region,2022-02-09,31
E12000007,London,region,2022-02-08,25
E12000007,London,region,2022-02-07,3
E12000007,London,region,2022-02-06,10
E12000007,London,region,2022-02-05,26
E12000007,London,region,2022-02-04,17
E12000007,London,region,2022-02-03,27
E12000007,London,region,2022-02-02,47
E12000007,London,region,2022-02-01,141
E12000007,London,region,2022-01-31,0
E12000007,London,region,2022-01-30,15
E12000007,London,region,2022-01-29,32
E12000007,London,region,2022-01-28,27
E12000007,London,region,2022-01-27,48
E12000007,London,region,2022-01-26,48
E12000007,London,region,2022-01-25,34
E12000007,London,region,2022-01-24,5
E12000007,London,region,2022-01-23,7
E12000007,London,region,2022-01-22,38
E12000007,London,region,2022-01-21,42
E12000007,London,region,2022-01-20,35
E12000007,London,region,2022-01-19,52
E12000007,London,region,2022-01-18,51
E12000007,London,region,2022-01-17,10
E12000007,London,region,2022-01-16,15
E12000007,London,region,2022-01-15,49
E12000007,London,region,2022-01-14,36
E12000007,London,region,2022-01-13,45
E12000007,London,region,2022-01-12,77
E12000007,London,region,2022-01-11,56
E12000007,London,region,2022-01-10,6
E12000007,London,region,2022-01-09,16
E12000007,London,region,2022-01-08,62
E12000007,London,region,2022-01-07,46
E12000007,London,region,2022-01-06,35
E12000007,London,region,2022-01-05,41
E12000007,London,region,2022-01-04,10
E12000007,London,region,2022-01-03,14
E12000007,London,region,2022-01-02,13
E12000007,London,region,2022-01-01,27
E12000007,London,region,2021-12-31,37
E12000007,London,region,2021-12-30,42
E12000007,London,region,2021-12-29,9
E12000007,London,region,2021-12-28,4
E12000007,London,region,2021-12-27,36
E12000007,London,region,2021-12-26,0
E12000007,London,region,2021-12-25,0
E12000007,London,region,2021-12-24,23
E12000007,London,region,2021-12-23,15
E12000007,London,region,2021-12-22,19
E12000007,London,region,2021-12-21,21
E12000007,London,region,2021-12-20,7
E12000007,London,region,2021-12-19,7
E12000007,London,region,2021-12-18,14
E12000007,London,region,2021-12-17,12
E12000007,London,region,2021-12-16,13
E12000007,London,region,2021-12-15,19
E12000007,London,region,2021-12-14,17
E12000007,London,region,2021-12-13,5
E12000007,London,region,2021-12-12,9
E12000007,London,region,2021-12-11,14
E12000007,London,region,2021-12-10,9
E12000007,London,region,2021-12-09,15
E12000007,London,region,2021-12-08,17
E12000007,London,region,2021-12-07,12
E12000007,London,region,2021-12-06,8
E12000007,London,region,2021-12-05,3
E12000007,London,region,2021-12-04,15
E12000007,London,region,2021-12-03,13
E12000007,London,region,2021-12-02,8
E12000007,London,region,2021-12-01,12
E12000007,London,region,2021-11-30,14
E12000007,London,region,2021-11-29,3
E12000007,London,region,2021-11-28,7
E12000007,London,region,2021-11-27,15
E12000007,London,region,2021-11-26,12
E12000007,London,region,2021-11-25,12
E12000007,London,region,2021-11-24,9
E12000007,London,region,2021-11-23,8
E12000007,London,region,2021-11-22,7
E12000007,London,region,2021-11-21,5
E12000007,London,region,2021-11-20,2
E12000007,London,region,2021-11-19,20
E12000007,London,region,2021-11-18,7
E12000007,London,region,2021-11-17,14
E12000007,London,region,2021-11-16,16
E12000007,London,region,2021-11-15,3
E12000007,London,region,2021-11-14,10
E12000007,London,region,2021-11-13,12
E12000007,London,region,2021-11-12,13
E12000007,London,region,2021-11-11,13
E12000007,London,region,2021-11-10,23
E12000007,London,region,2021-11-09,12
E12000007,London,region,2021-11-08,1
E12000007,London,region,2021-11-07,9
E12000007,London,region,2021-11-06,13
E12000007,London,region,2021-11-05,18
E12000007,London,region,2021-11-04,13
E12000007,London,region,2021-11-03,14
E12000007,London,region,2021-11-02,13
E12000007,London,region,2021-11-01,0
E12000007,London,region,2021-10-31,7
E12000007,London,region,2021-10-30,16
E12000007,London,region,2021-10-29,19
E12000007,London,region,2021-10-28,9
E12000007,London,region,2021-10-27,17
E12000007,London,region,2021-10-26,9
E12000007,London,region,2021-10-25,3
E12000007,London,region,2021-10-24,7
E12000007,London,region,2021-10-23,10
E12000007,London,region,2021-10-22,15
E12000007,London,region,2021-10-21,4
E12000007,London,region,2021-10-20,15
E12000007,London,region,2021-10-19,13
E12000007,London,region,2021-10-18,1
E12000007,London,region,2021-10-17,5
E12000007,London,region,2021-10-16,10
E12000007,London,region,2021-10-15,7
E12000007,London,region,2021-10-14,11
E12000007,London,region,2021-10-13,10
E12000007,London,region,2021-10-12,17
E12000007,London,region,2021-10-11,4
E12000007,London,region,2021-10-10,1
E12000007,London,region,2021-10-09,11
E12000007,London,region,2021-10-08,10
E12000007,London,region,2021-10-07,12
E12000007,London,region,2021-10-06,20
E12000007,London,region,2021-10-05,22
E12000007,London,region,2021-10-04,1
E12000007,London,region,2021-10-03,4
E12000007,London,region,2021-10-02,7
E12000007,London,region,2021-10-01,13
E12000007,London,region,2021-09-30,16
E12000007,London,region,2021-09-29,22
E12000007,London,region,2021-09-28,11
E12000007,London,region,2021-09-27,6
E12000007,London,region,2021-09-26,3
E12000007,London,region,2021-09-25,15
E12000007,London,region,2021-09-24,10
E12000007,London,region,2021-09-23,19
E12000007,London,region,2021-09-22,13
E12000007,London,region,2021-09-21,9
E12000007,London,region,2021-09-20,2
E12000007,London,region,2021-09-19,3
E12000007,London,region,2021-09-18,15
E12000007,London,region,2021-09-17,9
E12000007,London,region,2021-09-16,14
E12000007,London,region,2021-09-15,13
E12000007,London,region,2021-09-14,12
E12000007,London,region,2021-09-13,4
E12000007,London,region,2021-09-12,2
E12000007,London,region,2021-09-11,18
E12000007,London,region,2021-09-10,12
E12000007,London,region,2021-09-09,11
E12000007,London,region,2021-09-08,12
E12000007,London,region,2021-09-07,22
E12000007,London,region,2021-09-06,3
E12000007,London,region,2021-09-05,13
E12000007,London,region,2021-09-04,7
E12000007,London,region,2021-09-03,16
E12000007,London,region,2021-09-02,17
E12000007,London,region,2021-09-01,15
E12000007,London,region,2021-08-31,6
E12000007,London,region,2021-08-30,5
E12000007,London,region,2021-08-29,2
E12000007,London,region,2021-08-28,15
E12000007,London,region,2021-08-27,11
E12000007,London,region,2021-08-26,13
E12000007,London,region,2021-08-25,24
E12000007,London,region,2021-08-24,17
E12000007,London,region,2021-08-23,3
E12000007,London,region,2021-08-22,8
E12000007,London,region,2021-08-21,19
E12000007,London,region,2021-08-20,9
E12000007,London,region,2021-08-19,13
E12000007,London,region,2021-08-18,14
E12000007,London,region,2021-08-17,27
E12000007,London,region,2021-08-16,1
E12000007,London,region,2021-08-15,4
E12000007,London,region,2021-08-14,6
E12000007,London,region,2021-08-13,10
E12000007,London,region,2021-08-12,6
E12000007,London,region,2021-08-11,15
E12000007,London,region,2021-08-10,16
E12000007,London,region,2021-08-09,3
E12000007,London,region,2021-08-08,7
E12000007,London,region,2021-08-07,15
E12000007,London,region,2021-08-06,8
E12000007,London,region,2021-08-05,11
E12000007,London,region,2021-08-04,17
E12000007,London,region,2021-08-03,7
E12000007,London,region,2021-08-02,6
E12000007,London,region,2021-08-01,6
E12000007,London,region,2021-07-31,3
E12000007,London,region,2021-07-30,5
E12000007,London,region,2021-07-29,9
E12000007,London,region,2021-07-28,6
E12000007,London,region,2021-07-27,11
E12000007,London,region,2021-07-26,2
E12000007,London,region,2021-07-25,2
E12000007,London,region,2021-07-24,6
E12000007,London,region,2021-07-23,5
E12000007,London,region,2021-07-22,13
E12000007,London,region,2021-07-21,2
E12000007,London,region,2021-07-20,7
E12000007,London,region,2021-07-19,1
E12000007,London,region,2021-07-18,1
E12000007,London,region,2021-07-17,2
E12000007,London,region,2021-07-16,3
E12000007,London,region,2021-07-15,5
E12000007,London,region,2021-07-14,3
E12000007,London,region,2021-07-13,3
E12000007,London,region,2021-07-12,0
E12000007,London,region,2021-07-11,3
E12000007,London,region,2021-07-10,3
E12000007,London,region,2021-07-09,2
E12000007,London,region,2021-07-08,1
E12000007,London,region,2021-07-07,2
E12000007,London,region,2021-07-06,2
E12000007,London,region,2021-07-05,2
E12000007,London,region,2021-07-04,3
E12000007,London,region,2021-07-03,2
E12000007,London,region,2021-07-02,1
E12000007,London,region,2021-07-01,5
E12000007,London,region,2021-06-30,2
E12000007,London,region,2021-06-29,1
E12000007,London,region,2021-06-28,3
E12000007,London,region,2021-06-27,2
E12000007,London,region,2021-06-26,0
E12000007,London,region,2021-06-25,3
E12000007,London,region,2021-06-24,0
E12000007,London,region,2021-06-23,3
E12000007,London,region,2021-06-22,3
E12000007,London,region,2021-06-21,2
E12000007,London,region,2021-06-20,1
E12000007,London,region,2021-06-19,1
E12000007,London,region,2021-06-18,4
E12000007,London,region,2021-06-17,0
E12000007,London,region,2021-06-16,71
E12000007,London,region,2021-06-15,3
E12000007,London,region,2021-06-14,3
E12000007,London,region,2021-06-13,1
E12000007,London,region,2021-06-12,0
E12000007,London,region,2021-06-11,3
E12000007,London,region,2021-06-10,3
E12000007,London,region,2021-06-09,3
E12000007,London,region,2021-06-08,2
E12000007,London,region,2021-06-07,0
E12000007,London,region,2021-06-06,0
E12000007,London,region,2021-06-05,2
E12000007,London,region,2021-06-04,0
E12000007,London,region,2021-06-03,4
E12000007,London,region,2021-06-02,0
E12000007,London,region,2021-06-01,0
E12000007,London,region,2021-05-31,0
E12000007,London,region,2021-05-30,0
E12000007,London,region,2021-05-29,3
E12000007,London,region,2021-05-28,2
E12000007,London,region,2021-05-27,1
E12000007,London,region,2021-05-26,1
E12000007,London,region,2021-05-25,4
E12000007,London,region,2021-05-24,0
E12000007,London,region,2021-05-23,0
E12000007,London,region,2021-05-22,3
E12000007,London,region,2021-05-21,2
E12000007,London,region,2021-05-20,0
E12000007,London,region,2021-05-19,3
E12000007,London,region,2021-05-18,0
E12000007,London,region,2021-05-17,3
E12000007,London,region,2021-05-16,0
E12000007,London,region,2021-05-15,2
E12000007,London,region,2021-05-14,2
E12000007,London,region,2021-05-13,0
E12000007,London,region,2021-05-12,0
E12000007,London,region,2021-05-11,2
E12000007,London,region,2021-05-10,0
E12000007,London,region,2021-05-09,2
E12000007,London,region,2021-05-08,0
E12000007,London,region,2021-05-07,6
E12000007,London,region,2021-05-06,1
E12000007,London,region,2021-05-05,4
E12000007,London,region,2021-05-04,0
E12000007,London,region,2021-05-03,3
E12000007,London,region,2021-05-02,0
E12000007,London,region,2021-05-01,0
E12000007,London,region,2021-04-30,3
E12000007,London,region,2021-04-29,4
E12000007,London,region,2021-04-28,0
E12000007,London,region,2021-04-27,6
E12000007,London,region,2021-04-26,0
E12000007,London,region,2021-04-25,1
E12000007,London,region,2021-04-24,0
E12000007,London,region,2021-04-23,5
E12000007,London,region,2021-04-22,0
E12000007,London,region,2021-04-21,3
E12000007,London,region,2021-04-20,0
E12000007,London,region,2021-04-19,5
E12000007,London,region,2021-04-18,0
E12000007,London,region,2021-04-17,9
E12000007,London,region,2021-04-16,1
E12000007,London,region,2021-04-15,5
E12000007,London,region,2021-04-14,3
E12000007,London,region,2021-04-13,0
E12000007,London,region,2021-04-12,4
E12000007,London,region,2021-04-11,0
E12000007,London,region,2021-04-10,7
E12000007,London,region,2021-04-09,0
E12000007,London,region,2021-04-08,6
E12000007,London,region,2021-04-07,0
E12000007,London,region,2021-04-06,1
E12000007,London,region,2021-04-05,4
E12000007,London,region,2021-04-04,0
E12000007,London,region,2021-04-03,0
E12000007,London,region,2021-04-02,7
E12000007,London,region,2021-04-01,5
E12000007,London,region,2021-03-31,4
E12000007,London,region,2021-03-30,6
E12000007,London,region,2021-03-29,2
E12000007,London,region,2021-03-28,0
E12000007,London,region,2021-03-27,6
E12000007,London,region,2021-03-26,7
E12000007,London,region,2021-03-25,6
E12000007,London,region,2021-03-24,7
E12000007,London,region,2021-03-23,8
E12000007,London,region,2021-03-22,2
E12000007,London,region,2021-03-21,1
E12000007,London,region,2021-03-20,9
E12000007,London,region,2021-03-19,5
E12000007,London,region,2021-03-18,4
E12000007,London,region,2021-03-17,7
E12000007,London,region,2021-03-16,1
E12000007,London,region,2021-03-15,8
E12000007,London,region,2021-03-14,4
E12000007,London,region,2021-03-13,9
E12000007,London,region,2021-03-12,14
E12000007,London,region,2021-03-11,17
E12000007,London,region,2021-03-10,12
E12000007,London,region,2021-03-09,13
E12000007,London,region,2021-03-08,10
E12000007,London,region,2021-03-07,8
E12000007,London,region,2021-03-06,14
E12000007,London,region,2021-03-05,28
E12000007,London,region,2021-03-04,19
E12000007,London,region,2021-03-03,26
E12000007,London,region,2021-03-02,19
E12000007,London,region,2021-03-01,7
E12000007,London,region,2021-02-28,23
E12000007,London,region,2021-02-27,0
E12000007,London,region,2021-02-26,39
E12000007,London,region,2021-02-25,23
E12000007,London,region,2021-02-24,46
E12000007,London,region,2021-02-23,51
E12000007,London,region,2021-02-22,24
E12000007,London,region,2021-02-21,20
E12000007,London,region,2021-02-20,38
E12000007,London,region,2021-02-19,43
E12000007,London,region,2021-02-18,41
E12000007,London,region,2021-02-17,76
E12000007,London,region,2021-02-16,55
E12000007,London,region,2021-02-15,16
E12000007,London,region,2021-02-14,24
E12000007,London,region,2021-02-13,58
E12000007,London,region,2021-02-12,84
E12000007,London,region,2021-02-11,75
E12000007,London,region,2021-02-10,102
E12000007,London,region,2021-02-09,128
E12000007,London,region,2021-02-08,47
E12000007,London,region,2021-02-07,44
E12000007,London,region,2021-02-06,92
E12000007,London,region,2021-02-05,125
E12000007,London,region,2021-02-04,110
E12000007,London,region,2021-02-03,148
E12000007,London,region,2021-02-02,138
E12000007,London,region,2021-02-01,58
E12000007,London,region,2021-01-31,58
E12000007,London,region,2021-01-30,148
E12000007,London,region,2021-01-29,154
E12000007,London,region,2021-01-28,150
E12000007,London,region,2021-01-27,228
E12000007,London,region,2021-01-26,193
E12000007,London,region,2021-01-25,106
E12000007,London,region,2021-01-24,101
E12000007,London,region,2021-01-23,201
E12000007,London,region,2021-01-22,194
E12000007,London,region,2021-01-21,201
E12000007,London,region,2021-01-20,272
E12000007,London,region,2021-01-19,200
E12000007,London,region,2021-01-18,129
E12000007,London,region,2021-01-17,123
E12000007,London,region,2021-01-16,211
E12000007,London,region,2021-01-15,196
E12000007,London,region,2021-01-14,197
E12000007,London,region,2021-01-13,231
E12000007,London,region,2021-01-12,184
E12000007,London,region,2021-01-11,123
E12000007,London,region,2021-01-10,126
E12000007,London,region,2021-01-09,171
E12000007,London,region,2021-01-08,212
E12000007,London,region,2021-01-07,207
E12000007,London,region,2021-01-06,193
E12000007,London,region,2021-01-05,132
E12000007,London,region,2021-01-04,82
E12000007,London,region,2021-01-03,81
E12000007,London,region,2021-01-02,70
E12000007,London,region,2021-01-01,131
E12000007,London,region,2020-12-31,122
E12000007,London,region,2020-12-30,104
E12000007,London,region,2020-12-29,57
E12000007,London,region,2020-12-28,49
E12000007,London,region,2020-12-27,45
E12000007,London,region,2020-12-26,42
E12000007,London,region,2020-12-25,63
E12000007,London,region,2020-12-24,62
E12000007,London,region,2020-12-23,82
E12000007,London,region,2020-12-22,48
E12000007,London,region,2020-12-21,26
E12000007,London,region,2020-12-20,28
E12000007,London,region,2020-12-19,42
E12000007,London,region,2020-12-18,42
E12000007,London,region,2020-12-17,62
E12000007,London,region,2020-12-16,45
E12000007,London,region,2020-12-15,33
E12000007,London,region,2020-12-14,24
E12000007,London,region,2020-12-13,10
E12000007,London,region,2020-12-12,28
E12000007,London,region,2020-12-11,34
E12000007,London,region,2020-12-10,40
E12000007,London,region,2020-12-09,35
E12000007,London,region,2020-12-08,32
E12000007,London,region,2020-12-07,18
E12000007,London,region,2020-12-06,17
E12000007,London,region,2020-12-05,27
E12000007,London,region,2020-12-04,32
E12000007,London,region,2020-12-03,33
E12000007,London,region,2020-12-02,42
E12000007,London,region,2020-12-01,35
E12000007,London,region,2020-11-30,19
E12000007,London,region,2020-11-29,11
E12000007,London,region,2020-11-28,30
E12000007,London,region,2020-11-27,38
E12000007,London,region,2020-11-26,27
E12000007,London,region,2020-11-25,42
E12000007,London,region,2020-11-24,22
E12000007,London,region,2020-11-23,15
E12000007,London,region,2020-11-22,26
E12000007,London,region,2020-11-21,0
E12000007,London,region,2020-11-20,35
E12000007,London,region,2020-11-19,30
E12000007,London,region,2020-11-18,8
E12000007,London,region,2020-11-17,49
E12000007,London,region,2020-11-16,8
E12000007,London,region,2020-11-15,9
E12000007,London,region,2020-11-14,19
E12000007,London,region,2020-11-13,14
E12000007,London,region,2020-11-12,27
E12000007,London,region,2020-11-11,33
E12000007,London,region,2020-11-10,21
E12000007,London,region,2020-11-09,10
E12000007,London,region,2020-11-08,8
E12000007,London,region,2020-11-07,18
E12000007,London,region,2020-11-06,13
